ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
sdm_fake_0000__phonefact_g711_ulaw,0.30954909324645996,0.9603947401046753
sdm_fake_0002__phonefact_g711_ulaw,0.3631018400192261,0.9055850505828857
sdm_fake_0004__phonefact_g711_ulaw,0.03636707365512848,0.9470006227493286
sdm_fake_0006__phonefact_g711_ulaw,0.6075634956359863,0.9668865203857422
sdm_fake_0008__phonefact_g711_ulaw,0.1590944081544876,0.9345721006393433
sdm_fake_0010__phonefact_g711_ulaw,0.5164403915405273,0.9346736073493958
sdm_fake_0012__phonefact_g711_ulaw,0.5505400896072388,0.9459056258201599
sdm_fake_0014__phonefact_g711_ulaw,0.4550154209136963,0.9545503854751587
sdm_fake_0016__phonefact_g711_ulaw,0.2857639193534851,0.9555543661117554
sdm_fake_0018__phonefact_g711_ulaw,0.25591325759887695,0.9376283288002014
sdm_fake_0020__phonefact_g711_ulaw,0.2590789198875427,0.960153341293335
sdm_fake_0022__phonefact_g711_ulaw,0.08667248487472534,0.9530730843544006
sdm_fake_0024__phonefact_g711_ulaw,0.18689075112342834,0.9579576253890991
sdm_fake_0026__phonefact_g711_ulaw,0.067000612616539,0.9300620555877686
sdm_fake_0028__phonefact_g711_ulaw,0.1604825258255005,0.9494290351867676
sdm_fake_0030__phonefact_g711_ulaw,0.4763551354408264,0.9213720560073853
sdm_fake_0032__phonefact_g711_ulaw,0.005293416790664196,0.8572037816047668
sdm_fake_0034__phonefact_g711_ulaw,0.041887808591127396,0.8904130458831787
sdm_fake_0036__phonefact_g711_ulaw,0.460296094417572,0.9296642541885376
sdm_fake_0038__phonefact_g711_ulaw,0.21759289503097534,0.9391894340515137
sdm_fake_0040__phonefact_g711_ulaw,0.42941516637802124,0.9518757462501526
sdm_fake_0042__phonefact_g711_ulaw,0.15466244518756866,0.9529853463172913
sdm_fake_0044__phonefact_g711_ulaw,0.27887141704559326,0.9530572891235352
sdm_fake_0046__phonefact_g711_ulaw,0.2959247827529907,0.8592355847358704
sdm_fake_0048__phonefact_g711_ulaw,0.3710307776927948,0.9516279697418213
sdm_real_0000__phonefact_g711_ulaw,0.01125253178179264,0.8528650999069214
sdm_real_0002__phonefact_g711_ulaw,0.3155822455883026,0.8336111307144165
sdm_real_0004__phonefact_g711_ulaw,0.0653810203075409,0.9658635258674622
sdm_real_0006__phonefact_g711_ulaw,0.5226840972900391,0.9140998125076294
sdm_real_0008__phonefact_g711_ulaw,0.3513035774230957,0.9402832388877869
sdm_real_0010__phonefact_g711_ulaw,0.02832239866256714,0.7772489190101624
sdm_real_0012__phonefact_g711_ulaw,0.42875170707702637,0.70175701379776
sdm_real_0014__phonefact_g711_ulaw,0.33132603764533997,0.9744004011154175
sdm_real_0016__phonefact_g711_ulaw,0.0073232222348451614,0.8145269155502319
sdm_real_0018__phonefact_g711_ulaw,0.4529193341732025,0.9397574067115784
sdm_real_0020__phonefact_g711_ulaw,0.008886457420885563,0.9578644633293152
sdm_real_0022__phonefact_g711_ulaw,0.21900701522827148,0.9020869135856628
