ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
sdm_fake_0001__phonefact_opus_nb_8k,0.3810909688472748,0.9585976004600525
sdm_fake_0003__phonefact_opus_nb_8k,0.3411409556865692,0.922424852848053
sdm_fake_0005__phonefact_opus_nb_8k,0.31000450253486633,0.942733883857727
sdm_fake_0007__phonefact_opus_nb_8k,0.5278380513191223,0.9327440857887268
sdm_fake_0009__phonefact_opus_nb_8k,0.7702467441558838,0.930838942527771
sdm_fake_0011__phonefact_opus_nb_8k,0.4755537211894989,0.9451985955238342
sdm_fake_0013__phonefact_opus_nb_8k,0.027128640562295914,0.9333043694496155
sdm_fake_0015__phonefact_opus_nb_8k,0.03319966793060303,0.9547935724258423
sdm_fake_0017__phonefact_opus_nb_8k,0.2618786096572876,0.9494827389717102
sdm_fake_0019__phonefact_opus_nb_8k,0.29816627502441406,0.9220386147499084
sdm_fake_0021__phonefact_opus_nb_8k,0.2459196299314499,0.9347996711730957
sdm_fake_0023__phonefact_opus_nb_8k,0.4738655090332031,0.944872260093689
sdm_fake_0025__phonefact_opus_nb_8k,0.11002964526414871,0.9478686451911926
sdm_fake_0027__phonefact_opus_nb_8k,0.799502432346344,0.955349862575531
sdm_fake_0029__phonefact_opus_nb_8k,0.4372120797634125,0.9300564527511597
sdm_fake_0031__phonefact_opus_nb_8k,0.11577003449201584,0.9542353749275208
sdm_fake_0033__phonefact_opus_nb_8k,0.3467036783695221,0.9488877654075623
sdm_fake_0035__phonefact_opus_nb_8k,0.16846801340579987,0.9575489163398743
sdm_fake_0037__phonefact_opus_nb_8k,0.10464581847190857,0.9363380670547485
sdm_fake_0039__phonefact_opus_nb_8k,0.13752827048301697,0.9459603428840637
sdm_fake_0041__phonefact_opus_nb_8k,0.4761078953742981,0.9264411926269531
sdm_fake_0043__phonefact_opus_nb_8k,0.013429820537567139,0.9636985063552856
sdm_fake_0045__phonefact_opus_nb_8k,0.4867976903915405,0.9419827461242676
sdm_fake_0047__phonefact_opus_nb_8k,0.8333254456520081,0.9441484808921814
sdm_fake_0049__phonefact_opus_nb_8k,0.45471078157424927,0.940177321434021
sdm_real_0001__phonefact_opus_nb_8k,0.025374218821525574,0.9540964961051941
sdm_real_0003__phonefact_opus_nb_8k,0.04105279594659805,0.9353879690170288
sdm_real_0005__phonefact_opus_nb_8k,0.529861330986023,0.9522072672843933
sdm_real_0007__phonefact_opus_nb_8k,0.4827970266342163,0.9176292419433594
sdm_real_0009__phonefact_opus_nb_8k,0.01992461457848549,0.8900797963142395
sdm_real_0011__phonefact_opus_nb_8k,0.20342838764190674,0.9721507430076599
sdm_real_0013__phonefact_opus_nb_8k,0.3176998496055603,0.9602509140968323
sdm_real_0015__phonefact_opus_nb_8k,0.023307420313358307,0.8465590476989746
sdm_real_0017__phonefact_opus_nb_8k,0.06364268064498901,0.896923303604126
