ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
sdm_fake_0001__phonefact_g711_ulaw,0.35293447971343994,0.9445706009864807
sdm_fake_0003__phonefact_g711_ulaw,0.604790985584259,0.9606991410255432
sdm_fake_0005__phonefact_g711_ulaw,0.21112270653247833,0.9389577507972717
sdm_fake_0007__phonefact_g711_ulaw,0.4411464035511017,0.9148630499839783
sdm_fake_0009__phonefact_g711_ulaw,0.6928008198738098,0.9361160397529602
sdm_fake_0011__phonefact_g711_ulaw,0.40623360872268677,0.9324728846549988
sdm_fake_0013__phonefact_g711_ulaw,0.0626571998000145,0.8965892195701599
sdm_fake_0015__phonefact_g711_ulaw,0.043487511575222015,0.9407867789268494
sdm_fake_0017__phonefact_g711_ulaw,0.28787195682525635,0.9413852691650391
sdm_fake_0019__phonefact_g711_ulaw,0.2582264244556427,0.9482618570327759
sdm_fake_0021__phonefact_g711_ulaw,0.18404239416122437,0.9648856520652771
sdm_fake_0023__phonefact_g711_ulaw,0.42679092288017273,0.9452148675918579
sdm_fake_0025__phonefact_g711_ulaw,0.08407454937696457,0.9773625731468201
sdm_fake_0027__phonefact_g711_ulaw,0.3241380751132965,0.9494661092758179
sdm_fake_0029__phonefact_g711_ulaw,0.39949390292167664,0.9337025880813599
sdm_fake_0031__phonefact_g711_ulaw,0.21323728561401367,0.9553171992301941
sdm_fake_0033__phonefact_g711_ulaw,0.29825225472450256,0.9183459281921387
sdm_fake_0035__phonefact_g711_ulaw,0.11507188528776169,0.9543338418006897
sdm_fake_0037__phonefact_g711_ulaw,0.09095225483179092,0.9321022629737854
sdm_fake_0039__phonefact_g711_ulaw,0.15056534111499786,0.9598708748817444
sdm_fake_0041__phonefact_g711_ulaw,0.5366721749305725,0.8969739675521851
sdm_fake_0043__phonefact_g711_ulaw,0.0054979994893074036,0.9555305242538452
sdm_fake_0045__phonefact_g711_ulaw,0.2967025339603424,0.9242169260978699
sdm_fake_0047__phonefact_g711_ulaw,0.8448189496994019,0.9437686204910278
sdm_fake_0049__phonefact_g711_ulaw,0.30953410267829895,0.905995786190033
sdm_real_0001__phonefact_g711_ulaw,0.025122923776507378,0.9383162260055542
sdm_real_0003__phonefact_g711_ulaw,0.025258705019950867,0.9288768768310547
sdm_real_0005__phonefact_g711_ulaw,0.2592656910419464,0.951404333114624
sdm_real_0007__phonefact_g711_ulaw,0.18784798681735992,0.9107797145843506
sdm_real_0009__phonefact_g711_ulaw,0.009121338836848736,0.8479726314544678
sdm_real_0011__phonefact_g711_ulaw,0.14852315187454224,0.960608959197998
sdm_real_0013__phonefact_g711_ulaw,0.3880715072154999,0.9502497315406799
sdm_real_0015__phonefact_g711_ulaw,0.015927745029330254,0.9088311791419983
sdm_real_0017__phonefact_g711_ulaw,0.38462033867836,0.9328715801239014
sdm_real_0019__phonefact_g711_ulaw,0.012617883272469044,0.9528164267539978
sdm_real_0021__phonefact_g711_ulaw,0.006879101041704416,0.8515095710754395
sdm_real_0023__phonefact_g711_ulaw,0.005257938522845507,0.9290071129798889
sdm_real_0025__phonefact_g711_ulaw,0.22419613599777222,0.9621986150741577
sdm_real_0027__phonefact_g711_ulaw,0.3138401508331299,0.8867025971412659
sdm_real_0029__phonefact_g711_ulaw,0.16495205461978912,0.8876578211784363
sdm_real_0031__phonefact_g711_ulaw,0.14605683088302612,0.970005989074707
sdm_real_0033__phonefact_g711_ulaw,0.3778771460056305,0.9633306264877319
sdm_real_0035__phonefact_g711_ulaw,0.13718485832214355,0.8878570795059204
sdm_real_0037__phonefact_g711_ulaw,0.006206775549799204,0.9236405491828918
sdm_real_0039__phonefact_g711_ulaw,0.016808532178401947,0.927883505821228
sdm_real_0041__phonefact_g711_ulaw,0.02533893473446369,0.8843938112258911
sdm_real_0043__phonefact_g711_ulaw,0.00949900597333908,0.8313879370689392
sdm_real_0045__phonefact_g711_ulaw,0.027151333168148994,0.9274495840072632
sdm_real_0047__phonefact_g711_ulaw,0.16983619332313538,0.9592112898826599
sdm_real_0049__phonefact_g711_ulaw,0.025657834485173225,0.9487350583076477
sdxeq_0001__phonefact_g711_ulaw,0.8378730416297913,0.9028781056404114
sdxeq_0003__phonefact_g711_ulaw,0.830143392086029,0.9486458897590637
sdxeq_0005__phonefact_g711_ulaw,0.8089301586151123,0.9386788010597229
sdxeq_0007__phonefact_g711_ulaw,0.719536542892456,0.7784393429756165
sdxeq_0009__phonefact_g711_ulaw,0.790752649307251,0.8884496092796326
sdxeq_0011__phonefact_g711_ulaw,0.8439708948135376,0.9216451048851013
sdxeq_0013__phonefact_g711_ulaw,0.7875455021858215,0.024248603731393814
sdxeq_0015__phonefact_g711_ulaw,0.7140670418739319,0.9416651129722595
sdxeq_0017__phonefact_g711_ulaw,0.8445608019828796,0.931066632270813
sdxeq_0019__phonefact_g711_ulaw,0.9013407230377197,0.9365083575248718
sdxeq_0021__phonefact_g711_ulaw,0.728451132774353,0.9214255213737488
sdxeq_0023__phonefact_g711_ulaw,0.8751428127288818,0.9077745079994202
sdxeq_0025__phonefact_g711_ulaw,0.746093213558197,0.9303921461105347
sdxeq_0027__phonefact_g711_ulaw,0.907841682434082,0.9398760199546814
sdxeq_0029__phonefact_g711_ulaw,0.89934903383255,0.9602535367012024
sdxeq_0031__phonefact_g711_ulaw,0.877728283405304,0.9219350814819336
sdxeq_0033__phonefact_g711_ulaw,0.932459831237793,0.9695544242858887
sdxeq_0035__phonefact_g711_ulaw,0.8449639678001404,0.9554911851882935
sdxeq_0037__phonefact_g711_ulaw,0.8762373924255371,0.8059341907501221
sdxeq_0039__phonefact_g711_ulaw,0.8485093712806702,0.7305914163589478
sdxeq_0041__phonefact_g711_ulaw,0.9116034507751465,0.8850798606872559
sdxeq_0043__phonefact_g711_ulaw,0.8359236121177673,0.9599111676216125
sdxeq_0045__phonefact_g711_ulaw,0.9117522239685059,0.9496158361434937
sdxeq_0047__phonefact_g711_ulaw,0.8798437714576721,0.9284868240356445
sdxeq_0049__phonefact_g711_ulaw,0.8715515732765198,0.9566217064857483
sdxeq_0051__phonefact_g711_ulaw,0.9071117043495178,0.9504777789115906
sdxeq_0053__phonefact_g711_ulaw,0.8361995816230774,0.8233329057693481
sdxeq_0055__phonefact_g711_ulaw,0.9110487699508667,0.9350168108940125
sdxeq_0057__phonefact_g711_ulaw,0.49249863624572754,0.7864454388618469
sdxeq_0059__phonefact_g711_ulaw,0.751774787902832,0.9547460675239563
sdxeq_0061__phonefact_g711_ulaw,0.8718079924583435,0.980465829372406
sdxeq_0063__phonefact_g711_ulaw,0.8234632611274719,0.04161398485302925
sdxeq_0065__phonefact_g711_ulaw,0.7798894643783569,0.8694912195205688
sdxeq_0067__phonefact_g711_ulaw,0.7911590337753296,0.901005208492279
sdxeq_0069__phonefact_g711_ulaw,0.820942759513855,0.7632830142974854
sdxeq_0071__phonefact_g711_ulaw,0.519292950630188,0.1868278980255127
sdxeq_0073__phonefact_g711_ulaw,0.9616690278053284,0.021021898835897446
sdxeq_0075__phonefact_g711_ulaw,0.844247579574585,0.9661280512809753
sdxeq_0077__phonefact_g711_ulaw,0.896132230758667,0.8141167163848877
sdxeq_0079__phonefact_g711_ulaw,0.9245926141738892,0.9738675951957703
sdxeq_0081__phonefact_g711_ulaw,0.8117148876190186,0.9626491069793701
sdxeq_0083__phonefact_g711_ulaw,0.8916338682174683,0.83601975440979
sdxeq_0085__phonefact_g711_ulaw,0.8948552012443542,0.9427037835121155
sdxeq_0087__phonefact_g711_ulaw,0.8408135771751404,0.943544328212738
sdxeq_0089__phonefact_g711_ulaw,0.8204714059829712,0.909149706363678
sdxeq_0091__phonefact_g711_ulaw,0.9461299777030945,0.9524040222167969
sdxeq_0093__phonefact_g711_ulaw,0.7438235282897949,0.9390087127685547
sdxeq_0095__phonefact_g711_ulaw,0.8901364803314209,0.9347518682479858
sdxeq_0097__phonefact_g711_ulaw,0.872281014919281,0.926497220993042
sdxeq_0099__phonefact_g711_ulaw,0.7910358905792236,0.9131419062614441
voice_0001__phonefact_g711_ulaw,0.941512405872345,0.02127268724143505
voice_0003__phonefact_g711_ulaw,0.8657826781272888,0.050735168159008026
voice_0005__phonefact_g711_ulaw,0.814757764339447,0.016351943835616112
voice_0007__phonefact_g711_ulaw,0.8893154859542847,0.014693642035126686
voice_0009__phonefact_g711_ulaw,0.871540904045105,0.0182968657463789
voice_0011__phonefact_g711_ulaw,0.8539801836013794,0.011244661174714565
voice_0013__phonefact_g711_ulaw,0.7699615359306335,0.04331711307168007
voice_0015__phonefact_g711_ulaw,0.8736960291862488,0.010787141509354115
voice_0017__phonefact_g711_ulaw,0.8493646383285522,0.01543688215315342
voice_0019__phonefact_g711_ulaw,0.8540191054344177,0.007533716037869453
voice_0021__phonefact_g711_ulaw,0.7076312899589539,0.022733667865395546
voice_0023__phonefact_g711_ulaw,0.7066534757614136,0.021866852417588234
voice_0025__phonefact_g711_ulaw,0.7679218649864197,0.010792190209031105
voice_0027__phonefact_g711_ulaw,0.8837878704071045,0.009644103236496449
voice_0029__phonefact_g711_ulaw,0.7696276307106018,0.019456975162029266
voice_0031__phonefact_g711_ulaw,0.9008655548095703,0.01052022259682417
voice_0033__phonefact_g711_ulaw,0.8039541840553284,0.014254751615226269
voice_0035__phonefact_g711_ulaw,0.9500961303710938,0.009300815872848034
voice_0037__phonefact_g711_ulaw,0.8687653541564941,0.010083501227200031
voice_0039__phonefact_g711_ulaw,0.8849741220474243,0.020734500139951706
voice_0041__phonefact_g711_ulaw,0.838211715221405,0.014152226969599724
voice_0043__phonefact_g711_ulaw,0.8815144896507263,0.01520796213299036
voice_0045__phonefact_g711_ulaw,0.8736739158630371,0.007263582665473223
voice_0047__phonefact_g711_ulaw,0.8643901944160461,0.034644804894924164
voice_0049__phonefact_g711_ulaw,0.9209049344062805,0.00988240260630846
voice_0101__phonefact_g711_ulaw,0.8911762237548828,0.008029418997466564
voice_0103__phonefact_g711_ulaw,0.8191234469413757,0.02086731605231762
voice_0105__phonefact_g711_ulaw,0.6959912180900574,0.05512167513370514
voice_0107__phonefact_g711_ulaw,0.7164289355278015,0.015884418040513992
voice_0109__phonefact_g711_ulaw,0.8419918417930603,0.053121596574783325
voice_0111__phonefact_g711_ulaw,0.7506335377693176,0.020366551354527473
voice_0113__phonefact_g711_ulaw,0.8593024611473083,0.011127511039376259
voice_0115__phonefact_g711_ulaw,0.7475536465644836,0.013547803275287151
voice_0117__phonefact_g711_ulaw,0.8037810325622559,0.010717503726482391
voice_0119__phonefact_g711_ulaw,0.8777977824211121,0.011322392150759697
voice_0121__phonefact_g711_ulaw,0.7649823427200317,0.012390422634780407
voice_0123__phonefact_g711_ulaw,0.8962613940238953,0.018775930628180504
voice_0125__phonefact_g711_ulaw,0.8551178574562073,0.01565619558095932
voice_0127__phonefact_g711_ulaw,0.8396050930023193,0.054819390177726746
voice_0129__phonefact_g711_ulaw,0.7356600165367126,0.011850601062178612
voice_0131__phonefact_g711_ulaw,0.8363755345344543,0.023421401157975197
voice_0133__phonefact_g711_ulaw,0.8970941305160522,0.026587123051285744
voice_0135__phonefact_g711_ulaw,0.8599796891212463,0.018031839281320572
voice_0137__phonefact_g711_ulaw,0.8768330216407776,0.012065778486430645
voice_0139__phonefact_g711_ulaw,0.9089053273200989,0.02608206681907177
voice_0141__phonefact_g711_ulaw,0.8457947373390198,0.0307140089571476
voice_0143__phonefact_g711_ulaw,0.7541369795799255,0.03278452157974243
voice_0145__phonefact_g711_ulaw,0.8678916692733765,0.010404916480183601
voice_0147__phonefact_g711_ulaw,0.8818920254707336,0.021963143721222878
