ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
sdm_fake_0001__phonefact_resample8k,0.044675156474113464,0.8956777453422546
sdm_fake_0003__phonefact_resample8k,0.6872720718383789,0.9521751403808594
sdm_fake_0005__phonefact_resample8k,0.023775536566972733,0.8501342535018921
sdm_fake_0007__phonefact_resample8k,0.06813964992761612,0.9215654730796814
sdm_fake_0009__phonefact_resample8k,0.21699081361293793,0.8438788652420044
sdm_fake_0011__phonefact_resample8k,0.06724444776773453,0.8416240811347961
sdm_fake_0013__phonefact_resample8k,0.017964964732527733,0.835383415222168
sdm_fake_0015__phonefact_resample8k,0.03526682034134865,0.8036287426948547
sdm_fake_0017__phonefact_resample8k,0.03004962019622326,0.8839133381843567
sdm_fake_0019__phonefact_resample8k,0.315211683511734,0.9382855892181396
sdm_fake_0021__phonefact_resample8k,0.0567394383251667,0.9179682731628418
sdm_fake_0023__phonefact_resample8k,0.15208885073661804,0.8568832874298096
sdm_fake_0025__phonefact_resample8k,0.030429648235440254,0.9358115196228027
sdm_fake_0027__phonefact_resample8k,0.2666684091091156,0.9667087197303772
sdm_fake_0029__phonefact_resample8k,0.04985417053103447,0.8940183520317078
sdm_fake_0031__phonefact_resample8k,0.09365282952785492,0.8877416253089905
sdm_fake_0033__phonefact_resample8k,0.02917487919330597,0.8457122445106506
sdm_fake_0035__phonefact_resample8k,0.1401369422674179,0.9428776502609253
sdm_fake_0037__phonefact_resample8k,0.051238738000392914,0.8725208044052124
sdm_fake_0039__phonefact_resample8k,0.022646602243185043,0.8818860054016113
sdm_fake_0041__phonefact_resample8k,0.058726321905851364,0.7188690304756165
sdm_fake_0043__phonefact_resample8k,0.006748542655259371,0.9640079140663147
sdm_fake_0045__phonefact_resample8k,0.05330679938197136,0.8056937456130981
sdm_fake_0047__phonefact_resample8k,0.8433557152748108,0.9482990503311157
sdm_fake_0049__phonefact_resample8k,0.045319609344005585,0.8719494342803955
sdm_real_0001__phonefact_resample8k,0.014791138470172882,0.8973884582519531
sdm_real_0003__phonefact_resample8k,0.013167834840714931,0.9304218292236328
sdm_real_0005__phonefact_resample8k,0.2474474161863327,0.9218289256095886
sdm_real_0007__phonefact_resample8k,0.11275956779718399,0.9254876375198364
sdm_real_0009__phonefact_resample8k,0.015923060476779938,0.8370958566665649
sdm_real_0011__phonefact_resample8k,0.17886918783187866,0.9343757629394531
sdm_real_0013__phonefact_resample8k,0.33144447207450867,0.9421151876449585
sdm_real_0015__phonefact_resample8k,0.024574195966124535,0.8792991638183594
sdm_real_0017__phonefact_resample8k,0.3317483365535736,0.8882312774658203
sdm_real_0019__phonefact_resample8k,0.0162642952054739,0.9259465336799622
sdm_real_0021__phonefact_resample8k,0.0047070966102182865,0.8824180364608765
sdm_real_0023__phonefact_resample8k,0.003838176606222987,0.9328241944313049
sdm_real_0025__phonefact_resample8k,0.33460208773612976,0.945598304271698
sdm_real_0027__phonefact_resample8k,0.2453226000070572,0.9119454622268677
sdm_real_0029__phonefact_resample8k,0.1488257348537445,0.8413987755775452
sdm_real_0031__phonefact_resample8k,0.239628866314888,0.9458189010620117
sdm_real_0033__phonefact_resample8k,0.0884280875325203,0.8995648622512817
sdm_real_0035__phonefact_resample8k,0.025785215198993683,0.8786227107048035
sdm_real_0037__phonefact_resample8k,0.006395010743290186,0.9062257409095764
sdm_real_0039__phonefact_resample8k,0.012605111114680767,0.8995716571807861
sdm_real_0041__phonefact_resample8k,0.012709693051874638,0.8767738938331604
sdm_real_0043__phonefact_resample8k,0.009469405747950077,0.8520166873931885
sdm_real_0045__phonefact_resample8k,0.013960198499262333,0.9500741958618164
sdm_real_0047__phonefact_resample8k,0.09304030239582062,0.8890562057495117
sdm_real_0049__phonefact_resample8k,0.01208560261875391,0.9516029953956604
sdxeq_0001__phonefact_resample8k,0.8040416836738586,0.9068748950958252
sdxeq_0003__phonefact_resample8k,0.8123946785926819,0.9310788512229919
sdxeq_0005__phonefact_resample8k,0.8492678999900818,0.8652262091636658
sdxeq_0007__phonefact_resample8k,0.7556779384613037,0.8139528036117554
sdxeq_0009__phonefact_resample8k,0.8059934377670288,0.8801122903823853
sdxeq_0011__phonefact_resample8k,0.8270201086997986,0.9104674458503723
sdxeq_0013__phonefact_resample8k,0.7799705862998962,0.01706422120332718
sdxeq_0015__phonefact_resample8k,0.7837916016578674,0.9200789332389832
sdxeq_0017__phonefact_resample8k,0.770138680934906,0.8671501874923706
sdxeq_0019__phonefact_resample8k,0.7961615920066833,0.8305782675743103
sdxeq_0021__phonefact_resample8k,0.789534866809845,0.8878570199012756
sdxeq_0023__phonefact_resample8k,0.884139895439148,0.8877228498458862
sdxeq_0025__phonefact_resample8k,0.8332777619361877,0.8696074485778809
sdxeq_0027__phonefact_resample8k,0.8755170106887817,0.8662635087966919
sdxeq_0029__phonefact_resample8k,0.8662554621696472,0.8963180780410767
sdxeq_0031__phonefact_resample8k,0.6872023344039917,0.8731224536895752
sdxeq_0033__phonefact_resample8k,0.9266455173492432,0.8964372873306274
sdxeq_0035__phonefact_resample8k,0.7476126551628113,0.8610903024673462
sdxeq_0037__phonefact_resample8k,0.7988960146903992,0.7584651708602905
sdxeq_0039__phonefact_resample8k,0.8561288118362427,0.9226285815238953
sdxeq_0041__phonefact_resample8k,0.913140594959259,0.8365229964256287
sdxeq_0043__phonefact_resample8k,0.8760597705841064,0.9391291737556458
sdxeq_0045__phonefact_resample8k,0.8535659313201904,0.8246945142745972
sdxeq_0047__phonefact_resample8k,0.8138461709022522,0.8554142713546753
sdxeq_0049__phonefact_resample8k,0.7868408560752869,0.9180275201797485
sdxeq_0051__phonefact_resample8k,0.817832350730896,0.949702799320221
sdxeq_0053__phonefact_resample8k,0.8384642004966736,0.7254438996315002
sdxeq_0055__phonefact_resample8k,0.9100044965744019,0.9264218211174011
sdxeq_0057__phonefact_resample8k,0.5418843626976013,0.7602881193161011
sdxeq_0059__phonefact_resample8k,0.5242124795913696,0.8739488124847412
sdxeq_0061__phonefact_resample8k,0.9170966744422913,0.9485387206077576
sdxeq_0063__phonefact_resample8k,0.7412175536155701,0.08976330608129501
sdxeq_0065__phonefact_resample8k,0.5712735056877136,0.8344341516494751
sdxeq_0067__phonefact_resample8k,0.8219757080078125,0.8350093364715576
sdxeq_0069__phonefact_resample8k,0.8116959929466248,0.7781365513801575
sdxeq_0071__phonefact_resample8k,0.5130770206451416,0.12750956416130066
sdxeq_0073__phonefact_resample8k,0.962270975112915,0.055998384952545166
sdxeq_0075__phonefact_resample8k,0.695897102355957,0.9361128211021423
sdxeq_0077__phonefact_resample8k,0.8575431704521179,0.8544343113899231
sdxeq_0079__phonefact_resample8k,0.8496021628379822,0.944174587726593
sdxeq_0081__phonefact_resample8k,0.8385128974914551,0.9428525567054749
sdxeq_0083__phonefact_resample8k,0.7924821376800537,0.8762250542640686
sdxeq_0085__phonefact_resample8k,0.8447906970977783,0.880696177482605
sdxeq_0087__phonefact_resample8k,0.8228341937065125,0.9624022841453552
sdxeq_0089__phonefact_resample8k,0.794917643070221,0.8917132616043091
sdxeq_0091__phonefact_resample8k,0.8411543965339661,0.8802642226219177
sdxeq_0093__phonefact_resample8k,0.6020464301109314,0.9215174913406372
sdxeq_0095__phonefact_resample8k,0.8936938047409058,0.8576772212982178
sdxeq_0097__phonefact_resample8k,0.8316830396652222,0.9120809435844421
sdxeq_0099__phonefact_resample8k,0.7957093119621277,0.8774848580360413
voice_0001__phonefact_resample8k,0.9506295323371887,0.028048647567629814
voice_0003__phonefact_resample8k,0.7690146565437317,0.06213587149977684
voice_0005__phonefact_resample8k,0.7517412900924683,0.009091564454138279
voice_0007__phonefact_resample8k,0.8262979388237,0.007327490020543337
voice_0009__phonefact_resample8k,0.9038361310958862,0.029274027794599533
voice_0011__phonefact_resample8k,0.8339124321937561,0.0074416701681911945
voice_0013__phonefact_resample8k,0.844132125377655,0.0350186713039875
voice_0015__phonefact_resample8k,0.8227390050888062,0.007246082182973623
voice_0017__phonefact_resample8k,0.8113772869110107,0.012060566805303097
voice_0019__phonefact_resample8k,0.9275954365730286,0.006188595201820135
voice_0021__phonefact_resample8k,0.7125519514083862,0.023213941603899002
voice_0023__phonefact_resample8k,0.600446343421936,0.02698197215795517
voice_0025__phonefact_resample8k,0.7157834768295288,0.01303445640951395
voice_0027__phonefact_resample8k,0.8475658893585205,0.008371755480766296
voice_0029__phonefact_resample8k,0.822543203830719,0.020562969148159027
voice_0031__phonefact_resample8k,0.8061140179634094,0.008423421531915665
voice_0033__phonefact_resample8k,0.7157525420188904,0.01318478025496006
voice_0035__phonefact_resample8k,0.8699583411216736,0.014422421343624592
voice_0037__phonefact_resample8k,0.7797929048538208,0.008435649797320366
voice_0039__phonefact_resample8k,0.8466391563415527,0.0356803722679615
voice_0041__phonefact_resample8k,0.8477663993835449,0.016483699902892113
voice_0043__phonefact_resample8k,0.8215436339378357,0.024867111817002296
voice_0045__phonefact_resample8k,0.8141376376152039,0.0052627865225076675
voice_0047__phonefact_resample8k,0.8030454516410828,0.03154141828417778
voice_0049__phonefact_resample8k,0.9066303372383118,0.006335114594548941
voice_0101__phonefact_resample8k,0.8637407422065735,0.010772827081382275
voice_0103__phonefact_resample8k,0.9115890264511108,0.022092295810580254
voice_0105__phonefact_resample8k,0.638700008392334,0.0713944137096405
voice_0107__phonefact_resample8k,0.7695831060409546,0.018450187519192696
voice_0109__phonefact_resample8k,0.9354648590087891,0.06897647678852081
voice_0111__phonefact_resample8k,0.7325234413146973,0.020642021670937538
voice_0113__phonefact_resample8k,0.7986020445823669,0.006376158911734819
voice_0115__phonefact_resample8k,0.7217305898666382,0.016171570867300034
voice_0117__phonefact_resample8k,0.7359058260917664,0.011380437761545181
voice_0119__phonefact_resample8k,0.9328005313873291,0.020345469936728477
voice_0121__phonefact_resample8k,0.8178438544273376,0.013708882965147495
voice_0123__phonefact_resample8k,0.9242191910743713,0.024996213614940643
voice_0125__phonefact_resample8k,0.7627149224281311,0.01956719532608986
voice_0127__phonefact_resample8k,0.8291528224945068,0.06684602797031403
voice_0129__phonefact_resample8k,0.7536950707435608,0.014647356234490871
voice_0131__phonefact_resample8k,0.8953278660774231,0.022746484726667404
voice_0133__phonefact_resample8k,0.8725228309631348,0.05105088651180267
voice_0135__phonefact_resample8k,0.9166091680526733,0.03866094723343849
voice_0137__phonefact_resample8k,0.8143322467803955,0.011734730564057827
voice_0139__phonefact_resample8k,0.8992412686347961,0.044538166373968124
voice_0141__phonefact_resample8k,0.8959702849388123,0.05707645043730736
voice_0143__phonefact_resample8k,0.6192527413368225,0.047041308134794235
voice_0145__phonefact_resample8k,0.8255478739738464,0.00857922900468111
voice_0147__phonefact_resample8k,0.8988142013549805,0.03815964609384537
voice_0149__phonefact_resample8k,0.945868730545044,0.016224296763539314
