PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0000,g711_ulaw,FILE,0,0.4519404124,0.8179479611,0.3660075487,-0.3660075487
cmbv5_0001,g711_ulaw,FILE,0,0.3824594929,0.3140725091,-0.06838698379999997,0.06838698379999997
cmbv5_0002,g711_ulaw,FILE,0,0.622344048,0.4233997117,-0.19894433629999997,0.19894433629999997
cmbv5_0003,g711_ulaw,FILE,0,0.6876331819,0.762017087,0.07438390510000004,-0.07438390510000004
cmbv5_0004,g711_ulaw,FILE,1,0.7858395369,0.5326486654,-0.25319087149999997,-0.25319087149999997
cmbv5_0005,g711_ulaw,FILE,1,0.9077388716,0.8974608017,-0.01027806990000002,-0.01027806990000002
cmbv5_0006,g711_ulaw,FILE,1,0.3849617989,0.3257731388,-0.05918866010000001,-0.05918866010000001
cmbv5_0007,g711_ulaw,FILE,1,0.8966723373,0.5716491734,-0.32502316389999997,-0.32502316389999997
cmbv5_0008,g711_ulaw,FILE,1,0.9374092143,0.9221669589,-0.015242255400000015,-0.015242255400000015
cmbv5_0009,g711_ulaw,FILE,1,0.9776651279,0.890559198,-0.08710592989999999,-0.08710592989999999
cmbv5_0010,g711_ulaw,FILE,1,0.9857156825,0.8582587934,-0.12745688909999997,-0.12745688909999997
cmbv5_0011,g711_ulaw,FILE,1,0.9040361339,0.7244814801,-0.17955465380000002,-0.17955465380000002
cmbv5_0012,g711_ulaw,FILE,1,0.7666342258,0.5791471932,-0.1874870326,-0.1874870326
cmbv5_0013,g711_ulaw,FILE,1,0.9971198346,0.9881986469,-0.008921187699999944,-0.008921187699999944
cmbv5_0014,g711_ulaw,FILE,1,0.9671642394,0.9728004536,0.005636214200000045,0.005636214200000045
cmbv5_0015,g711_ulaw,FILE,1,0.9171761835,0.6266561655,-0.29052001799999994,-0.29052001799999994
cmbv5_0016,g711_ulaw,FILE,0,0.8909127072,0.8794645609,-0.011448146300000017,0.011448146300000017
cmbv5_0017,g711_ulaw,FILE,0,0.6779164904,0.7979974593,0.12008096889999997,-0.12008096889999997
cmbv5_0018,g711_ulaw,FILE,0,0.6927373944,0.5772601321,-0.1154772623,0.1154772623
cmbv5_0019,g711_ulaw,FILE,0,0.3003217014,0.25123178,-0.04908992139999996,0.04908992139999996
cmbv5_0020,g711_ulaw,FILE,1,0.9339590522,0.86736336,-0.06659569219999995,-0.06659569219999995
cmbv5_0021,g711_ulaw,FILE,1,0.5776280136,0.5681060489,-0.009521964699999996,-0.009521964699999996
cmbv5_0022,g711_ulaw,FILE,1,0.771583062,0.7912956148,0.01971255279999995,0.01971255279999995
cmbv5_0023,g711_ulaw,FILE,1,0.88531128,0.7455012117,-0.13981006829999998,-0.13981006829999998
cmbv5_0024,g711_ulaw,FILE,1,0.9873996995,0.990371146,0.00297144650000003,0.00297144650000003
cmbv5_0025,g711_ulaw,FILE,1,0.9890600871,0.9864550754,-0.0026050117000000483,-0.0026050117000000483
cmbv5_0026,g711_ulaw,FILE,1,0.9800179837,0.8981027618,-0.0819152219,-0.0819152219
cmbv5_0027,g711_ulaw,FILE,1,0.989011159,0.9916094007,0.0025982417000000035,0.0025982417000000035
