ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0400,0.005387695284910488,0.002110937853324277,0.7686748230533319,0.8317946196,0.045995295
factorial_0401,0.028060844297805834,0.000467356032273467,0.268597722759755,0.7884164453,0.037467394
factorial_0402,0.034087926850031126,0.019532586682484098,0.49515131009153385,0.6723293662,0.0835961848
factorial_0403,0.11991207434817124,0.0121690578990266,0.264166293459436,0.8134131432,0.0517357029
factorial_0404,0.044745871977262125,0.006590838207217486,0.20542143098508914,0.8324725628,0.0453283489
factorial_0405,0.00899396347765349,0.005642350210963436,0.2587939783851033,0.4835534692,0.1257816106
factorial_0406,0.11846571902954289,0.00019824817384830914,0.7816414755501218,0.8896062374,0.0499385558
factorial_0407,0.10915644543180059,0.005627717166226238,0.44856580554086906,0.7976140976,0.0632008165
factorial_0408,0.04699809468287391,0.0047845435849228945,0.40389058464916616,0.8504248857,0.059727475
factorial_0409,0.23785905966056967,0.1924926870779848,0.7675831299761978,0.8447825313,0.0464484729
factorial_0410,0.3762762217474165,0.12890731673362157,0.7005689184809708,0.840297401,0.0300465804
factorial_0411,0.12498889816474122,0.0657712609805628,0.3969048871413555,0.7333369851,0.0963170752
factorial_0412,0.00155286628744618,0.00028887305806850414,0.5579610918278919,0.6978513598,0.1107165292
factorial_0413,0.000814376573190594,0.00016951382708538544,0.46045503837186125,0.8541229367,0.0433575399
factorial_0414,0.1284318237421682,0.0052764860431407466,0.7449239612079049,0.8803533316,0.0790445581
factorial_0415,0.0013467683151603955,0.0005982310851928528,0.4656322880169448,0.8508554101,0.0462856553
factorial_0416,0.07381846550726912,6.932941276972744e-05,0.23655381067444536,0.9147114158,0.0441396795
factorial_0417,0.09438944579094376,0.011172189720754604,0.6593771143069874,0.8473225832,0.1230762601
factorial_0418,0.031228874595445155,0.00023100892777115785,0.5605628217782703,0.78008008,0.037347205
factorial_0419,0.0017109839236990087,0.00011796259160661937,0.18710105560102952,0.5440647006,0.049595587
