ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
yue_000_music_real,0.10654369072191489,0.9307158350758398,0.05936551774046712,0.0191921033,0.9332732558
yue_000_music_fake,0.7585669145811232,0.5820429116924428,0.7396212184612695,0.0267653242,0.7624858022
yue_000_concurrent_v0_m0,0.2609385652955561,0.9011808804696182,0.10227161066480968,0.5403392315,0.799308002
yue_000_concurrent_v1_m0,0.1705677797709998,0.9994243268567446,0.09399739005588927,0.6796685457,0.835570395
yue_000_concurrent_v0_m1,0.8507470383497645,0.8898984031092035,0.050805026927868,0.8384611011,0.8653297424
yue_000_concurrent_v1_m1,0.9924334910750999,0.9931129556805028,0.1898057096677014,0.822401762,0.8536097407
yue_000_partial_overlap_v0_m0,0.6193713306714224,0.7190508699993973,0.4234907027262608,0.8211165667,0.9277127981
yue_000_partial_overlap_v1_m0,0.9868710321048386,0.9905393253890155,0.590386951289009,0.8079230189,0.9204823375
yue_000_partial_overlap_v0_m1,0.5690304055677579,0.4936618545308375,0.46646665659269815,0.8894128799,0.8486981392
yue_000_partial_overlap_v1_m1,0.964520773863266,0.9676847072473816,0.780565639214048,0.8723022342,0.8021512032
yue_000_sequential_v0_m0,0.6478776665280294,0.6788065320001357,0.32350828713293306,0.8653355837,0.9381827116
yue_000_sequential_v1_m0,0.9723037922788373,0.9908363711987647,0.5562519615669116,0.8354840875,0.9364717603
yue_000_sequential_v0_m1,0.8274855658848661,0.19927135998411172,0.7557573369809314,0.8596439958,0.8265473843
yue_000_sequential_v1_m1,0.9407071871838147,0.8955247269404372,0.8591328461350538,0.8625023961,0.7308998108
yue_000_native_vocal_real_music,0.6376114202477206,0.957908863163946,0.5038292827523317,0.1345920265,0.9280366898
yue_000_native_vocal_fake_music,0.8044033815340159,0.9153685447893986,0.7636213482823085,0.2288462371,0.8379743099
yue_001_music_real,0.15905182154633712,0.23485911884257551,0.03521023614091475,0.0305294935,0.3316148818
yue_001_music_fake,0.9336472220199659,0.8291141407270983,0.9203051185190433,0.0229316,0.5792899728
yue_001_concurrent_v0_m0,0.5077563668454554,0.5683773455175585,0.205196221398594,0.7329149842,0.7957020998
yue_001_concurrent_v1_m0,0.3371833419732231,0.9940099853710294,0.1249771334992949,0.6448981166,0.7501705289
yue_001_concurrent_v0_m1,0.22948917294807314,0.015189601221451502,0.2927523282925503,0.8295103312,0.7276319265
yue_001_concurrent_v1_m1,0.9745708427729771,0.9978313821517684,0.7268331682243133,0.7131509781,0.7095922828
yue_001_partial_overlap_v0_m0,0.48106429253787464,0.5031110741454943,0.207455046483551,0.8666638136,0.79010427
yue_001_partial_overlap_v1_m0,0.9411514821499806,0.9403671552857303,0.42218031358855784,0.8327677846,0.7008349299
yue_001_partial_overlap_v0_m1,0.6402715181147723,0.4812697358917511,0.6058402288304998,0.8589490652,0.5746535063
yue_001_partial_overlap_v1_m1,0.982078033489869,0.9712872659924533,0.9160124185610565,0.8345456719,0.5617835522
yue_001_sequential_v0_m0,0.37947788817468425,0.45067800778205364,0.21518534323394775,0.8282145262,0.4272185564
yue_001_sequential_v1_m0,0.8978865929027802,0.9122917368791044,0.24634446774326735,0.8321882486,0.3625602126
yue_001_sequential_v0_m1,0.8196745104271218,0.5245920844655321,0.7468322491423098,0.8593736887,0.4791094661
yue_001_sequential_v1_m1,0.9924971492820707,0.9843548962302491,0.7775211168407805,0.8327789903,0.5927594304
yue_001_native_vocal_real_music,0.6687777064613065,0.9070747358693918,0.4164190845256373,0.1582334638,0.5520893335
yue_001_native_vocal_fake_music,0.9357658092650694,0.9354428592559637,0.9191091222770202,0.1343683451,0.7836008072
yue_002_music_real,0.421649714995529,0.8801917702681685,0.23441470975533962,0.0892433673,0.9036827087
yue_002_music_fake,0.7587938161071067,0.49491911107410896,0.7364955711792979,0.0229006633,0.77536273
yue_002_concurrent_v0_m0,0.3982512010124626,0.07497673145029857,0.20026857667234635,0.862418294,0.8968608975
yue_002_concurrent_v1_m0,0.4274466244988468,0.8486745391616949,0.19921551410585286,0.6695441008,0.878610611
yue_002_concurrent_v0_m1,0.5545482905182809,0.48047901667281695,0.16985524111273595,0.8333665729,0.8988723159
yue_002_concurrent_v1_m1,0.20513124805025384,0.9963428277564059,0.09953039610241671,0.6800826192,0.823266089
yue_002_partial_overlap_v0_m0,0.3992400984391939,0.3958060251348822,0.2795891655990214,0.8824287057,0.8452506661
yue_002_partial_overlap_v1_m0,0.8007648243139882,0.911112318364898,0.3793021682895952,0.8417316675,0.8474943042
yue_002_partial_overlap_v0_m1,0.7013000743938553,0.4764092656256583,0.6616427914634067,0.8017346263,0.7970314622
yue_002_partial_overlap_v1_m1,0.9468314397688439,0.9344283655457374,0.6186201683489831,0.8511767983,0.73559165
yue_002_sequential_v0_m0,0.5386841425920242,0.5670110782580956,0.38912631183919977,0.8920571208,0.8436847329
yue_002_sequential_v1_m0,0.9133012961597432,0.9960470331989114,0.40866086862305945,0.859118104,0.8335356712
yue_002_sequential_v0_m1,0.7685952979352402,0.26371002169387237,0.7856360183319205,0.881875813,0.7686407566
yue_002_sequential_v1_m1,0.9288234057464548,0.8802946656684408,0.7695556167726708,0.8661986589,0.7349910736
yue_003_music_real,0.11348306490211534,0.13188404596645176,0.06415934539912317,0.1618533134,0.9120861888
yue_003_music_fake,0.8106957682163018,0.9536487156477264,0.7931638350497452,0.0217360314,0.6509529352
yue_003_concurrent_v0_m0,0.19059146691298656,0.02317059025636063,0.044903201305967345,0.6282625198,0.878240943
yue_003_concurrent_v1_m0,0.2854367856494649,0.18873784585505884,0.2041346871262856,0.1742729545,0.8402609229
yue_003_concurrent_v0_m1,0.6041970780678213,0.10018385885013514,0.6454519111960836,0.7912551761,0.8472141027
yue_003_concurrent_v1_m1,0.7103638680113686,0.8736501599931751,0.6891884805095336,0.6789271832,0.7315917611
yue_003_partial_overlap_v0_m0,0.3614004873805607,0.01631229358764538,0.27420672801042983,0.8742207289,0.8799260855
