PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0032,g711_ulaw,FILE,0,0.6187490625,0.2987209481,-0.32002811439999995,0.32002811439999995
cmbv5_0033,g711_ulaw,FILE,0,0.787226863,0.8383159896,0.05108912659999998,-0.05108912659999998
cmbv5_0034,g711_ulaw,FILE,0,0.7337163047,0.595288493,-0.13842781170000007,0.13842781170000007
cmbv5_0035,g711_ulaw,FILE,0,0.6236140449,0.6454414092,0.021827364299999985,-0.021827364299999985
cmbv5_0036,g711_ulaw,FILE,1,0.9028682298,0.8005292503,-0.10233897950000004,-0.10233897950000004
cmbv5_0037,g711_ulaw,FILE,1,0.798728724,0.7844304296,-0.014298294399999967,-0.014298294399999967
cmbv5_0038,g711_ulaw,FILE,1,0.889340105,0.8212471586,-0.06809294640000008,-0.06809294640000008
cmbv5_0039,g711_ulaw,FILE,1,0.8871213988,0.9526384543,0.06551705550000009,0.06551705550000009
cmbv5_0040,g711_ulaw,FILE,1,0.9693449975,0.9647615374,-0.004583460099999992,-0.004583460099999992
cmbv5_0041,g711_ulaw,FILE,1,0.9517986472,0.9703416068,0.018542959600000075,0.018542959600000075
cmbv5_0042,g711_ulaw,FILE,1,0.9925828571,0.9620927111,-0.030490145999999996,-0.030490145999999996
cmbv5_0043,g711_ulaw,FILE,1,0.9795966215,0.9501261626,-0.029470458899999996,-0.029470458899999996
cmbv5_0044,g711_ulaw,FILE,1,0.9503488364,0.9436181439,-0.006730692500000024,-0.006730692500000024
cmbv5_0045,g711_ulaw,FILE,1,0.9593269907,0.9140571602,-0.0452698305,-0.0452698305
cmbv5_0046,g711_ulaw,FILE,1,0.9670450577,0.9313051634,-0.03573989430000002,-0.03573989430000002
cmbv5_0047,g711_ulaw,FILE,1,0.9476112782,0.9233266617,-0.024284616500000022,-0.024284616500000022
cmbv5_0000,g711_ulaw,VOICE,0,0.3144279493,0.894476077,0.5800481277,-0.5800481277
cmbv5_0001,g711_ulaw,VOICE,0,0.0005582018,0.0007563442,0.00019814240000000003,-0.00019814240000000003
cmbv5_0002,g711_ulaw,VOICE,0,0.7305088769,0.289244621,-0.4412642559,0.4412642559
cmbv5_0003,g711_ulaw,VOICE,0,0.0074758989,0.0488958732,0.0414199743,-0.0414199743
cmbv5_0004,g711_ulaw,VOICE,0,0.0044754239,0.0236823376,0.019206913699999998,-0.019206913699999998
cmbv5_0005,g711_ulaw,VOICE,0,0.8108318074,0.8973867521,0.08655494469999991,-0.08655494469999991
cmbv5_0006,g711_ulaw,VOICE,0,0.0005764917,0.0030708872,0.0024943955,-0.0024943955
cmbv5_0007,g711_ulaw,VOICE,0,0.9314349077,0.2486449887,-0.682789919,0.682789919
cmbv5_0008,g711_ulaw,VOICE,1,0.8778717967,0.9502185767,0.07234677999999994,0.07234677999999994
cmbv5_0009,g711_ulaw,VOICE,1,0.9107687963,0.6265669026,-0.28420189369999993,-0.28420189369999993
cmbv5_0010,g711_ulaw,VOICE,1,0.9937979836,0.9767872697,-0.017010713900000085,-0.017010713900000085
cmbv5_0011,g711_ulaw,VOICE,1,0.9711247876,0.8729893482,-0.09813543940000002,-0.09813543940000002
cmbv5_0012,g711_ulaw,VOICE,1,0.8303398189,0.9086296349,0.07828981600000007,0.07828981600000007
cmbv5_0013,g711_ulaw,VOICE,1,0.9969868453,0.9792804912,-0.017706354099999988,-0.017706354099999988
cmbv5_0014,g711_ulaw,VOICE,1,0.9288542166,0.9901419284,0.06128771180000003,0.06128771180000003
cmbv5_0015,g711_ulaw,VOICE,1,0.8501898396,0.8377754055,-0.012414434100000094,-0.012414434100000094
cmbv5_0016,g711_ulaw,VOICE,0,0.827913311,0.7242463691,-0.10366694190000003,0.10366694190000003
cmbv5_0017,g711_ulaw,VOICE,0,0.570496723,0.563343634,-0.007153089000000001,0.007153089000000001
cmbv5_0018,g711_ulaw,VOICE,0,0.7459578262,0.068146958,-0.6778108681999999,0.6778108681999999
cmbv5_0019,g711_ulaw,VOICE,0,0.0011439046,0.0103305742,0.009186669599999999,-0.009186669599999999
cmbv5_0020,g711_ulaw,VOICE,0,0.0492225387,0.6200977851,0.5708752464,-0.5708752464
cmbv5_0021,g711_ulaw,VOICE,0,0.5049385145,0.1615889069,-0.34334960760000005,0.34334960760000005
cmbv5_0022,g711_ulaw,VOICE,0,0.0093420303,0.2728405885,0.26349855819999995,-0.26349855819999995
cmbv5_0023,g711_ulaw,VOICE,0,0.2411095918,0.3202722607,0.07916266889999998,-0.07916266889999998
cmbv5_0024,g711_ulaw,VOICE,1,0.9334725502,0.9677898268,0.03431727660000006,0.03431727660000006
cmbv5_0025,g711_ulaw,VOICE,1,0.9579314487,0.9543238926,-0.0036075561000000755,-0.0036075561000000755
cmbv5_0026,g711_ulaw,VOICE,1,0.9967371721,0.9569376019,-0.03979957020000002,-0.03979957020000002
cmbv5_0027,g711_ulaw,VOICE,1,0.9467571063,0.9812991231,0.03454201680000002,0.03454201680000002
cmbv5_0028,g711_ulaw,VOICE,1,0.9105492039,0.9355474259,0.024998221999999903,0.024998221999999903
cmbv5_0029,g711_ulaw,VOICE,1,0.9793339296,0.9772571488,-0.0020767807999999555,-0.0020767807999999555
cmbv5_0030,g711_ulaw,VOICE,1,0.8692604713,0.8983146705,0.029054199200000075,0.029054199200000075
cmbv5_0031,g711_ulaw,VOICE,1,0.910627683,0.9525051507,0.041877467700000004,0.041877467700000004
cmbv5_0032,g711_ulaw,VOICE,0,0.6145703994,0.1809914461,-0.4335789533,0.4335789533
cmbv5_0033,g711_ulaw,VOICE,0,0.096193347,0.5366342671,0.44044092009999997,-0.44044092009999997
cmbv5_0034,g711_ulaw,VOICE,0,0.266428461,0.2616694918,-0.004758969200000018,0.004758969200000018
cmbv5_0035,g711_ulaw,VOICE,0,0.1716809103,0.2468363144,0.07515540410000002,-0.07515540410000002
cmbv5_0036,g711_ulaw,VOICE,0,0.1262466057,0.3927787544,0.26653214869999997,-0.26653214869999997
cmbv5_0037,g711_ulaw,VOICE,0,0.5901506182,0.7394663299,0.14931571170000002,-0.14931571170000002
cmbv5_0038,g711_ulaw,VOICE,0,0.3470875189,0.2086213476,-0.1384661713,0.1384661713
cmbv5_0039,g711_ulaw,VOICE,0,0.0794016995,0.8502105637,0.7708088642,-0.7708088642
cmbv5_0040,g711_ulaw,VOICE,1,0.9122099925,0.9411263326,0.028916340099999993,0.028916340099999993
cmbv5_0041,g711_ulaw,VOICE,1,0.9966195563,0.9610475833,-0.035571973000000034,-0.035571973000000034
cmbv5_0042,g711_ulaw,VOICE,1,0.9916058779,0.9479419666,-0.043663911300000025,-0.043663911300000025
cmbv5_0043,g711_ulaw,VOICE,1,0.9751744998,0.9216393003,-0.053535199500000075,-0.053535199500000075
cmbv5_0044,g711_ulaw,VOICE,1,0.9051112317,0.9130101205,0.007898888800000003,0.007898888800000003
cmbv5_0045,g711_ulaw,VOICE,1,0.8234940679,0.8493870448,0.02589297690000003,0.02589297690000003
cmbv5_0046,g711_ulaw,VOICE,1,0.8802392132,0.8915659917,0.011326778499999968,0.011326778499999968
cmbv5_0047,g711_ulaw,VOICE,1,0.816065124,0.8441225949,0.028057470899999992,0.028057470899999992
cmbv5_0000,g711_ulaw,MUSIC,0,0.284858898,0.0501595928,-0.23469930520000004,0.23469930520000004
cmbv5_0001,g711_ulaw,MUSIC,0,0.481087168,0.3918746571,-0.08921251089999999,0.08921251089999999
cmbv5_0002,g711_ulaw,MUSIC,0,0.0569478023,0.0100634887,-0.046884313600000005,0.046884313600000005
cmbv5_0003,g711_ulaw,MUSIC,0,0.0412558322,0.0980963344,0.0568405022,-0.0568405022
cmbv5_0004,g711_ulaw,MUSIC,1,0.7326523276,0.1191329791,-0.6135193485,-0.6135193485
cmbv5_0005,g711_ulaw,MUSIC,1,0.7515461131,0.0812325164,-0.6703135967,-0.6703135967
cmbv5_0006,g711_ulaw,MUSIC,1,0.9186571871,0.5116429891,-0.40701419800000005,-0.40701419800000005
cmbv5_0007,g711_ulaw,MUSIC,1,0.7360714272,0.4218256542,-0.31424577299999995,-0.31424577299999995
cmbv5_0008,g711_ulaw,MUSIC,0,0.0203794998,0.0199943597,-0.00038514010000000043,0.00038514010000000043
cmbv5_0009,g711_ulaw,MUSIC,0,0.2496015939,0.0400861367,-0.2095154572,0.2095154572
cmbv5_0010,g711_ulaw,MUSIC,0,0.064682275,0.0304874109,-0.0341948641,0.0341948641
cmbv5_0011,g711_ulaw,MUSIC,0,0.0819582311,0.0392159797,-0.0427422514,0.0427422514
cmbv5_0012,g711_ulaw,MUSIC,1,0.6616665159,0.2682985898,-0.39336792610000004,-0.39336792610000004
cmbv5_0013,g711_ulaw,MUSIC,1,0.7710007895,0.4732789522,-0.29772183729999996,-0.29772183729999996
cmbv5_0014,g711_ulaw,MUSIC,1,0.6698758542,0.2132419848,-0.45663386939999995,-0.45663386939999995
cmbv5_0015,g711_ulaw,MUSIC,1,0.8801895756,0.2421524699,-0.6380371057,-0.6380371057
cmbv5_0016,g711_ulaw,MUSIC,0,0.243587956,0.1281579424,-0.11543001359999999,0.11543001359999999
cmbv5_0017,g711_ulaw,MUSIC,0,0.1614349131,0.2929872285,0.13155231539999998,-0.13155231539999998
cmbv5_0018,g711_ulaw,MUSIC,0,0.0320271421,0.0838784718,0.051851329700000004,-0.051851329700000004
cmbv5_0019,g711_ulaw,MUSIC,0,0.2990923371,0.12799168,-0.1711006571,0.1711006571
cmbv5_0020,g711_ulaw,MUSIC,1,0.9310287546,0.4402927258,-0.4907360288,-0.4907360288
cmbv5_0021,g711_ulaw,MUSIC,1,0.4565827031,0.4258818063,-0.030700896799999988,-0.030700896799999988
cmbv5_0022,g711_ulaw,MUSIC,1,0.941737666,0.4232840508,-0.5184536152,-0.5184536152
cmbv5_0023,g711_ulaw,MUSIC,1,0.9571732828,0.5679283256,-0.3892449572000001,-0.3892449572000001
cmbv5_0024,g711_ulaw,MUSIC,0,0.7098267657,0.2298216302,-0.4800051355,0.4800051355
cmbv5_0025,g711_ulaw,MUSIC,0,0.4340978826,0.1548393685,-0.2792585141,0.2792585141
cmbv5_0026,g711_ulaw,MUSIC,0,0.7159916842,0.1674544939,-0.5485371903,0.5485371903
cmbv5_0027,g711_ulaw,MUSIC,0,0.544373915,0.1653277173,-0.3790461977,0.3790461977
cmbv5_0028,g711_ulaw,MUSIC,1,0.9529281295,0.4272905216,-0.5256376079,-0.5256376079
cmbv5_0029,g711_ulaw,MUSIC,1,0.8573806711,0.5837148521,-0.2736658190000001,-0.2736658190000001
cmbv5_0030,g711_ulaw,MUSIC,1,0.9387447263,0.7143010884,-0.2244436379000001,-0.2244436379000001
cmbv5_0031,g711_ulaw,MUSIC,1,0.7705285186,0.584964144,-0.18556437460000008,-0.18556437460000008
cmbv5_0032,g711_ulaw,MUSIC,0,0.1804483319,0.1589759309,-0.021472401000000002,0.021472401000000002
cmbv5_0033,g711_ulaw,MUSIC,0,0.7356034906,0.6147484403,-0.12085505029999999,0.12085505029999999
cmbv5_0034,g711_ulaw,MUSIC,0,0.5574196251,0.2324101087,-0.3250095164,0.3250095164
cmbv5_0035,g711_ulaw,MUSIC,0,0.6895385359,0.562829969,-0.12670856689999999,0.12670856689999999
cmbv5_0036,g711_ulaw,MUSIC,1,0.8574744154,0.6612318013,-0.1962426141,-0.1962426141
cmbv5_0037,g711_ulaw,MUSIC,1,0.5872173721,0.2287697952,-0.35844757690000006,-0.35844757690000006
cmbv5_0038,g711_ulaw,MUSIC,1,0.8618593325,0.726459366,-0.13539996649999997,-0.13539996649999997
cmbv5_0039,g711_ulaw,MUSIC,1,0.8748728913,0.85863356,-0.016239331299999993,-0.016239331299999993
cmbv5_0040,g711_ulaw,MUSIC,0,0.749988871,0.5681006998,-0.1818881712,0.1818881712
cmbv5_0041,g711_ulaw,MUSIC,0,0.1770127087,0.1161163045,-0.06089640419999999,0.06089640419999999
cmbv5_0042,g711_ulaw,MUSIC,0,0.1470979836,0.1023233717,-0.04477461190000001,0.04477461190000001
cmbv5_0043,g711_ulaw,MUSIC,0,0.2432511947,0.1883886009,-0.0548625938,0.0548625938
cmbv5_0044,g711_ulaw,MUSIC,1,0.7052934393,0.448842073,-0.2564513663,-0.2564513663
cmbv5_0045,g711_ulaw,MUSIC,1,0.9163120496,0.5712991945,-0.3450128551,-0.3450128551
cmbv5_0046,g711_ulaw,MUSIC,1,0.8513272307,0.3618619045,-0.48946532620000005,-0.48946532620000005
cmbv5_0047,g711_ulaw,MUSIC,1,0.8234013517,0.6285944134,-0.19480693829999995,-0.19480693829999995
cmbv5_0000,g722_wb,FILE,0,0.426763327,0.4928188895,0.0660555625,-0.0660555625
cmbv5_0001,g722_wb,FILE,0,0.265875485,0.274116493,0.008241007999999994,-0.008241007999999994
cmbv5_0002,g722_wb,FILE,0,0.3956499718,0.2918216809,-0.10382829090000001,0.10382829090000001
cmbv5_0003,g722_wb,FILE,0,0.1720931242,0.25007755,0.07798442579999998,-0.07798442579999998
cmbv5_0004,g722_wb,FILE,1,0.7198080307,0.7836273639,0.0638193332,0.0638193332
cmbv5_0005,g722_wb,FILE,1,0.9538919937,0.9522838913,-0.0016081023999999777,-0.0016081023999999777
cmbv5_0006,g722_wb,FILE,1,0.2314982556,0.2509072655,0.01940900989999997,0.01940900989999997
cmbv5_0007,g722_wb,FILE,1,0.8863542275,0.8394932247,-0.04686100280000005,-0.04686100280000005
cmbv5_0008,g722_wb,FILE,1,0.8931272347,0.9153025888,0.022175354100000044,0.022175354100000044
cmbv5_0009,g722_wb,FILE,1,0.9395075816,0.9268160014,-0.012691580200000052,-0.012691580200000052
cmbv5_0010,g722_wb,FILE,1,0.9821006943,0.9795333496,-0.002567344699999974,-0.002567344699999974
cmbv5_0011,g722_wb,FILE,1,0.9051482701,0.7707983401,-0.13434992999999995,-0.13434992999999995
cmbv5_0012,g722_wb,FILE,1,0.7881439211,0.7594252247,-0.02871869640000002,-0.02871869640000002
cmbv5_0013,g722_wb,FILE,1,0.9987412222,0.9986742633,-6.695889999996929e-05,-6.695889999996929e-05
cmbv5_0014,g722_wb,FILE,1,0.982793194,0.989076462,0.0062832680000000085,0.0062832680000000085
cmbv5_0015,g722_wb,FILE,1,0.9422878053,0.8950906134,-0.047197191900000046,-0.047197191900000046
cmbv5_0016,g722_wb,FILE,0,0.8152010328,0.5867079556,-0.2284930772,0.2284930772
cmbv5_0017,g722_wb,FILE,0,0.692878884,0.6192428237,-0.07363606030000003,0.07363606030000003
cmbv5_0018,g722_wb,FILE,0,0.722998636,0.7571057775,0.03410714149999994,-0.03410714149999994
cmbv5_0019,g722_wb,FILE,0,0.2698452405,0.5992375254,0.32939228489999994,-0.32939228489999994
cmbv5_0020,g722_wb,FILE,1,0.9393455914,0.9284793812,-0.010866210200000004,-0.010866210200000004
cmbv5_0021,g722_wb,FILE,1,0.664762043,0.6245587923,-0.04020325069999997,-0.04020325069999997
cmbv5_0022,g722_wb,FILE,1,0.7115703633,0.7734549103,0.06188454700000001,0.06188454700000001
cmbv5_0023,g722_wb,FILE,1,0.9553860226,0.9308323686,-0.02455365400000009,-0.02455365400000009
cmbv5_0024,g722_wb,FILE,1,0.9695006218,0.9668479811,-0.002652640699999931,-0.002652640699999931
cmbv5_0025,g722_wb,FILE,1,0.9760908974,0.9768585607,0.0007676632999999988,0.0007676632999999988
cmbv5_0026,g722_wb,FILE,1,0.973331031,0.9525615707,-0.02076946029999993,-0.02076946029999993
cmbv5_0027,g722_wb,FILE,1,0.9701093801,0.9624165027,-0.00769287740000002,-0.00769287740000002
cmbv5_0028,g722_wb,FILE,1,0.9807161304,0.9837298362,0.003013705799999933,0.003013705799999933
cmbv5_0029,g722_wb,FILE,1,0.9719603259,0.9689729328,-0.0029873931000000686,-0.0029873931000000686
cmbv5_0030,g722_wb,FILE,1,0.9744763982,0.9802657453,0.0057893471000000085,0.0057893471000000085
cmbv5_0031,g722_wb,FILE,1,0.9751079066,0.9757378999,0.0006299933000000202,0.0006299933000000202
cmbv5_0032,g722_wb,FILE,0,0.6187490625,0.6132427596,-0.005506302899999982,0.005506302899999982
cmbv5_0033,g722_wb,FILE,0,0.787226863,0.7139783925,-0.07324847050000005,0.07324847050000005
cmbv5_0034,g722_wb,FILE,0,0.7337163047,0.7458579598,0.012141655099999982,-0.012141655099999982
cmbv5_0035,g722_wb,FILE,0,0.6236140449,0.8713431008,0.24772905589999994,-0.24772905589999994
cmbv5_0036,g722_wb,FILE,1,0.9028682298,0.9158649478,0.012996718000000018,0.012996718000000018
cmbv5_0037,g722_wb,FILE,1,0.798728724,0.7988951531,0.00016642910000008726,0.00016642910000008726
cmbv5_0038,g722_wb,FILE,1,0.889340105,0.9204578788,0.031117773799999915,0.031117773799999915
cmbv5_0039,g722_wb,FILE,1,0.8871213988,0.9437078966,0.056586497800000024,0.056586497800000024
cmbv5_0040,g722_wb,FILE,1,0.9693449975,0.9702480567,0.0009030592000000004,0.0009030592000000004
cmbv5_0041,g722_wb,FILE,1,0.9517986472,0.9306001536,-0.021198493599999924,-0.021198493599999924
cmbv5_0042,g722_wb,FILE,1,0.9925828571,0.9956819693,0.0030991121999999205,0.0030991121999999205
cmbv5_0043,g722_wb,FILE,1,0.9795966215,0.9436198067,-0.035976814800000034,-0.035976814800000034
cmbv5_0044,g722_wb,FILE,1,0.9503488364,0.9508236973,0.00047486090000004033,0.00047486090000004033
cmbv5_0045,g722_wb,FILE,1,0.9593269907,0.9672108882,0.007883897499999959,0.007883897499999959
cmbv5_0046,g722_wb,FILE,1,0.9670450577,0.9697477711,0.0027027133999999453,0.0027027133999999453
cmbv5_0047,g722_wb,FILE,1,0.9476112782,0.9473568412,-0.00025443700000005176,-0.00025443700000005176
cmbv5_0000,g722_wb,VOICE,0,0.3144279493,0.3426325749,0.028204625599999977,-0.028204625599999977
cmbv5_0001,g722_wb,VOICE,0,0.0005582018,0.0008910674,0.0003328656,-0.0003328656
cmbv5_0002,g722_wb,VOICE,0,0.7305088769,0.7693122796,0.038803402700000045,-0.038803402700000045
cmbv5_0003,g722_wb,VOICE,0,0.0074758989,0.0131102874,0.0056343885,-0.0056343885
cmbv5_0004,g722_wb,VOICE,0,0.0044754239,0.0056653379,0.0011899140000000002,-0.0011899140000000002
cmbv5_0005,g722_wb,VOICE,0,0.8108318074,0.839114864,0.028283056599999967,-0.028283056599999967
cmbv5_0006,g722_wb,VOICE,0,0.0005764917,0.0005899284,1.3436700000000047e-05,-1.3436700000000047e-05
cmbv5_0007,g722_wb,VOICE,0,0.9314349077,0.7913826679,-0.14005223980000003,0.14005223980000003
cmbv5_0008,g722_wb,VOICE,1,0.8778717967,0.9015395658,0.023667769100000013,0.023667769100000013
cmbv5_0009,g722_wb,VOICE,1,0.9107687963,0.8867998709,-0.023968925399999952,-0.023968925399999952
cmbv5_0010,g722_wb,VOICE,1,0.9937979836,0.9953551926,0.0015572090000000038,0.0015572090000000038
cmbv5_0011,g722_wb,VOICE,1,0.9711247876,0.8271079256,-0.14401686199999997,-0.14401686199999997
cmbv5_0012,g722_wb,VOICE,1,0.8303398189,0.8487601149,0.018420296000000058,0.018420296000000058
cmbv5_0013,g722_wb,VOICE,1,0.9969868453,0.9969171903,-6.96550000000018e-05,-6.96550000000018e-05
cmbv5_0014,g722_wb,VOICE,1,0.9288542166,0.9639308975,0.035076680900000046,0.035076680900000046
cmbv5_0015,g722_wb,VOICE,1,0.8501898396,0.8570296085,0.006839768899999932,0.006839768899999932
cmbv5_0016,g722_wb,VOICE,0,0.827913311,0.6209769586,-0.20693635239999997,0.20693635239999997
cmbv5_0017,g722_wb,VOICE,0,0.570496723,0.5070337143,-0.06346300869999999,0.06346300869999999
cmbv5_0018,g722_wb,VOICE,0,0.7459578262,0.7808962895,0.034938463300000056,-0.034938463300000056
cmbv5_0019,g722_wb,VOICE,0,0.0011439046,0.0022224095,0.0010785049,-0.0010785049
cmbv5_0020,g722_wb,VOICE,0,0.0492225387,0.0160453152,-0.0331772235,0.0331772235
cmbv5_0021,g722_wb,VOICE,0,0.5049385145,0.0897731912,-0.41516532330000006,0.41516532330000006
cmbv5_0022,g722_wb,VOICE,0,0.0093420303,0.2136844134,0.2043423831,-0.2043423831
cmbv5_0023,g722_wb,VOICE,0,0.2411095918,0.3990712889,0.1579616971,-0.1579616971
cmbv5_0024,g722_wb,VOICE,1,0.9334725502,0.9085185174,-0.02495403279999997,-0.02495403279999997
cmbv5_0025,g722_wb,VOICE,1,0.9579314487,0.9578681303,-6.33184000000675e-05,-6.33184000000675e-05
cmbv5_0026,g722_wb,VOICE,1,0.9967371721,0.9949652002,-0.0017719719000000023,-0.0017719719000000023
cmbv5_0027,g722_wb,VOICE,1,0.9467571063,0.9401218128,-0.006635293500000028,-0.006635293500000028
cmbv5_0028,g722_wb,VOICE,1,0.9105492039,0.9337049366,0.02315573269999993,0.02315573269999993
cmbv5_0029,g722_wb,VOICE,1,0.9793339296,0.9801980562,0.0008641266000000147,0.0008641266000000147
cmbv5_0030,g722_wb,VOICE,1,0.8692604713,0.8791798583,0.009919387000000057,0.009919387000000057
cmbv5_0031,g722_wb,VOICE,1,0.910627683,0.8943767761,-0.016250906899999973,-0.016250906899999973
cmbv5_0032,g722_wb,VOICE,0,0.6145703994,0.6062864072,-0.008283992199999979,0.008283992199999979
cmbv5_0033,g722_wb,VOICE,0,0.096193347,0.1527302199,0.05653687289999999,-0.05653687289999999
cmbv5_0034,g722_wb,VOICE,0,0.266428461,0.2068295336,-0.0595989274,0.0595989274
cmbv5_0035,g722_wb,VOICE,0,0.1716809103,0.7101142656,0.5384333553,-0.5384333553
cmbv5_0036,g722_wb,VOICE,0,0.1262466057,0.3520369906,0.2257903849,-0.2257903849
cmbv5_0037,g722_wb,VOICE,0,0.5901506182,0.5834722635,-0.0066783547,0.0066783547
cmbv5_0038,g722_wb,VOICE,0,0.3470875189,0.755213334,0.4081258151,-0.4081258151
cmbv5_0039,g722_wb,VOICE,0,0.0794016995,0.0707420716,-0.008659627900000008,0.008659627900000008
cmbv5_0040,g722_wb,VOICE,1,0.9122099925,0.9200193141,0.00780932160000003,0.00780932160000003
cmbv5_0041,g722_wb,VOICE,1,0.9966195563,0.9883831077,-0.008236448599999946,-0.008236448599999946
cmbv5_0042,g722_wb,VOICE,1,0.9916058779,0.9955492794,0.003943401500000054,0.003943401500000054
cmbv5_0043,g722_wb,VOICE,1,0.9751744998,0.9269626413,-0.04821185850000009,-0.04821185850000009
cmbv5_0044,g722_wb,VOICE,1,0.9051112317,0.907997754,0.002886522300000083,0.002886522300000083
cmbv5_0045,g722_wb,VOICE,1,0.8234940679,0.8087137864,-0.014780281499999992,-0.014780281499999992
cmbv5_0046,g722_wb,VOICE,1,0.8802392132,0.885242923,0.005003709799999978,0.005003709799999978
cmbv5_0047,g722_wb,VOICE,1,0.816065124,0.8320657442,0.016000620200000037,0.016000620200000037
cmbv5_0000,g722_wb,MUSIC,0,0.284858898,0.3027159383,0.01785704029999996,-0.01785704029999996
cmbv5_0001,g722_wb,MUSIC,0,0.481087168,0.4236469113,-0.057440256700000025,0.057440256700000025
cmbv5_0002,g722_wb,MUSIC,0,0.0569478023,0.0459686648,-0.0109791375,0.0109791375
cmbv5_0003,g722_wb,MUSIC,0,0.0412558322,0.107683468,0.0664276358,-0.0664276358
cmbv5_0004,g722_wb,MUSIC,1,0.7326523276,0.7806575816,0.048005254,0.048005254
cmbv5_0005,g722_wb,MUSIC,1,0.7515461131,0.7907108532,0.03916474010000004,0.03916474010000004
cmbv5_0006,g722_wb,MUSIC,1,0.9186571871,0.90974521,-0.008911977100000024,-0.008911977100000024
cmbv5_0007,g722_wb,MUSIC,1,0.7360714272,0.7167822048,-0.019289222399999972,-0.019289222399999972
cmbv5_0008,g722_wb,MUSIC,0,0.0203794998,0.0108911354,-0.0094883644,0.0094883644
cmbv5_0009,g722_wb,MUSIC,0,0.2496015939,0.252029808,0.00242821410000002,-0.00242821410000002
cmbv5_0010,g722_wb,MUSIC,0,0.064682275,0.072675746,0.007993471000000002,-0.007993471000000002
