ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
voice_fake_cosyvoice3_0.5b_byungchul_target_00,10.083333015441895,10.375,10.23440471974213,3
voice_fake_cosyvoice3_0.5b_byungchul_target_01,10.479166984558105,10.625,10.54255409108008,3
voice_fake_cosyvoice3_0.5b_byungchul_target_02,9.822916984558105,10.625,10.406326341117794,3
voice_fake_cosyvoice3_0.5b_dohyun_target_00,10.520833015441895,11.0,10.791496331357063,3
voice_fake_cosyvoice3_0.5b_dohyun_target_01,10.916666984558105,11.03125,10.94118771279211,3
voice_fake_cosyvoice3_0.5b_dohyun_target_02,11.052083015441895,11.28125,11.139081519042758,3
voice_fake_cosyvoice3_0.5b_eunju_target_00,9.729166984558105,10.15625,10.060349698360055,3
voice_fake_cosyvoice3_0.5b_eunju_target_01,9.458333015441895,9.84375,9.645155624106433,3
voice_fake_cosyvoice3_0.5b_eunju_target_02,6.359375,9.71875,9.499027542787497,3
voice_fake_cosyvoice3_0.5b_hajun_target_00,1.4853515625,8.21875,7.999027542266378,3
voice_fake_cosyvoice3_0.5b_hajun_target_01,5.307291507720947,7.359375,7.139660939908376,3
voice_fake_cosyvoice3_0.5b_hajun_target_02,-5.296875,-5.296875,-5.296875,3
voice_fake_cosyvoice3_0.5b_hayoon_target_00,4.979166507720947,6.40625,6.191176639337706,3
voice_fake_cosyvoice3_0.5b_hayoon_target_01,10.15625,10.15625,10.15625,3
voice_fake_cosyvoice3_0.5b_hayoon_target_02,10.020833015441895,10.3125,10.133266712043774,3
voice_fake_cosyvoice3_0.5b_jian_target_00,9.635416984558105,10.0625,9.859562978787086,3
voice_fake_cosyvoice3_0.5b_jian_target_01,9.40625,9.40625,9.40625,3
voice_fake_cosyvoice3_0.5b_jian_target_02,1.7552083730697632,6.203125,5.983402562759265,3
voice_fake_cosyvoice3_0.5b_jihye_target_00,10.9375,10.9375,10.9375,3
voice_fake_cosyvoice3_0.5b_jihye_target_01,10.333333015441895,11.0625,10.844644117836111,3
voice_fake_cosyvoice3_0.5b_jihye_target_02,10.6875,10.9375,10.809161012776912,3
voice_fake_cosyvoice3_0.5b_jungwoo_target_00,11.0,11.25,11.09830906727469,3
voice_fake_cosyvoice3_0.5b_jungwoo_target_01,10.90625,11.09375,10.954602050195541,3
voice_fake_cosyvoice3_0.5b_jungwoo_target_02,11.302083015441895,11.46875,11.340514863833842,3
voice_fake_cosyvoice3_0.5b_junseo_target_00,7.651041507720947,9.03125,8.812097406412486,3
voice_fake_cosyvoice3_0.5b_junseo_target_01,-3.6015625,-3.6015625,-3.6015625,3
voice_fake_cosyvoice3_0.5b_junseo_target_02,-1.29296875,-1.29296875,-1.29296875,3
voice_fake_cosyvoice3_0.5b_mansu_target_00,10.770833015441895,10.9375,10.809264863833842,3
voice_fake_cosyvoice3_0.5b_mansu_target_01,10.291666984558105,10.5625,10.41508611597734,3
voice_fake_cosyvoice3_0.5b_mansu_target_02,10.864583015441895,11.25,11.070756034705031,3
voice_fake_cosyvoice3_0.5b_minji_target_00,10.53125,11.3125,11.202589799728033,3
voice_fake_cosyvoice3_0.5b_minji_target_01,10.65625,10.8125,10.708003447501863,3
voice_fake_cosyvoice3_0.5b_minji_target_02,10.5,10.78125,10.625784029620961,3
voice_fake_cosyvoice3_0.5b_seoa_target_00,8.75,8.75,8.75,3
voice_fake_cosyvoice3_0.5b_seoa_target_01,7.859375,7.96875,7.881107867952842,3
voice_fake_cosyvoice3_0.5b_seoa_target_02,7.947916507720947,8.421875,8.325869698773007,3
voice_fake_cosyvoice3_0.5b_seoyeon_target_00,10.96875,10.96875,10.96875,3
voice_fake_cosyvoice3_0.5b_seoyeon_target_01,10.552083015441895,10.75,10.620496519896445,3
voice_fake_cosyvoice3_0.5b_seoyeon_target_02,10.614583015441895,10.75,10.645636388009104,3
voice_fake_cosyvoice3_0.5b_siwoo_target_00,7.807291507720947,8.90625,8.693906354697305,3
voice_fake_cosyvoice3_0.5b_siwoo_target_01,9.614583015441895,10.03125,9.828570094937414,3
voice_fake_cosyvoice3_0.5b_siwoo_target_02,9.572916984558105,9.71875,9.602561224769762,3
voice_fake_cosyvoice3_0.5b_sunja_target_00,10.78125,10.90625,10.819191593399792,3
voice_fake_cosyvoice3_0.5b_sunja_target_01,10.052083015441895,10.53125,10.43523696089232,3
voice_fake_cosyvoice3_0.5b_sunja_target_02,10.666666984558105,10.96875,10.789381449328562,3
voice_fake_cosyvoice3_0.5b_youngsoon_target_00,10.739583015441895,11.125,10.926895531395797,3
voice_fake_cosyvoice3_0.5b_youngsoon_target_01,10.208333015441895,10.28125,10.21825752421827,3
voice_fake_cosyvoice3_0.5b_youngsoon_target_02,10.229166984558105,10.34375,10.247004010989071,3
voice_fake_f5tts_v1_base_byungchul_target_00,10.708333015441895,11.03125,10.860462437792574,3
voice_fake_f5tts_v1_base_byungchul_target_01,10.875,11.21875,11.076137361689147,3
voice_fake_f5tts_v1_base_byungchul_target_02,10.520833015441895,11.0625,10.849871411707095,3
voice_fake_f5tts_v1_base_dohyun_target_00,10.510416984558105,10.78125,10.616336172916988,3
voice_fake_f5tts_v1_base_dohyun_target_01,10.739583015441895,11.125,10.934043785665809,3
voice_fake_f5tts_v1_base_dohyun_target_02,10.364583015441895,10.53125,10.403014863833842,3
voice_fake_f5tts_v1_base_eunju_target_00,10.322916984558105,10.65625,10.51392671374597,3
voice_fake_f5tts_v1_base_eunju_target_01,9.875,10.09375,9.943831359934432,3
voice_fake_f5tts_v1_base_eunju_target_02,9.875,10.0625,9.96185140299796,3
voice_fake_f5tts_v1_base_hajun_target_00,7.838541507720947,9.40625,9.186857518313165,3
voice_fake_f5tts_v1_base_hajun_target_01,4.182291507720947,6.09375,5.874033453029411,3
voice_fake_f5tts_v1_base_hajun_target_02,-1.82421875,-1.82421875,-1.82421875,3
voice_fake_f5tts_v1_base_hayoon_target_00,10.15625,10.625,10.427956555431113,3
voice_fake_f5tts_v1_base_hayoon_target_01,10.0,10.0,10.0,3
voice_fake_f5tts_v1_base_hayoon_target_02,10.625,10.625,10.625,3
voice_fake_f5tts_v1_base_jian_target_00,10.0625,10.0625,10.0625,3
voice_fake_f5tts_v1_base_jian_target_01,9.40625,9.40625,9.40625,3
voice_fake_f5tts_v1_base_jian_target_02,9.8125,9.9375,9.850441593399792,3
voice_fake_f5tts_v1_base_jihye_target_00,9.739583015441895,10.25,10.116132781706032,3
voice_fake_f5tts_v1_base_jihye_target_01,10.572916984558105,10.875,10.711422031493687,3
voice_fake_f5tts_v1_base_jihye_target_02,10.020833015441895,10.6875,10.489117742052226,3
voice_fake_f5tts_v1_base_jungwoo_target_00,10.583333015441895,10.75,10.620875686877046,3
voice_fake_f5tts_v1_base_jungwoo_target_01,10.885416984558105,11.21875,11.067576841440575,3
voice_fake_f5tts_v1_base_jungwoo_target_02,11.09375,11.09375,11.09375,3
voice_fake_f5tts_v1_base_junseo_target_00,10.364583015441895,10.90625,10.695418691282722,3
voice_fake_f5tts_v1_base_junseo_target_01,8.453125,8.453125,8.453125,3
voice_fake_f5tts_v1_base_junseo_target_02,9.6875,9.6875,9.6875,3
voice_fake_f5tts_v1_base_mansu_target_00,10.302083015441895,10.5,10.356757082476896,3
voice_fake_f5tts_v1_base_mansu_target_01,10.489583015441895,10.71875,10.570691777952389,3
voice_fake_f5tts_v1_base_mansu_target_02,10.21875,10.53125,10.380970885539094,3
voice_fake_f5tts_v1_base_minji_target_00,9.53125,9.75,9.595980172761506,3
voice_fake_f5tts_v1_base_minji_target_01,10.135416984558105,10.4375,10.260694110976655,3
voice_fake_f5tts_v1_base_minji_target_02,10.15625,10.1875,10.15787430442702,3
