ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0001__phonefact_g726_24k,0.0096918201,0.0008669576,0.0096918201,0.2765360475,0.8852334023
sdxeq_0003__phonefact_g726_24k,0.3084179024,0.0039219323,0.3084179024,0.7094259262,0.8072729111
sdxeq_0005__phonefact_g726_24k,0.0400902618,0.0010007656,0.0400902618,0.7785265446,0.7742677927
sdxeq_0007__phonefact_g726_24k,0.2398858872,0.0009541821,0.2398858872,0.8181987405,0.7341220379
sdxeq_0009__phonefact_g726_24k,0.0451819624,0.849973464,0.0451819624,0.6830340028,0.8679789901
sdxeq_0011__phonefact_g726_24k,0.2888646108,0.0038514214,0.2888646108,0.8431661725,0.8276768923
sdxeq_0013__phonefact_g726_24k,0.0008824639,0.0008824639,0.4992115585,0.796534121,0.0256323479
sdxeq_0015__phonefact_g726_24k,0.4366926941,0.4366926941,0.033855822,0.6515268683,0.4501099885
sdxeq_0017__phonefact_g726_24k,0.1419342823,0.0015128227,0.1419342823,0.2748198211,0.8145407438
sdxeq_0019__phonefact_g726_24k,0.1368779866,0.1368779866,0.0146624106,0.7444603443,0.8030878901
sdxeq_0021__phonefact_g726_24k,0.04332523,0.9502144419,0.04332523,0.426518321,0.9346830249
sdxeq_0023__phonefact_g726_24k,0.0923520469,0.0087340275,0.0923520469,0.7469813228,0.9278082848
sdxeq_0025__phonefact_g726_24k,0.3199980571,0.9951737901,0.3199980571,0.3018168807,0.9339413643
sdxeq_0027__phonefact_g726_24k,0.0368878955,0.0039492866,0.0368878955,0.7490256429,0.8551030755
sdxeq_0029__phonefact_g726_24k,0.4199647355,0.0077731767,0.4199647355,0.7991905212,0.9061797261
sdxeq_0031__phonefact_g726_24k,0.0901086557,0.9936115359,0.0901086557,0.4466966689,0.6953264475
sdxeq_0033__phonefact_g726_24k,0.4786967609,0.0005711342,0.4786967609,0.7851694822,0.860912025
sdxeq_0035__phonefact_g726_24k,0.2576779095,0.0085311876,0.2576779095,0.493688792,0.9089062214
sdxeq_0037__phonefact_g726_24k,0.1036596671,0.0422200142,0.1036596671,0.6637318134,0.7586531639
sdxeq_0039__phonefact_g726_24k,0.0075919174,0.0075919174,0.4914648415,0.8442385197,0.1070269942
sdxeq_0041__phonefact_g726_24k,0.0209642067,0.0111623663,0.0209642067,0.7497550249,0.7413901687
sdxeq_0043__phonefact_g726_24k,0.2902421551,0.3536295552,0.2902421551,0.1692181975,0.8974305391
sdxeq_0045__phonefact_g726_24k,0.0270602872,0.0065321952,0.0270602872,0.7249822617,0.8404563069
sdxeq_0047__phonefact_g726_24k,0.3843339821,0.0560611833,0.3843339821,0.6359767914,0.8676817417
sdxeq_0049__phonefact_g726_24k,0.2453969529,0.2353152565,0.2453969529,0.4162549078,0.8650020957
sdxeq_0051__phonefact_g726_24k,0.5169681394,0.5169681394,0.0218015721,0.7200328112,0.5589699745
sdxeq_0053__phonefact_g726_24k,0.1240341042,0.79380743,0.1240341042,0.6446456313,0.7646057606
sdxeq_0055__phonefact_g726_24k,0.0812270439,0.8659699019,0.0812270439,0.6705960035,0.8252533078
sdxeq_0057__phonefact_g726_24k,0.2921056025,0.997920191,0.2921056025,0.4429647624,0.8529000282
sdxeq_0059__phonefact_g726_24k,0.0015479855,0.9291048128,0.0015479855,0.562648654,0.8590990305
sdxeq_0061__phonefact_g726_24k,0.9865092178,0.9865092178,0.2733005016,0.7747354507,0.8209649324
sdxeq_0063__phonefact_g726_24k,0.4068109392,0.4068109392,0.4720304357,0.8337258101,0.1485523582
sdxeq_0065__phonefact_g726_24k,0.2732496759,0.999698312,0.2732496759,0.5168145895,0.8626845479
sdxeq_0067__phonefact_g726_24k,0.9997825391,0.9997825391,0.2874255882,0.7277825475,0.8597519994
sdxeq_0069__phonefact_g726_24k,0.9996798442,0.9996798442,0.8108634687,0.8085315824,0.8810044527
sdxeq_0071__phonefact_g726_24k,0.9978310664,0.9978310664,0.1446675535,0.4939904511,0.0167830661
sdxeq_0073__phonefact_g726_24k,0.8421249823,0.8421249823,0.4892919909,0.8759897351,0.0869627222
sdxeq_0075__phonefact_g726_24k,0.4420197172,0.1844118915,0.4420197172,0.5164531469,0.8865442872
sdxeq_0077__phonefact_g726_24k,0.9991992447,0.9991992447,0.4776345585,0.7491770983,0.1922779381
sdxeq_0079__phonefact_g726_24k,0.0536324163,0.822262428,0.0536324163,0.6950275302,0.8605560064
sdxeq_0081__phonefact_g726_24k,0.9419531496,0.9419531496,0.1427456272,0.6857639551,0.4669686556
sdxeq_0083__phonefact_g726_24k,0.9742553604,0.9742553604,0.5067025307,0.8727937341,0.3562655151
sdxeq_0085__phonefact_g726_24k,0.1818604946,0.9709607823,0.1818604946,0.5475025177,0.8760997653
sdxeq_0087__phonefact_g726_24k,0.0664074716,0.0664074716,0.0862234765,0.7534480691,0.6652941704
sdxeq_0089__phonefact_g726_24k,0.9996817708,0.9996817708,0.0997951591,0.8544105887,0.8655962944
sdxeq_0091__phonefact_g726_24k,0.1244152146,0.9981567822,0.1244152146,0.438788563,0.919369638
sdxeq_0093__phonefact_g726_24k,0.370087178,0.9927899271,0.370087178,0.3123888969,0.9046986103
sdxeq_0095__phonefact_g726_24k,0.1002477676,0.7465739134,0.1002477676,0.4718101919,0.855502367
sdxeq_0097__phonefact_g726_24k,0.988018775,0.988018775,0.2252177485,0.8177031279,0.8335568905
sdxeq_0099__phonefact_g726_24k,0.4653516848,0.9986925593,0.4653516848,0.6139018536,0.8594512939
sdm_real_0001__phonefact_g726_24k,0.2999424151,0.9231072752,0.2999424151,0.051779367,0.9461395741
sdm_real_0003__phonefact_g726_24k,0.0430623445,0.7373841761,0.0430623445,0.0582148433,0.8918097615
sdm_real_0005__phonefact_g726_24k,0.0016081151,0.8725757872,0.0016081151,0.3238872588,0.9241563678
sdm_real_0007__phonefact_g726_24k,0.1171737497,0.7768829444,0.1171737497,0.4678981006,0.8850821853
sdm_real_0009__phonefact_g726_24k,0.4910916733,0.3552764968,0.4910916733,0.0318033956,0.5364034772
sdm_real_0011__phonefact_g726_24k,0.0080056304,0.9914372366,0.0080056304,0.1856268942,0.8991807103
sdm_real_0013__phonefact_g726_24k,0.4119240095,0.6915838428,0.4119240095,0.433847487,0.9288421869
sdm_real_0015__phonefact_g726_24k,0.2587913912,0.604170992,0.2587913912,0.0398111269,0.9353602529
sdm_real_0017__phonefact_g726_24k,0.0042896085,0.9860719123,0.0042896085,0.1007126421,0.9180636406
sdm_real_0019__phonefact_g726_24k,0.4688242318,0.6462927883,0.4688242318,0.0280034505,0.9294723868
sdm_real_0021__phonefact_g726_24k,0.00658613,0.2745765476,0.00658613,0.0265405141,0.9158232212
sdm_real_0023__phonefact_g726_24k,0.6325359781,0.7120171081,0.6325359781,0.035734389,0.9200687408
sdm_real_0025__phonefact_g726_24k,0.1556575413,0.9908824376,0.1556575413,0.2652423978,0.9083986282
sdm_real_0027__phonefact_g726_24k,0.3643175642,0.1656932965,0.3643175642,0.2971406877,0.7542538643
sdm_real_0029__phonefact_g726_24k,0.4273960613,0.6687718312,0.4273960613,0.0360276364,0.9381876588
sdm_real_0031__phonefact_g726_24k,0.0026215432,0.96822368,0.0026215432,0.192001313,0.9256157875
sdm_real_0033__phonefact_g726_24k,0.0047189749,0.6344800707,0.0047189749,0.209941268,0.9340477586
sdm_real_0035__phonefact_g726_24k,0.0503840368,0.8986711845,0.0503840368,0.0558712855,0.9384418726
sdm_real_0037__phonefact_g726_24k,0.1894327579,0.1503452953,0.1894327579,0.0271636043,0.8225674033
sdm_real_0039__phonefact_g726_24k,0.0141003823,0.5466149774,0.0141003823,0.0305434167,0.9418270588
sdm_real_0041__phonefact_g726_24k,0.108370734,0.6491621634,0.108370734,0.0423377268,0.777462244
sdm_real_0043__phonefact_g726_24k,0.1425481446,0.9475028157,0.1425481446,0.0318276845,0.8945112824
sdm_real_0045__phonefact_g726_24k,0.1148673768,0.8745742736,0.1148673768,0.049379576,0.932272017
sdm_real_0047__phonefact_g726_24k,0.0937052468,0.8354987712,0.0937052468,0.1972206831,0.9123587608
sdm_real_0049__phonefact_g726_24k,0.0604783206,0.428282204,0.0604783206,0.0484190173,0.7628318071
sdm_fake_0001__phonefact_g726_24k,0.4493901935,0.7739647947,0.4493901935,0.1581880301,0.8951663971
sdm_fake_0003__phonefact_g726_24k,0.0393821711,0.9993519866,0.0393821711,0.6812307835,0.8724928498
sdm_fake_0005__phonefact_g726_24k,0.4993582962,0.8315981424,0.4993582962,0.1729558557,0.911583662
sdm_fake_0007__phonefact_g726_24k,0.0775360945,0.9929412217,0.0775360945,0.1747176945,0.9019644856
sdm_fake_0009__phonefact_g726_24k,0.556917585,0.8882068782,0.556917585,0.2048953027,0.9075461626
sdm_fake_0011__phonefact_g726_24k,0.2118040262,0.893465308,0.2118040262,0.2124824375,0.8898499012
sdm_fake_0013__phonefact_g726_24k,0.3924982391,0.7152996528,0.3924982391,0.0927103385,0.9276091456
sdm_fake_0015__phonefact_g726_24k,0.5065956042,0.7816539857,0.5065956042,0.1400284916,0.9074259996
sdm_fake_0017__phonefact_g726_24k,0.1976533103,0.7808328288,0.1976533103,0.1821418852,0.8750531673
sdm_fake_0019__phonefact_g726_24k,0.0914967077,0.7998349819,0.0914967077,0.6525943875,0.8438487053
sdm_fake_0021__phonefact_g726_24k,0.2338090437,0.7484972355,0.2338090437,0.4398290515,0.8835818768
sdm_fake_0023__phonefact_g726_24k,0.6379463646,0.8480502631,0.6379463646,0.336861521,0.8982281089
sdm_fake_0025__phonefact_g726_24k,0.0075312044,0.4493150134,0.0075312044,0.3520287871,0.8965737224
sdm_fake_0027__phonefact_g726_24k,0.0033604936,0.9193193024,0.0033604936,0.2102432847,0.8868543506
sdm_fake_0029__phonefact_g726_24k,0.3188985785,0.9580258075,0.3188985785,0.1624968499,0.9078329802
sdm_fake_0031__phonefact_g726_24k,0.4765923951,0.6547666949,0.4765923951,0.111378938,0.9138550162
sdm_fake_0033__phonefact_g726_24k,0.5203576658,0.7545565246,0.5203576658,0.2687010169,0.8834879994
sdm_fake_0035__phonefact_g726_24k,0.35604443,0.9108582308,0.35604443,0.6817936897,0.9255755544
sdm_fake_0037__phonefact_g726_24k,0.5550443896,0.7860234934,0.5550443896,0.2027778625,0.9169923067
sdm_fake_0039__phonefact_g726_24k,0.4326883151,0.7749788395,0.4326883151,0.121961154,0.9138851762
sdm_fake_0041__phonefact_g726_24k,0.4592636666,0.8727400229,0.4592636666,0.0976689532,0.9072285295
sdm_fake_0043__phonefact_g726_24k,0.0135162017,0.282175635,0.0135162017,0.0271256249,0.9304249287
sdm_fake_0045__phonefact_g726_24k,0.1867633466,0.6660501069,0.1867633466,0.1909163743,0.8513667583
sdm_fake_0047__phonefact_g726_24k,0.9466184791,0.9466184791,0.0108198005,0.7234220505,0.8523203135
sdm_fake_0049__phonefact_g726_24k,0.1466765606,0.8531072263,0.1466765606,0.1514197737,0.9055609107
voice_0001__phonefact_g726_24k,0.0030319191,0.0030319191,0.7494105058,0.8635003567,0.0496998802
voice_0003__phonefact_g726_24k,0.2855009124,0.2855009124,0.4974707796,0.9084606767,0.0312920846
voice_0005__phonefact_g726_24k,0.0334892279,0.0334892279,0.747682159,0.8248828053,0.0413845554
voice_0007__phonefact_g726_24k,0.087762548,0.087762548,0.5023704374,0.8863160014,0.031932883
voice_0009__phonefact_g726_24k,0.0020106785,0.0020106785,0.6235425079,0.8441622853,0.0483764559
voice_0011__phonefact_g726_24k,0.0056710751,0.0056710751,0.4980867802,0.8289923072,0.0347603969
voice_0013__phonefact_g726_24k,0.0003580771,0.0003580771,0.4998601596,0.8806343079,0.0384490453
voice_0015__phonefact_g726_24k,0.4815448456,0.4815448456,0.4823351817,0.9065284133,0.0194105878
voice_0017__phonefact_g726_24k,0.0055000845,0.0055000845,0.4928273842,0.9022622108,0.0331501365
voice_0019__phonefact_g726_24k,0.0125395724,0.0125395724,0.4981989878,0.8805547953,0.0443783067
voice_0021__phonefact_g726_24k,0.0076062447,0.0076062447,0.7460214226,0.7911207676,0.0384780988
voice_0023__phonefact_g726_24k,0.0054898889,0.0054898889,0.6246193116,0.8136982918,0.0296375453
voice_0025__phonefact_g726_24k,0.0008438737,0.0008438737,0.7140305543,0.856648922,0.0442450941
voice_0027__phonefact_g726_24k,0.0216933808,0.0216933808,0.6208615812,0.8678776026,0.0368310735
voice_0029__phonefact_g726_24k,0.0075493441,0.0075493441,0.6239278948,0.8252647519,0.0429689325
voice_0031__phonefact_g726_24k,0.0007952504,0.0007952504,0.4984833717,0.8946613669,0.038123522
voice_0033__phonefact_g726_24k,0.0266690788,0.0266690788,0.499010921,0.916791141,0.039553877
voice_0035__phonefact_g726_24k,0.0258988838,0.0258988838,0.4959719467,0.8466932774,0.0712036118
voice_0037__phonefact_g726_24k,0.0065289152,0.0065289152,0.4667076269,0.819575429,0.0414539054
voice_0039__phonefact_g726_24k,0.0190345484,0.0190345484,0.7482951227,0.8911779523,0.0441576242
voice_0041__phonefact_g726_24k,0.0016959347,0.0016959347,0.4991684248,0.8578801155,0.0316712223
voice_0043__phonefact_g726_24k,0.0010367091,0.0010367091,0.4983928793,0.9162344337,0.0366301313
voice_0045__phonefact_g726_24k,0.0101056287,0.0101056287,0.49707928,0.8557279706,0.0342244059
voice_0047__phonefact_g726_24k,0.6361873996,0.6361873996,0.7169060017,0.8596696854,0.0885820463
voice_0049__phonefact_g726_24k,0.0890107285,0.0890107285,0.4952089625,0.8826977015,0.022117449
voice_0101__phonefact_g726_24k,0.9974979031,0.9974979031,0.7495154325,0.8401628733,0.0381456651
voice_0103__phonefact_g726_24k,0.999783874,0.999783874,0.4990737821,0.8423537612,0.0434006974
voice_0105__phonefact_g726_24k,0.9996627637,0.9996627637,0.749301614,0.736684978,0.0277070776
voice_0107__phonefact_g726_24k,0.9999209643,0.9999209643,0.7469599507,0.8368244171,0.0409058258
voice_0109__phonefact_g726_24k,0.9985658908,0.9985658908,0.499343964,0.8053781986,0.0478521883
voice_0111__phonefact_g726_24k,0.9998878837,0.9998878837,0.4983565386,0.8706379533,0.0375812352
voice_0113__phonefact_g726_24k,0.9989712105,0.9989712105,0.4945635042,0.8027200103,0.0330995023
