ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0000__phonefact_g711_ulaw,0.0127483156,0.0012072048,0.0127483156,0.241244778,0.9061893821
sdxeq_0002__phonefact_g711_ulaw,0.0820326946,0.0011241968,0.0820326946,0.8634935021,0.8760774732
sdxeq_0004__phonefact_g711_ulaw,0.0037566273,0.067838576,0.0037566273,0.2718406618,0.907489121
sdxeq_0006__phonefact_g711_ulaw,0.0138427956,0.00343254,0.0138427956,0.7033064961,0.8618717194
sdxeq_0008__phonefact_g711_ulaw,0.0055486845,0.0015602057,0.0055486845,0.872484982,0.9276991487
sdxeq_0010__phonefact_g711_ulaw,0.4231247997,0.0015141254,0.4231247997,0.8555139899,0.8322080374
sdxeq_0012__phonefact_g711_ulaw,0.4822218261,0.4822218261,0.1287239491,0.8116400838,0.46257025
sdxeq_0014__phonefact_g711_ulaw,0.007146523,0.007146523,0.0023621852,0.8525978327,0.8428416252
sdxeq_0016__phonefact_g711_ulaw,0.0065359412,0.0014417907,0.0065359412,0.823055923,0.7901595235
sdxeq_0018__phonefact_g711_ulaw,0.0357972018,0.0357972018,0.0348681611,0.7702053189,0.8750824928
sdxeq_0020__phonefact_g711_ulaw,0.0095965995,0.0095965995,0.491774279,0.841835022,0.0454024337
sdxeq_0022__phonefact_g711_ulaw,0.0048673602,0.5881083777,0.0048673602,0.2168833166,0.8872202635
sdxeq_0024__phonefact_g711_ulaw,0.0002194729,0.0002194729,0.4836979455,0.6358810067,0.192729786
sdxeq_0026__phonefact_g711_ulaw,0.4526918345,0.0006595823,0.4526918345,0.6511547565,0.774541676
sdxeq_0028__phonefact_g711_ulaw,0.0481208535,0.002068781,0.0481208535,0.4091320634,0.8713872433
sdxeq_0030__phonefact_g711_ulaw,0.1245665146,0.0004532868,0.1245665146,0.8537489772,0.7809893489
sdxeq_0032__phonefact_g711_ulaw,0.0739068986,0.0055462959,0.0739068986,0.3432713747,0.8543763757
sdxeq_0034__phonefact_g711_ulaw,0.0056554691,0.0490638211,0.0056554691,0.2902553678,0.9035074115
sdxeq_0036__phonefact_g711_ulaw,0.0032427496,0.0032427496,0.4055911888,0.8460579515,0.2390638739
sdxeq_0038__phonefact_g711_ulaw,0.0429342263,0.008197095,0.0429342263,0.3548747897,0.8670271039
sdxeq_0040__phonefact_g711_ulaw,0.0362568748,0.0203926621,0.0362568748,0.3957277238,0.8162276745
sdxeq_0042__phonefact_g711_ulaw,0.0053196983,0.0003890451,0.0053196983,0.7804597616,0.8533049226
sdxeq_0044__phonefact_g711_ulaw,0.0263321133,0.009289027,0.0263321133,0.6367849112,0.8663712144
sdxeq_0046__phonefact_g711_ulaw,0.0109687536,0.0426127366,0.0109687536,0.2746211886,0.8722465634
sdxeq_0048__phonefact_g711_ulaw,0.005308826,0.005308826,0.4956197906,0.8332345486,0.2879473567
sdxeq_0050__phonefact_g711_ulaw,0.3443382316,0.0691401926,0.3443382316,0.1688595563,0.4204554558
sdxeq_0052__phonefact_g711_ulaw,0.9989938618,0.9989938618,0.4846025688,0.892392695,0.1191952899
sdxeq_0054__phonefact_g711_ulaw,0.267233919,0.267233919,0.4990914628,0.8838095069,0.1159354374
sdxeq_0056__phonefact_g711_ulaw,0.0096442892,0.0096442892,0.4852386449,0.9151480198,0.1036699265
sdxeq_0058__phonefact_g711_ulaw,0.9996185782,0.9996185782,0.4330124718,0.86779356,0.829737246
sdxeq_0060__phonefact_g711_ulaw,0.9913466826,0.9913466826,0.2209112839,0.8025933504,0.286990732
sdxeq_0062__phonefact_g711_ulaw,0.0188773523,0.9985076883,0.0188773523,0.1413052678,0.8193851113
sdxeq_0064__phonefact_g711_ulaw,0.9997898937,0.9997898937,0.0377493013,0.7611372471,0.739487648
sdxeq_0066__phonefact_g711_ulaw,0.4021282691,0.4021282691,0.0064350586,0.7283983231,0.6336243153
sdxeq_0068__phonefact_g711_ulaw,0.0331235841,0.9991102993,0.0331235841,0.2564612627,0.9153400064
sdxeq_0070__phonefact_g711_ulaw,0.9998746557,0.9998746557,0.0062417767,0.7477661371,0.8770837784
sdxeq_0072__phonefact_g711_ulaw,0.9740787961,0.9740787961,0.4969779811,0.8773112297,0.0589592643
sdxeq_0074__phonefact_g711_ulaw,0.0009083955,0.9995398446,0.0009083955,0.3803391457,0.8604767323
sdxeq_0076__phonefact_g711_ulaw,0.0753551115,0.0753551115,0.497750388,0.8588665724,0.2797884941
sdxeq_0078__phonefact_g711_ulaw,0.0151021786,0.0258676789,0.0151021786,0.4563010931,0.9094082117
sdxeq_0080__phonefact_g711_ulaw,0.0577863317,0.9441591997,0.0577863317,0.4733906984,0.9015873671
sdxeq_0082__phonefact_g711_ulaw,0.7883573577,0.7883573577,0.0967687311,0.8236992359,0.3908703327
sdxeq_0084__phonefact_g711_ulaw,0.6720338186,0.6720338186,0.2494596388,0.689142406,0.4916573763
sdxeq_0086__phonefact_g711_ulaw,0.0897250011,0.0897250011,0.4502226058,0.8567445874,0.3315285742
sdxeq_0088__phonefact_g711_ulaw,0.9365631049,0.9365631049,0.3036035377,0.63948071,0.6050696969
sdxeq_0090__phonefact_g711_ulaw,0.7537419006,0.7537419006,0.0240971004,0.7425245643,0.8623098731
sdxeq_0092__phonefact_g711_ulaw,0.9871226648,0.9871226648,0.1128699073,0.8615934849,0.8020128012
sdxeq_0094__phonefact_g711_ulaw,0.1322117936,0.946849736,0.1322117936,0.1507111788,0.8899192214
sdxeq_0096__phonefact_g711_ulaw,0.0235764406,0.2298266848,0.0235764406,0.2853551507,0.786454916
sdxeq_0098__phonefact_g711_ulaw,0.8730503392,0.8730503392,0.0367544879,0.8036801219,0.8055921793
sdm_real_0000__phonefact_g711_ulaw,0.010187437,0.7873034806,0.010187437,0.0366583727,0.8760605454
sdm_real_0002__phonefact_g711_ulaw,0.0019160193,0.7730574761,0.0019160193,0.2014000416,0.8344215751
