ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0001__phonefact_opus_nb_8k,0.4395480176,0.0932654745,0.4395480176,0.5885133743,0.9230715036
sdxeq_0003__phonefact_opus_nb_8k,0.3005910922,0.9932177186,0.3005910922,0.6572563052,0.6670254469
sdxeq_0005__phonefact_opus_nb_8k,0.974255989,0.974255989,0.3227902359,0.8254731894,0.061085023
sdxeq_0007__phonefact_opus_nb_8k,0.9195950209,0.9195950209,0.001744624,0.8297860026,0.794288218
sdxeq_0009__phonefact_opus_nb_8k,0.0103316639,0.9822432248,0.0103316639,0.5560306311,0.7975686193
sdxeq_0011__phonefact_opus_nb_8k,0.99935975,0.99935975,0.4828307059,0.8687505126,0.0475450009
sdxeq_0013__phonefact_opus_nb_8k,0.8086687754,0.8086687754,0.4978817497,0.8507643342,0.0253227428
sdxeq_0015__phonefact_opus_nb_8k,0.9812642151,0.9812642151,0.1076709947,0.7666333318,0.0855693892
sdxeq_0017__phonefact_opus_nb_8k,0.01753593,0.3147060906,0.01753593,0.6234045625,0.7053098083
sdxeq_0019__phonefact_opus_nb_8k,0.1147220574,0.9970196719,0.1147220574,0.6690923572,0.7559036016
sdxeq_0021__phonefact_opus_nb_8k,0.0018792296,0.9942734276,0.0018792296,0.3383051753,0.9467208982
sdxeq_0023__phonefact_opus_nb_8k,0.9984091256,0.9984091256,0.0010967172,0.7843168378,0.9010202289
sdxeq_0025__phonefact_opus_nb_8k,0.0054348271,0.9980593634,0.0054348271,0.4220736921,0.9193880558
sdxeq_0027__phonefact_opus_nb_8k,0.9964727224,0.9964727224,0.1045731374,0.8282642961,0.8614120483
sdxeq_0029__phonefact_opus_nb_8k,0.9926947159,0.9926947159,0.1255955737,0.7767747045,0.8338069916
sdxeq_0031__phonefact_opus_nb_8k,0.1085660224,0.9942564146,0.1085660224,0.3917199671,0.5616938472
sdxeq_0033__phonefact_opus_nb_8k,0.7497473494,0.7497473494,0.1041068337,0.8000345826,0.8177706599
sdxeq_0035__phonefact_opus_nb_8k,0.2045767157,0.8466659586,0.2045767157,0.6421346068,0.8552441001
sdxeq_0037__phonefact_opus_nb_8k,0.9816345556,0.9816345556,0.353990102,0.7366182804,0.8538248539
sdxeq_0039__phonefact_opus_nb_8k,0.9943053011,0.9943053011,0.4979284278,0.8687639236,0.0813670978
sdxeq_0041__phonefact_opus_nb_8k,0.7848280337,0.7848280337,0.0830802036,0.7466646433,0.2055093497
sdxeq_0043__phonefact_opus_nb_8k,0.192652208,0.7327044988,0.192652208,0.4801619649,0.8206973076
sdxeq_0045__phonefact_opus_nb_8k,0.9434913989,0.9434913989,0.2386178875,0.7882986069,0.7336063385
sdxeq_0047__phonefact_opus_nb_8k,0.1758227734,0.8629206824,0.1758227734,0.6200609803,0.7855783105
sdxeq_0049__phonefact_opus_nb_8k,0.3291604536,0.7806209448,0.3291604536,0.3095028698,0.5738254786
sdxeq_0051__phonefact_opus_nb_8k,0.9972901252,0.9972901252,0.3536268025,0.7778573632,0.2660842836
sdxeq_0053__phonefact_opus_nb_8k,0.3175996136,0.8189749781,0.3175996136,0.4376950264,0.647792697
sdxeq_0055__phonefact_opus_nb_8k,0.9973690049,0.9973690049,0.4207407598,0.7854571939,0.1583696008
sdxeq_0057__phonefact_opus_nb_8k,0.4934144344,0.9903883527,0.4934144344,0.6906092167,0.7833475471
sdxeq_0059__phonefact_opus_nb_8k,0.0217083375,0.9866559034,0.0217083375,0.4503779411,0.8182319999
sdxeq_0061__phonefact_opus_nb_8k,0.9997892845,0.9997892845,0.4153792027,0.7762922645,0.1917798519
sdxeq_0063__phonefact_opus_nb_8k,0.9784002774,0.9784002774,0.4720832743,0.8376871347,0.0716269091
sdxeq_0065__phonefact_opus_nb_8k,0.9964410148,0.9964410148,0.0072752545,0.7029264569,0.8064650297
sdxeq_0067__phonefact_opus_nb_8k,0.9970717034,0.9970717034,0.0463708603,0.7462981939,0.7536238432
sdxeq_0069__phonefact_opus_nb_8k,0.9867491096,0.9867491096,0.0760960073,0.7564361691,0.6571189165
sdxeq_0071__phonefact_opus_nb_8k,0.9937973412,0.9937973412,0.0123294851,0.6073639393,0.2994553149
sdxeq_0073__phonefact_opus_nb_8k,0.9980796411,0.9980796411,0.486806312,0.8933101892,0.0811659321
sdxeq_0075__phonefact_opus_nb_8k,0.6240494343,0.6240494343,0.2625166768,0.80984056,0.5508137941
sdxeq_0077__phonefact_opus_nb_8k,0.9985764527,0.9985764527,0.5005767367,0.8192114234,0.1005236059
sdxeq_0079__phonefact_opus_nb_8k,0.998576547,0.998576547,0.3163885009,0.8016729355,0.6126756668
sdxeq_0081__phonefact_opus_nb_8k,0.9767679956,0.9767679956,0.416311972,0.6091614962,0.3592096865
sdxeq_0083__phonefact_opus_nb_8k,0.9995118138,0.9995118138,0.4998434494,0.9333692193,0.0571817346
sdxeq_0085__phonefact_opus_nb_8k,0.998371896,0.998371896,0.300455887,0.7537422776,0.3430049121
sdxeq_0087__phonefact_opus_nb_8k,0.8198928694,0.8198928694,0.4401614636,0.8758263588,0.3874538243
sdxeq_0089__phonefact_opus_nb_8k,0.999879778,0.999879778,0.152133867,0.8286585212,0.0589188524
sdxeq_0091__phonefact_opus_nb_8k,0.011184593,0.9993163352,0.011184593,0.6289430261,0.8671350479
sdxeq_0093__phonefact_opus_nb_8k,0.0114529294,0.998056559,0.0114529294,0.3532057703,0.867993772
sdxeq_0095__phonefact_opus_nb_8k,0.0052763748,0.9043598028,0.0052763748,0.4035767317,0.8612440228
sdxeq_0097__phonefact_opus_nb_8k,0.9983820879,0.9983820879,0.3704514775,0.8979127407,0.5876984
sdxeq_0099__phonefact_opus_nb_8k,0.0169537176,0.9970937839,0.0169537176,0.6116815209,0.7319494486
sdm_real_0001__phonefact_opus_nb_8k,0.0131385783,0.1281564483,0.0131385783,0.1420887113,0.915587306
sdm_real_0003__phonefact_opus_nb_8k,0.0176396823,0.8987893708,0.0176396823,0.0387675166,0.9071167111
sdm_real_0005__phonefact_opus_nb_8k,0.0660054171,0.9120304173,0.0660054171,0.1683725864,0.9420649409
sdm_real_0007__phonefact_opus_nb_8k,0.3173915269,0.9794350642,0.3173915269,0.4067325294,0.7436222434
sdm_real_0009__phonefact_opus_nb_8k,0.017109657,0.8315746354,0.017109657,0.038751673,0.8434423804
sdm_real_0011__phonefact_opus_nb_8k,0.030212979,0.9386170989,0.030212979,0.4042397141,0.8505327702
sdm_real_0013__phonefact_opus_nb_8k,0.0094766468,0.9526132803,0.0094766468,0.2261484414,0.9346275926
sdm_real_0015__phonefact_opus_nb_8k,0.0022894607,0.080647048,0.0022894607,0.0474234484,0.9320108891
sdm_real_0017__phonefact_opus_nb_8k,0.2258678189,0.8766953929,0.2258678189,0.1098646745,0.6002470255
sdm_real_0019__phonefact_opus_nb_8k,0.0047289253,0.811669629,0.0047289253,0.0396921597,0.9495891929
sdm_real_0021__phonefact_opus_nb_8k,0.0282866729,0.1184240983,0.0282866729,0.0511312187,0.8484233618
sdm_real_0023__phonefact_opus_nb_8k,0.7202730256,0.7386319063,0.7202730256,0.0899321362,0.9169937968
sdm_real_0025__phonefact_opus_nb_8k,0.2198407812,0.7956981075,0.2198407812,0.2077980191,0.8939546943
sdm_real_0027__phonefact_opus_nb_8k,0.3450817942,0.7966939042,0.3450817942,0.0993506461,0.4244026244
sdm_real_0029__phonefact_opus_nb_8k,0.0032175608,0.6426357479,0.0032175608,0.0388622358,0.9041649103
sdm_real_0031__phonefact_opus_nb_8k,0.0061633696,0.8815505926,0.0061633696,0.1498192102,0.931078136
sdm_real_0033__phonefact_opus_nb_8k,0.0167322504,0.65306155,0.0167322504,0.0794914588,0.8206837773
sdm_real_0035__phonefact_opus_nb_8k,0.019267063,0.0506779189,0.019267063,0.0915979445,0.9333853126
sdm_real_0037__phonefact_opus_nb_8k,0.0029528133,0.108119866,0.0029528133,0.0405397378,0.8473706841
sdm_real_0039__phonefact_opus_nb_8k,0.0010533131,0.8842624198,0.0010533131,0.034242779,0.9723598957
sdm_real_0041__phonefact_opus_nb_8k,0.011994122,0.7318817799,0.011994122,0.0420801826,0.8835203052
