ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0001__phonefact_resample8k,0.0028745843,0.0010534764,0.0028745843,0.23558788,0.8659823537
sdxeq_0003__phonefact_resample8k,0.1648575121,0.0003494641,0.1648575121,0.7684936523,0.8873010278
sdxeq_0005__phonefact_resample8k,0.0082300384,0.0004280851,0.0082300384,0.6807053089,0.7717582583
sdxeq_0007__phonefact_resample8k,0.0070204183,0.0039065138,0.0070204183,0.8336607814,0.8610993624
sdxeq_0009__phonefact_resample8k,0.2383789717,0.2072617376,0.2383789717,0.7083550096,0.8883474469
sdxeq_0011__phonefact_resample8k,0.255606905,0.0007055966,0.255606905,0.8221380115,0.8485302329
sdxeq_0013__phonefact_resample8k,0.0001548,0.0001548,0.4820452356,0.8163127899,0.0283583198
sdxeq_0015__phonefact_resample8k,0.0683495125,0.0086621083,0.0683495125,0.2707724571,0.7976157665
sdxeq_0017__phonefact_resample8k,0.0094280853,0.0309754147,0.0094280853,0.358943224,0.7966586351
sdxeq_0019__phonefact_resample8k,0.0087121851,0.0087121851,0.0077382717,0.8244336843,0.8035513163
sdxeq_0021__phonefact_resample8k,0.0024595463,0.9191737222,0.0024595463,0.1729875952,0.9170796275
sdxeq_0023__phonefact_resample8k,0.0027160647,0.0011780353,0.0027160647,0.678144455,0.9176248312
sdxeq_0025__phonefact_resample8k,0.0448363102,0.8364273571,0.0448363102,0.2787945569,0.8628182411
sdxeq_0027__phonefact_resample8k,0.2836622316,0.0013826125,0.2836622316,0.7189832926,0.8035113811
sdxeq_0029__phonefact_resample8k,0.0233020259,0.0022134071,0.0233020259,0.7588236928,0.8862380385
sdxeq_0031__phonefact_resample8k,0.0180773906,0.9931053041,0.0180773906,0.1778517365,0.8824447393
sdxeq_0033__phonefact_resample8k,0.0712262731,0.0004651783,0.0712262731,0.803883791,0.8451991081
sdxeq_0035__phonefact_resample8k,0.2131372891,0.0070205472,0.2131372891,0.2275475115,0.8672659993
sdxeq_0037__phonefact_resample8k,0.2672570336,0.032023377,0.2672570336,0.5265510082,0.8764207959
sdxeq_0039__phonefact_resample8k,0.3133926996,0.0041728975,0.3133926996,0.8015267849,0.7919168472
sdxeq_0041__phonefact_resample8k,0.0028522652,0.019655486,0.0028522652,0.6983453035,0.7953016758
sdxeq_0043__phonefact_resample8k,0.0094098946,0.0260165778,0.0094098946,0.163419351,0.8818259239
sdxeq_0045__phonefact_resample8k,0.0034406197,0.0005909357,0.0034406197,0.7558091879,0.8693223
sdxeq_0047__phonefact_resample8k,0.0210877374,0.092870342,0.0210877374,0.5076191425,0.8202958107
sdxeq_0049__phonefact_resample8k,0.0668758588,0.2510257813,0.0668758588,0.1466940194,0.8346389532
sdxeq_0051__phonefact_resample8k,0.0048355088,0.9948004481,0.0048355088,0.4161916077,0.9180233479
sdxeq_0053__phonefact_resample8k,0.2154157206,0.20947606,0.2154157206,0.245673582,0.8636255264
sdxeq_0055__phonefact_resample8k,0.0032509614,0.9988742007,0.0032509614,0.2782659531,0.8672348857
sdxeq_0057__phonefact_resample8k,0.0031673634,0.9998481617,0.0031673634,0.3179493546,0.7956207395
sdxeq_0059__phonefact_resample8k,0.0006878176,0.9940950816,0.0006878176,0.4166709185,0.818687737
