ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0000__phonefact_opus_nb_8k,0.2059792641,0.6659335756,0.2059792641,0.3116358519,0.6087170839
sdxeq_0002__phonefact_opus_nb_8k,0.8599972233,0.8599972233,0.1341688081,0.8874368668,0.8468379378
sdxeq_0004__phonefact_opus_nb_8k,0.0041641038,0.9532550568,0.0041641038,0.371573478,0.9009535313
sdxeq_0006__phonefact_opus_nb_8k,0.9541350435,0.9541350435,0.1063662728,0.7658407092,0.3483552635
sdxeq_0008__phonefact_opus_nb_8k,0.9355123403,0.9355123403,0.4101353706,0.8871469498,0.444526881
sdxeq_0010__phonefact_opus_nb_8k,0.9335754638,0.9335754638,0.494290511,0.8581005931,0.7890868783
sdxeq_0012__phonefact_opus_nb_8k,0.9322184736,0.9322184736,0.1735930712,0.8055420518,0.1115425229
sdxeq_0014__phonefact_opus_nb_8k,0.9892027288,0.9892027288,0.01257276,0.8000514507,0.2744961381
sdxeq_0016__phonefact_opus_nb_8k,0.9970209447,0.9970209447,0.0476886093,0.8181710243,0.6119058132
sdxeq_0018__phonefact_opus_nb_8k,0.9498104267,0.9498104267,0.0208193062,0.7646657825,0.8825873733
sdxeq_0020__phonefact_opus_nb_8k,0.992025551,0.992025551,0.3955458523,0.8368221521,0.0274178255
sdxeq_0022__phonefact_opus_nb_8k,0.1568812335,0.9174077263,0.1568812335,0.3632960916,0.5282561183
sdxeq_0024__phonefact_opus_nb_8k,0.9906496979,0.9906496979,0.4981484701,0.5754686594,0.13250193
sdxeq_0026__phonefact_opus_nb_8k,0.7016617583,0.7016617583,0.4531614279,0.754586339,0.3182592094
sdxeq_0028__phonefact_opus_nb_8k,0.6265023611,0.6265023611,0.3011406203,0.7498603463,0.8616384864
sdxeq_0030__phonefact_opus_nb_8k,0.8031900879,0.8031900879,0.315390074,0.8790156245,0.0790774301
sdxeq_0032__phonefact_opus_nb_8k,0.222380246,0.9848847601,0.222380246,0.536374867,0.7821583152
sdxeq_0034__phonefact_opus_nb_8k,0.1863648941,0.8541137802,0.1863648941,0.4958258569,0.7937495708
sdxeq_0036__phonefact_opus_nb_8k,0.8813624973,0.8813624973,0.4971524697,0.8813538551,0.1376428455
sdxeq_0038__phonefact_opus_nb_8k,0.4350544012,0.6328056473,0.4350544012,0.2777773142,0.8860015869
sdxeq_0040__phonefact_opus_nb_8k,0.456852341,0.8658899707,0.456852341,0.5998462439,0.6809501052
sdxeq_0042__phonefact_opus_nb_8k,0.9976944227,0.9976944227,0.0076512939,0.7723548412,0.7926049829
sdxeq_0044__phonefact_opus_nb_8k,0.0768506187,0.5203677901,0.0768506187,0.5060421228,0.8033932447
sdxeq_0046__phonefact_opus_nb_8k,0.8425518983,0.8425518983,0.0093867468,0.7028058767,0.7572640777
sdxeq_0048__phonefact_opus_nb_8k,0.9983439787,0.9983439787,0.4998834585,0.9121462107,0.1493229866
sdxeq_0050__phonefact_opus_nb_8k,0.8288139469,0.8288139469,0.3754867348,0.3182205558,0.0533415824
sdxeq_0052__phonefact_opus_nb_8k,0.999864673,0.999864673,0.4947000708,0.9031593204,0.0942040458
sdxeq_0054__phonefact_opus_nb_8k,0.9992413916,0.9992413916,0.500668494,0.8876478076,0.115063794
sdxeq_0056__phonefact_opus_nb_8k,0.858039015,0.858039015,0.4963660988,0.9119560122,0.0842732489
sdxeq_0058__phonefact_opus_nb_8k,0.9994899563,0.9994899563,0.1616237136,0.7787333727,0.054553207
sdxeq_0060__phonefact_opus_nb_8k,0.9986177403,0.9986177403,0.1367508044,0.8943729997,0.3519860208
sdxeq_0062__phonefact_opus_nb_8k,0.098039979,0.9110579611,0.098039979,0.1052281484,0.9216650128
sdxeq_0064__phonefact_opus_nb_8k,0.9992837139,0.9992837139,0.1098813647,0.8157954812,0.0435832217
sdxeq_0066__phonefact_opus_nb_8k,0.9988204132,0.9988204132,0.464400669,0.9289110899,0.2254144549
sdxeq_0068__phonefact_opus_nb_8k,0.0205823937,0.8547678237,0.0205823937,0.2806078196,0.9362389445
sdxeq_0070__phonefact_opus_nb_8k,0.9999021894,0.9999021894,0.0060552775,0.7600113153,0.5183414221
sdxeq_0072__phonefact_opus_nb_8k,0.9994495857,0.9994495857,0.4973244037,0.8921406865,0.0422310978
sdxeq_0074__phonefact_opus_nb_8k,0.0141864151,0.9538708539,0.0141864151,0.3501223028,0.8843149543
sdxeq_0076__phonefact_opus_nb_8k,0.9920278626,0.9920278626,0.4921658276,0.9237133861,0.1021850631
sdxeq_0078__phonefact_opus_nb_8k,0.3774570081,0.8746110914,0.3774570081,0.5081865788,0.8945695162
sdxeq_0080__phonefact_opus_nb_8k,0.9937834589,0.9937834589,0.0368152108,0.7026695609,0.8834757805
sdxeq_0082__phonefact_opus_nb_8k,0.9954036693,0.9954036693,0.3373989364,0.6583408117,0.4830442965
sdxeq_0084__phonefact_opus_nb_8k,0.9961364482,0.9961364482,0.4876201499,0.8160765171,0.0843160748
sdxeq_0086__phonefact_opus_nb_8k,0.9843298857,0.9843298857,0.4914301352,0.8743688464,0.1242853925
sdxeq_0088__phonefact_opus_nb_8k,0.9991980695,0.9991980695,0.3649610663,0.8138459921,0.3050734401
sdxeq_0090__phonefact_opus_nb_8k,0.9899419144,0.9899419144,0.6178318947,0.8193405271,0.4800974429
sdxeq_0092__phonefact_opus_nb_8k,0.9978829432,0.9978829432,0.4394923842,0.8920616508,0.1317099184
sdxeq_0094__phonefact_opus_nb_8k,0.3875267828,0.9941381752,0.3875267828,0.2899177969,0.8502693772
sdxeq_0096__phonefact_opus_nb_8k,0.3464754075,0.8302277474,0.3464754075,0.3896167576,0.536601007
sdxeq_0098__phonefact_opus_nb_8k,0.9990802229,0.9990802229,0.1985550469,0.8939518332,0.5207244158
sdm_real_0000__phonefact_opus_nb_8k,0.0406320173,0.8171317405,0.0406320173,0.0488640182,0.8788520694
sdm_real_0002__phonefact_opus_nb_8k,0.0433999211,0.785862323,0.0433999211,0.2780189812,0.8834950328
sdm_real_0004__phonefact_opus_nb_8k,0.0040231147,0.8067515185,0.0040231147,0.0492223725,0.9339765906
sdm_real_0006__phonefact_opus_nb_8k,0.0424608705,0.9064233111,0.0424608705,0.4348042011,0.8947326541
sdm_real_0008__phonefact_opus_nb_8k,0.0497241461,0.9918574085,0.0497241461,0.2010573447,0.8652668595
sdm_real_0010__phonefact_opus_nb_8k,0.0060538494,0.9195198403,0.0060538494,0.0534616075,0.8647031188
sdm_real_0012__phonefact_opus_nb_8k,0.5787999335,0.4901619643,0.5787999335,0.3494971991,0.8470513821
sdm_real_0014__phonefact_opus_nb_8k,0.0490580868,0.9052214754,0.0490580868,0.4518096149,0.9278081656
sdm_real_0016__phonefact_opus_nb_8k,0.0089999288,0.9085199762,0.0089999288,0.054703325,0.8607120514
sdm_real_0018__phonefact_opus_nb_8k,0.6389437932,0.6096194425,0.6389437932,0.632145226,0.8739715815
sdm_real_0020__phonefact_opus_nb_8k,0.0653317537,0.6084551773,0.0653317537,0.0376185924,0.8968491554
sdm_real_0022__phonefact_opus_nb_8k,0.001377908,0.9899472386,0.001377908,0.3559213877,0.8880461454
sdm_real_0024__phonefact_opus_nb_8k,0.0374141664,0.7721957459,0.0374141664,0.0448164493,0.917961061
sdm_real_0026__phonefact_opus_nb_8k,0.0009408128,0.9355623451,0.0009408128,0.0428190678,0.9075622559
sdm_real_0028__phonefact_opus_nb_8k,0.5341011875,0.5341011875,0.2396708075,0.0488913022,0.0453319587
sdm_real_0030__phonefact_opus_nb_8k,0.0117511385,0.7508347347,0.0117511385,0.0484642945,0.8472707868
sdm_real_0032__phonefact_opus_nb_8k,0.315341663,0.98462523,0.315341663,0.3334612548,0.8713350892
sdm_real_0034__phonefact_opus_nb_8k,0.0131394064,0.9585694574,0.0131394064,0.0862633064,0.9579268098
sdm_real_0036__phonefact_opus_nb_8k,0.0034581323,0.8411088137,0.0034581323,0.0489533842,0.9210327864
sdm_real_0038__phonefact_opus_nb_8k,0.0123182325,0.6781918433,0.0123182325,0.117045112,0.7546550035
sdm_real_0040__phonefact_opus_nb_8k,0.0335112101,0.657110409,0.0335112101,0.0415750593,0.9295140505
