ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0001__phonefact_g711_ulaw,0.0024590071,0.0005959017,0.0024590071,0.242637068,0.8605758548
sdxeq_0003__phonefact_g711_ulaw,0.3644119418,0.0010921362,0.3644119418,0.7383102775,0.8356904984
sdxeq_0005__phonefact_g711_ulaw,0.0431013077,0.0006187636,0.0431013077,0.8126754165,0.7006671429
sdxeq_0007__phonefact_g711_ulaw,0.0070813053,0.0070813053,0.0039410191,0.8067709208,0.8021230698
sdxeq_0009__phonefact_g711_ulaw,0.2040637826,0.6617473547,0.2040637826,0.6488075256,0.8709722161
sdxeq_0011__phonefact_g711_ulaw,0.3503072459,0.0049460928,0.3503072459,0.8194460869,0.8066083789
sdxeq_0013__phonefact_g711_ulaw,0.0038993479,0.0038993479,0.5003305743,0.8679977655,0.0277847815
sdxeq_0015__phonefact_g711_ulaw,0.1856416942,0.1856416942,0.0162973033,0.6806229353,0.5475111604
sdxeq_0017__phonefact_g711_ulaw,0.0053177086,0.0080726093,0.0053177086,0.3507342041,0.8033408523
sdxeq_0019__phonefact_g711_ulaw,0.04562543,0.04562543,0.0116704241,0.7936156392,0.829244554
sdxeq_0021__phonefact_g711_ulaw,0.006249143,0.8465569001,0.006249143,0.5741022825,0.9452819824
sdxeq_0023__phonefact_g711_ulaw,0.0085113594,0.0035185979,0.0085113594,0.7032367587,0.9078730345
sdxeq_0025__phonefact_g711_ulaw,0.0037427523,0.9842135093,0.0037427523,0.3269074857,0.9271865487
sdxeq_0027__phonefact_g711_ulaw,0.0076829743,0.0054535447,0.0076829743,0.7594860196,0.8482678533
sdxeq_0029__phonefact_g711_ulaw,0.0133315519,0.0073703039,0.0133315519,0.7842113376,0.9004639983
sdxeq_0031__phonefact_g711_ulaw,0.111977869,0.9952630331,0.111977869,0.2772461176,0.8510611057
sdxeq_0033__phonefact_g711_ulaw,0.0131076392,0.0009523338,0.0131076392,0.7509649992,0.821900785
sdxeq_0035__phonefact_g711_ulaw,0.0876225674,0.0039145718,0.0876225674,0.3769683838,0.8971641064
sdxeq_0037__phonefact_g711_ulaw,0.0917500842,0.015332165,0.0917500842,0.7153939605,0.8382083178
sdxeq_0039__phonefact_g711_ulaw,0.005968066,0.005968066,0.4240660133,0.8829556108,0.0842124075
sdxeq_0041__phonefact_g711_ulaw,0.2386853208,0.2386853208,0.1669729254,0.7379571795,0.7618462443
sdxeq_0043__phonefact_g711_ulaw,0.1124000854,0.6739046065,0.1124000854,0.1581019312,0.9016542435
sdxeq_0045__phonefact_g711_ulaw,0.0459048536,0.0026591311,0.0459048536,0.7126427293,0.8726784587
sdxeq_0047__phonefact_g711_ulaw,0.2501522427,0.029746365,0.2501522427,0.6241136789,0.8710346222
