ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0000__phonefact_resample8k,0.002386007,0.0234299804,0.002386007,0.5323446393,0.9110135436
sdxeq_0002__phonefact_resample8k,0.2374006298,0.0004045372,0.2374006298,0.8903000355,0.8782942891
sdxeq_0004__phonefact_resample8k,0.0019690608,0.0051476104,0.0019690608,0.397341162,0.867120862
sdxeq_0006__phonefact_resample8k,0.003133907,0.0039292763,0.003133907,0.523178339,0.8801502585
sdxeq_0008__phonefact_resample8k,0.0041588681,0.0012183466,0.0041588681,0.8399495482,0.9113600254
sdxeq_0010__phonefact_resample8k,0.4191887343,0.00303028,0.4191887343,0.7912428379,0.8280761838
sdxeq_0012__phonefact_resample8k,0.0431940757,0.758095102,0.0431940757,0.3323013484,0.8770979643
sdxeq_0014__phonefact_resample8k,0.058483135,0.001630596,0.058483135,0.8412558436,0.8535499573
sdxeq_0016__phonefact_resample8k,0.0077529468,0.0014129561,0.0077529468,0.8112382889,0.8381698132
sdxeq_0018__phonefact_resample8k,0.0146736058,0.0146736058,0.0131518004,0.7766591907,0.8472560644
sdxeq_0020__phonefact_resample8k,0.0089527608,0.0089527608,0.4932195427,0.8358603716,0.0666542426
sdxeq_0022__phonefact_resample8k,0.0027117592,0.0061143575,0.0027117592,0.5469163656,0.8821048141
sdxeq_0024__phonefact_resample8k,0.0002348365,0.0002348365,0.4685181109,0.486046344,0.2887724936
sdxeq_0026__phonefact_resample8k,0.5448434903,0.0013121786,0.5448434903,0.6859316826,0.7974737287
sdxeq_0028__phonefact_resample8k,0.2547668218,0.002348251,0.2547668218,0.5166686773,0.8880270123
sdxeq_0030__phonefact_resample8k,0.0020502231,0.0003211883,0.0020502231,0.7935582399,0.8535225391
sdxeq_0032__phonefact_resample8k,0.0143136205,0.071637424,0.0143136205,0.2064793557,0.843583703
sdxeq_0034__phonefact_resample8k,0.0478475037,0.0049061834,0.0478475037,0.3346278369,0.8926160336
sdxeq_0036__phonefact_resample8k,0.1259408354,0.0035285013,0.1259408354,0.62647295,0.8712093234
sdxeq_0038__phonefact_resample8k,0.0276019316,0.0148631153,0.0276019316,0.4072036147,0.8803786635
sdxeq_0040__phonefact_resample8k,0.1265673045,0.025634766,0.1265673045,0.2942118049,0.8905950189
sdxeq_0042__phonefact_resample8k,0.0248483095,0.0008624971,0.0248483095,0.8040314317,0.8955700994
sdxeq_0044__phonefact_resample8k,0.396836029,0.0016582136,0.396836029,0.5296891928,0.8475676179
sdxeq_0046__phonefact_resample8k,0.0046172701,0.7737670461,0.0046172701,0.1802486181,0.8607901335
sdxeq_0048__phonefact_resample8k,0.0008299119,0.0008299119,0.3659151311,0.7433342934,0.5173998475
sdxeq_0050__phonefact_resample8k,0.3776349321,0.0992886778,0.3776349321,0.1027429476,0.6913252473
sdxeq_0052__phonefact_resample8k,0.9994142222,0.9994142222,0.497762892,0.8546503186,0.1821713299
sdxeq_0054__phonefact_resample8k,0.8212178275,0.8212178275,0.4987971934,0.8890053034,0.1563237309
sdxeq_0056__phonefact_resample8k,0.0004230401,0.0004230401,0.4992948984,0.8496540189,0.2474903762
sdxeq_0058__phonefact_resample8k,0.9996652939,0.9996652939,0.0246197364,0.7913306355,0.7660083771
sdxeq_0060__phonefact_resample8k,0.9994491551,0.9994491551,0.2934156943,0.8023465872,0.3144591153
sdxeq_0062__phonefact_resample8k,0.002768195,0.9996639084,0.002768195,0.1126236171,0.7874198556
sdxeq_0064__phonefact_resample8k,0.0168427077,0.9999220374,0.0168427077,0.5501301289,0.753703177
sdxeq_0066__phonefact_resample8k,0.2508221117,0.9992991298,0.2508221117,0.6542557478,0.8184378147
sdxeq_0068__phonefact_resample8k,0.0051993751,0.9996314184,0.0051993751,0.2380073518,0.8840010762
sdxeq_0070__phonefact_resample8k,0.0049447827,0.9999679328,0.0049447827,0.6940392852,0.8577972054
sdxeq_0072__phonefact_resample8k,0.9788739925,0.9788739925,0.3294241424,0.8782738447,0.235060975
sdxeq_0074__phonefact_resample8k,0.0017410019,0.9997478742,0.0017410019,0.2837406993,0.8398611546
sdxeq_0076__phonefact_resample8k,0.6018067145,0.6018067145,0.4738295545,0.7934716344,0.6216698885
sdxeq_0078__phonefact_resample8k,0.1655942232,0.9255908646,0.1655942232,0.5974549651,0.8821260929
sdxeq_0080__phonefact_resample8k,0.003349505,0.9964003984,0.003349505,0.4278641939,0.8854249716
sdxeq_0082__phonefact_resample8k,0.0205710394,0.8922986775,0.0205710394,0.5254088044,0.8588495851
sdxeq_0084__phonefact_resample8k,0.1267976998,0.9774699892,0.1267976998,0.5550227761,0.8973915577
sdxeq_0086__phonefact_resample8k,0.9021433316,0.9021433316,0.4425933355,0.8432575464,0.8197801113
sdxeq_0088__phonefact_resample8k,0.2214797286,0.9950253787,0.2214797286,0.372820884,0.8916544914
sdxeq_0090__phonefact_resample8k,0.0993301266,0.863005062,0.0993301266,0.4346426725,0.8773331046
sdxeq_0092__phonefact_resample8k,0.9986394561,0.9986394561,0.0015794519,0.7785348296,0.834934175
sdxeq_0094__phonefact_resample8k,0.0040813987,0.9978647304,0.0040813987,0.1406563073,0.8678151965
sdxeq_0096__phonefact_resample8k,0.0948933845,0.8735751366,0.0948933845,0.2123031616,0.8874996901
sdxeq_0098__phonefact_resample8k,0.8712881175,0.8712881175,0.0742848438,0.8410314918,0.8226779699
sdm_real_0000__phonefact_resample8k,0.4196867755,0.5907984399,0.4196867755,0.0304902028,0.8863989711
sdm_real_0002__phonefact_resample8k,0.0018616256,0.7716023845,0.0018616256,0.2434655726,0.8081650138
sdm_real_0004__phonefact_resample8k,0.0174374486,0.750745237,0.0174374486,0.0313355364,0.9232200384
sdm_real_0006__phonefact_resample8k,0.1267310616,0.6614929741,0.1267310616,0.2297953814,0.895709157
sdm_real_0008__phonefact_resample8k,0.0167906083,0.9118530161,0.0167906083,0.156714052,0.9186165333
sdm_real_0010__phonefact_resample8k,0.3571489085,0.778091258,0.3571489085,0.0424657166,0.9134913087
sdm_real_0012__phonefact_resample8k,0.2092636724,0.7966919925,0.2092636724,0.1749355048,0.8776646256
sdm_real_0014__phonefact_resample8k,0.0242790254,0.6622943805,0.0242790254,0.3150288761,0.9309237599
sdm_real_0016__phonefact_resample8k,0.0007207285,0.8614836307,0.0007207285,0.0271594208,0.8421413898
sdm_real_0018__phonefact_resample8k,0.004936306,0.7943666708,0.004936306,0.188182801,0.817563355
sdm_real_0020__phonefact_resample8k,0.0230420171,0.5123571555,0.0230420171,0.0260333773,0.927418828
sdm_real_0022__phonefact_resample8k,0.0009204621,0.8047698927,0.0009204621,0.1329776645,0.9254792929
sdm_real_0024__phonefact_resample8k,0.0208460693,0.3447169689,0.0208460693,0.0276975036,0.880510509
sdm_real_0026__phonefact_resample8k,0.000612206,0.4333964334,0.000612206,0.0567511432,0.8810081482
sdm_real_0028__phonefact_resample8k,0.2842082747,0.721125182,0.2842082747,0.0280173682,0.5228388309
sdm_real_0030__phonefact_resample8k,0.310661384,0.887260454,0.310661384,0.1591984481,0.862958312
sdm_real_0032__phonefact_resample8k,0.2520509933,0.0082351918,0.2520509933,0.5277568102,0.9016865492
sdm_real_0034__phonefact_resample8k,0.2571371903,0.8707685013,0.2571371903,0.2413493991,0.9266343713
sdm_real_0036__phonefact_resample8k,0.0017736569,0.553601487,0.0017736569,0.0466672443,0.9013487101
sdm_real_0038__phonefact_resample8k,0.0026803529,0.5118749342,0.0026803529,0.3016681969,0.9320455194
sdm_real_0040__phonefact_resample8k,0.0025519091,0.7338595087,0.0025519091,0.046115648,0.9361422658
sdm_real_0042__phonefact_resample8k,0.5107868281,0.7572344741,0.5107868281,0.0391810648,0.9009942412
sdm_real_0044__phonefact_resample8k,0.6378979452,0.6378979452,0.4049343372,0.0463753939,0.0343470313
sdm_real_0046__phonefact_resample8k,0.0584454394,0.5865227843,0.0584454394,0.0404070877,0.8676531911
sdm_real_0048__phonefact_resample8k,0.5004694581,0.643721731,0.5004694581,0.0458746031,0.8364781141
sdm_fake_0000__phonefact_resample8k,0.0269197818,0.9983257389,0.0269197818,0.5957705975,0.8665795326
sdm_fake_0002__phonefact_resample8k,0.2715313165,0.2170480936,0.2715313165,0.2034371048,0.8702711463
sdm_fake_0004__phonefact_resample8k,0.4703504242,0.9854652623,0.4703504242,0.0509619266,0.8722982407
sdm_fake_0006__phonefact_resample8k,0.2531746359,0.8575190884,0.2531746359,0.2550145984,0.8560465574
