ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
factorial_0004,0.8985720872879028,0.01576853170990944
factorial_0012,0.900394856929779,0.020385636016726494
factorial_0020,0.847090482711792,0.11248517781496048
factorial_0028,0.012489770539104939,0.9481130242347717
factorial_0036,0.00744542246684432,0.9055535793304443
factorial_0044,0.015038101002573967,0.917477011680603
factorial_0052,0.8022106885910034,0.020353378728032112
factorial_0060,0.8877760171890259,0.02914521098136902
factorial_0068,0.7905440926551819,0.024024982005357742
factorial_0076,0.016342418268322945,0.8480349183082581
factorial_0084,0.006675280164927244,0.8692395687103271
factorial_0092,0.013751042075455189,0.8832246661186218
factorial_0100,0.855638861656189,0.936078667640686
factorial_0108,0.7634056210517883,0.8195813894271851
factorial_0116,0.8962095975875854,0.9708406925201416
factorial_0124,0.6522446870803833,0.8381964564323425
factorial_0132,0.8773468732833862,0.9472894668579102
factorial_0140,0.8434008359909058,0.962925136089325
factorial_0148,0.7509713172912598,0.8329105973243713
factorial_0156,0.6872655153274536,0.6988868713378906
factorial_0164,0.7926732897758484,0.8618253469467163
factorial_0172,0.857761561870575,0.7796496748924255
factorial_0180,0.7112869620323181,0.8770071268081665
factorial_0188,0.7374054193496704,0.8897542953491211
factorial_0196,0.8374466896057129,0.11735057830810547
factorial_0204,0.9082264304161072,0.8210451006889343
factorial_0212,0.7710202932357788,0.7141303420066833
factorial_0220,0.8056977987289429,0.8324543833732605
factorial_0228,0.6968452334403992,0.6106020212173462
factorial_0236,0.8343633413314819,0.7744250297546387
factorial_0244,0.8673926591873169,0.9172958135604858
factorial_0252,0.8502231240272522,0.928400993347168
factorial_0260,0.8874844908714294,0.9270594716072083
factorial_0268,0.8095365762710571,0.9129224419593811
factorial_0276,0.6377906799316406,0.7701200246810913
factorial_0284,0.8954831957817078,0.8138352036476135
factorial_0292,0.6711997985839844,0.8022574782371521
factorial_0300,0.7559549808502197,0.9391957521438599
factorial_0308,0.9021346569061279,0.8981841802597046
factorial_0316,0.8992756605148315,0.8904763460159302
factorial_0324,0.9007429480552673,0.9063040614128113
factorial_0332,0.7613193392753601,0.7628850936889648
factorial_0340,0.680206298828125,0.8908706307411194
factorial_0348,0.9248002767562866,0.8194261193275452
factorial_0356,0.7100219130516052,0.7826394438743591
factorial_0364,0.6474263072013855,0.8676437735557556
factorial_0372,0.8156189918518066,0.7001006007194519
factorial_0380,0.6845143437385559,0.9249312877655029
factorial_0388,0.7167406678199768,0.7718698978424072
factorial_0396,0.8665392994880676,0.9196029305458069
factorial_0404,0.8287325501441956,0.022459113970398903
factorial_0412,0.7858315706253052,0.022225722670555115
factorial_0420,0.7996258735656738,0.05563899129629135
factorial_0428,0.016981998458504677,0.8987531661987305
factorial_0436,0.013163907453417778,0.858454704284668
factorial_0444,0.00934999156743288,0.8869734406471252
factorial_0452,0.4968693256378174,0.02804630622267723
factorial_0460,0.8630290031433105,0.08096858114004135
factorial_0468,0.8029208779335022,0.029106182977557182
factorial_0476,0.017588267102837563,0.8158262968063354
factorial_0484,0.011943084187805653,0.869202196598053
factorial_0492,0.009013342671096325,0.8718211054801941
factorial_0500,0.7026942372322083,0.6879411935806274
factorial_0508,0.5298689603805542,0.9522663950920105
factorial_0516,0.3699091076850891,0.9101553559303284
factorial_0524,0.7437645792961121,0.8548581600189209
factorial_0532,0.9036970734596252,0.9102059006690979
factorial_0540,0.7533430457115173,0.6369569301605225
factorial_0548,0.9095444083213806,0.9348324537277222
factorial_0556,0.6618723273277283,0.7704280614852905
factorial_0564,0.6517332792282104,0.8206314444541931
factorial_0572,0.6689632534980774,0.8192300796508789
factorial_0580,0.9005363583564758,0.9185023903846741
factorial_0588,0.8454603552818298,0.8943892121315002
factorial_0596,0.6230518221855164,0.9182634949684143
factorial_0604,0.7670560479164124,0.8777469992637634
factorial_0612,0.7869790196418762,0.924462616443634
factorial_0620,0.9045636057853699,0.8910682201385498
factorial_0628,0.7207720875740051,0.9202439785003662
factorial_0636,0.6942371726036072,0.8847306370735168
factorial_0644,0.8632504940032959,0.8432234525680542
factorial_0652,0.8171162009239197,0.9164140820503235
factorial_0660,0.8847916722297668,0.8054555654525757
factorial_0668,0.8624354600906372,0.9164448380470276
factorial_0676,0.8273463845252991,0.8400833010673523
factorial_0684,0.7917444705963135,0.8966847062110901
factorial_0692,0.7431432604789734,0.7508316040039062
factorial_0700,0.8949335813522339,0.855017364025116
factorial_0708,0.9427435994148254,0.9505729079246521
factorial_0716,0.8694026470184326,0.8562428951263428
factorial_0724,0.8490522503852844,0.8026124835014343
factorial_0732,0.8749270439147949,0.8846626281738281
factorial_0740,0.9093611836433411,0.9183552861213684
factorial_0748,0.8710361123085022,0.9364888072013855
factorial_0756,0.8190860748291016,0.9363309741020203
factorial_0764,0.8558224439620972,0.8168015480041504
factorial_0772,0.9040926098823547,0.7600681781768799
factorial_0780,0.90464848279953,0.9572933912277222
factorial_0788,0.7393956780433655,0.8510609865188599
factorial_0796,0.7056459784507751,0.9096310138702393
factorial_0804,0.9524635076522827,0.08674049377441406
factorial_0812,0.9043453335762024,0.009260660968720913
factorial_0820,0.8295108675956726,0.01662285625934601
factorial_0828,0.007434654049575329,0.871734619140625
factorial_0836,0.015010842122137547,0.9628711938858032
factorial_0844,0.0162296574562788,0.8569100499153137
factorial_0852,0.6054933071136475,0.0648658275604248
factorial_0860,0.9472538232803345,0.037013374269008636
factorial_0868,0.8830727338790894,0.060754746198654175
factorial_0876,0.026803776621818542,0.8588995933532715
factorial_0884,0.024928439408540726,0.772948682308197
factorial_0892,0.09544647485017776,0.7661294937133789
factorial_0900,0.6263271570205688,0.8226783275604248
factorial_0908,0.9273934960365295,0.3788604736328125
factorial_0916,0.7552136182785034,0.5033528208732605
factorial_0924,0.6760351657867432,0.8719006180763245
factorial_0932,0.8601852059364319,0.8556828498840332
factorial_0940,0.5782546997070312,0.9257915019989014
factorial_0948,0.8599163889884949,0.3386523723602295
factorial_0956,0.6734868884086609,0.8952849507331848
factorial_0964,0.927891731262207,0.9290881752967834
factorial_0972,0.8734068274497986,0.9188258647918701
factorial_0980,0.6567500829696655,0.7865374684333801
factorial_0988,0.8502842783927917,0.9653007984161377
factorial_0996,0.8521177768707275,0.8846085071563721
factorial_1004,0.8913384675979614,0.8487846255302429
factorial_1012,0.8798407912254333,0.38041096925735474
factorial_1020,0.7365533113479614,0.9381729960441589
factorial_1028,0.7900790572166443,0.8325908780097961
factorial_1036,0.7225247621536255,0.7966710329055786
factorial_1044,0.3993297517299652,0.7523258924484253
factorial_1052,0.8351519703865051,0.8495433926582336
factorial_1060,0.7175217270851135,0.5460138320922852
factorial_1068,0.643122673034668,0.882880687713623
factorial_1076,0.610794186592102,0.8686254620552063
factorial_1084,0.7967758178710938,0.8727976083755493
factorial_1092,0.7491390109062195,0.9217537641525269
factorial_1100,0.7487552762031555,0.9205800294876099
factorial_1108,0.5810961127281189,0.8409261703491211
factorial_1116,0.5117254853248596,0.8832678198814392
factorial_1124,0.9528067708015442,0.9461939930915833
factorial_1132,0.7892511487007141,0.09211347997188568
factorial_1140,0.7130483388900757,0.8046354055404663
factorial_1148,0.6952764391899109,0.7780860662460327
factorial_1156,0.852515459060669,0.8797978758811951
factorial_1164,0.7626048922538757,0.8932363986968994
factorial_1172,0.9220320582389832,0.868342936038971
factorial_1180,0.813403308391571,0.4791024625301361
factorial_1188,0.9274810552597046,0.8820899128913879
factorial_1196,0.6481813192367554,0.8787822127342224
