ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
factorial_0006,0.9124621748924255,0.07531730085611343
factorial_0014,0.8787769675254822,0.05738499388098717
factorial_0022,0.7412035465240479,0.2006167620420456
factorial_0030,0.007238312624394894,0.817732572555542
factorial_0038,0.03748702257871628,0.8709980249404907
factorial_0046,0.07526322454214096,0.7348673939704895
factorial_0054,0.7185586094856262,0.05296848714351654
factorial_0062,0.8879973292350769,0.046142786741256714
factorial_0070,0.7310100793838501,0.03130325302481651
factorial_0078,0.008420378901064396,0.7452108263969421
factorial_0086,0.00805125292390585,0.9008130431175232
factorial_0094,0.021859372034668922,0.8613376021385193
factorial_0102,0.35900798439979553,0.8405635952949524
factorial_0110,0.668817400932312,0.896411120891571
factorial_0118,0.8191299438476562,0.825366199016571
factorial_0126,0.6708860993385315,0.3099345266819
factorial_0134,0.8234500885009766,0.7035714387893677
factorial_0142,0.7710984945297241,0.9370701313018799
factorial_0150,0.9060760736465454,0.9017544984817505
factorial_0158,0.9071866273880005,0.9714817404747009
factorial_0166,0.6960734128952026,0.8920558094978333
factorial_0174,0.5511609315872192,0.8425257205963135
factorial_0182,0.5716787576675415,0.8409844636917114
factorial_0190,0.9066543579101562,0.8011804223060608
factorial_0198,0.833626389503479,0.7591772079467773
factorial_0206,0.8725773692131042,0.8904869556427002
factorial_0214,0.8689122200012207,0.8676180243492126
factorial_0222,0.7348760962486267,0.8369032740592957
factorial_0230,0.8817337155342102,0.8610590100288391
factorial_0238,0.8040705323219299,0.8682857155799866
factorial_0246,0.8184483051300049,0.7238405346870422
factorial_0254,0.8412397503852844,0.9095322489738464
factorial_0262,0.8735892176628113,0.8890466690063477
factorial_0270,0.8956745862960815,0.7327392101287842
factorial_0278,0.7394427061080933,0.8891296982765198
factorial_0286,0.8839312195777893,0.256664514541626
factorial_0294,0.8598794937133789,0.8763110041618347
factorial_0302,0.872112512588501,0.8764159083366394
factorial_0310,0.936939537525177,0.8494608998298645
factorial_0318,0.7955757975578308,0.9318448305130005
factorial_0326,0.6946107745170593,0.648709774017334
factorial_0334,0.9316432476043701,0.6111156344413757
factorial_0342,0.8498400449752808,0.8412735462188721
factorial_0350,0.7692655324935913,0.9019423723220825
factorial_0358,0.7674205303192139,0.818162739276886
factorial_0366,0.8799504637718201,0.8479177355766296
factorial_0374,0.8729104399681091,0.8452640175819397
factorial_0382,0.6817238330841064,0.8750606775283813
factorial_0390,0.8877760171890259,0.5695990324020386
factorial_0398,0.7596710324287415,0.8966062664985657
factorial_0406,0.929427981376648,0.08392870426177979
factorial_0414,0.9317566752433777,0.0464840792119503
factorial_0422,0.7347660064697266,0.0626605749130249
factorial_0430,0.004936359357088804,0.833892285823822
factorial_0438,0.028477368876338005,0.644015371799469
factorial_0446,0.01018507219851017,0.8119397163391113
factorial_0454,0.7132183909416199,0.024380045011639595
factorial_0462,0.9259558320045471,0.21332339942455292
factorial_0470,0.86887127161026,0.05407964065670967
factorial_0478,0.14601628482341766,0.8523220419883728
factorial_0486,0.009033690206706524,0.9669697880744934
factorial_0494,0.03139264136552811,0.9231565594673157
factorial_0502,0.8258345723152161,0.7523423433303833
factorial_0510,0.859682559967041,0.9316325783729553
factorial_0518,0.7996998429298401,0.8388764262199402
factorial_0526,0.9445359706878662,0.9438535571098328
factorial_0534,0.9168890714645386,0.6416627168655396
factorial_0542,0.763627290725708,0.8918219208717346
factorial_0550,0.8325014710426331,0.9364045858383179
factorial_0558,0.7383708953857422,0.8596528172492981
factorial_0566,0.6161476373672485,0.9090955257415771
factorial_0574,0.29649391770362854,0.9392138123512268
factorial_0582,0.7353400588035583,0.8916191458702087
factorial_0590,0.8583880066871643,0.9457399845123291
factorial_0598,0.7435129880905151,0.893588662147522
factorial_0606,0.5737090706825256,0.8445374369621277
factorial_0614,0.9446013569831848,0.9059066772460938
factorial_0622,0.8464049100875854,0.8272428512573242
factorial_0630,0.8591548800468445,0.9047742486000061
factorial_0638,0.7805235981941223,0.8445957899093628
factorial_0646,0.7662181854248047,0.8764111399650574
factorial_0654,0.7582851052284241,0.7230225801467896
factorial_0662,0.765798032283783,0.7897636294364929
factorial_0670,0.8847888708114624,0.8067343831062317
factorial_0678,0.8392243385314941,0.8441078662872314
factorial_0686,0.8927848935127258,0.9432509541511536
factorial_0694,0.8894369602203369,0.9277141094207764
factorial_0702,0.823760449886322,0.8493826985359192
factorial_0710,0.8370386362075806,0.9069732427597046
factorial_0718,0.9075983762741089,0.8929181694984436
factorial_0726,0.6994633078575134,0.8702310919761658
factorial_0734,0.9093611836433411,0.8405697345733643
factorial_0742,0.7878059148788452,0.8982317447662354
factorial_0750,0.8084656596183777,0.9452346563339233
factorial_0758,0.5909234285354614,0.7271565794944763
factorial_0766,0.8332520127296448,0.9164796471595764
factorial_0774,0.7650136947631836,0.7838047742843628
factorial_0782,0.8601743578910828,0.9165744185447693
factorial_0790,0.7478575706481934,0.9081083536148071
factorial_0798,0.8849009871482849,0.10469454526901245
factorial_0806,0.9283950328826904,0.030737172812223434
factorial_0814,0.8435409069061279,0.11032744497060776
factorial_0822,0.7658531069755554,0.02542445994913578
factorial_0830,0.00812702625989914,0.7867393493652344
factorial_0838,0.007962883450090885,0.9155328273773193
factorial_0846,0.3016824722290039,0.9249392747879028
factorial_0854,0.6502683162689209,0.023347480222582817
factorial_0862,0.8654353618621826,0.01695006899535656
factorial_0870,0.7406929135322571,0.049119316041469574
factorial_0878,0.06427721679210663,0.9390193223953247
factorial_0886,0.013617799617350101,0.7052314281463623
factorial_0894,0.02876957319676876,0.8865480422973633
factorial_0902,0.8413766622543335,0.8869351744651794
factorial_0910,0.42922526597976685,0.872169017791748
factorial_0918,0.555189847946167,0.8704956769943237
factorial_0926,0.4117564260959625,0.883131206035614
factorial_0934,0.8743546009063721,0.22443647682666779
factorial_0942,0.8863418698310852,0.8907552361488342
factorial_0950,0.6901465654373169,0.8771430253982544
factorial_0958,0.9121897220611572,0.5186761021614075
factorial_0966,0.7715840935707092,0.9059780836105347
factorial_0974,0.5254369378089905,0.8954961895942688
factorial_0982,0.9123247265815735,0.9052625298500061
factorial_0990,0.5387794971466064,0.8634091019630432
factorial_0998,0.38878005743026733,0.9554117918014526
factorial_1006,0.9612568616867065,0.9118804335594177
factorial_1014,0.8202112317085266,0.8155174851417542
factorial_1022,0.8544282913208008,0.7597394585609436
factorial_1030,0.6133719086647034,0.7462737560272217
factorial_1038,0.8211280703544617,0.8064866662025452
factorial_1046,0.6731643676757812,0.9317205548286438
factorial_1054,0.6118966937065125,0.9227210879325867
factorial_1062,0.7980701327323914,0.847144603729248
factorial_1070,0.9349582195281982,0.8470793962478638
factorial_1078,0.7296775579452515,0.624291718006134
factorial_1086,0.8543857336044312,0.8155620694160461
factorial_1094,0.7696400880813599,0.8601843118667603
factorial_1102,0.843317985534668,0.5414702892303467
factorial_1110,0.7653018236160278,0.880275309085846
factorial_1118,0.8291335105895996,0.7729626297950745
factorial_1126,0.9337480068206787,0.9209458827972412
factorial_1134,0.7226924896240234,0.8885427713394165
factorial_1142,0.8718004822731018,0.8345681428909302
factorial_1150,0.760113537311554,0.8400669693946838
factorial_1158,0.582915723323822,0.24658893048763275
factorial_1166,0.7314610481262207,0.8936544060707092
factorial_1174,0.8317176699638367,0.8991930484771729
factorial_1182,0.8046776056289673,0.8612396717071533
factorial_1190,0.8826128840446472,0.9639619588851929
factorial_1198,0.6638888716697693,0.7500596642494202
