ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
factorial_0002,0.7506924867630005,0.1710728257894516
factorial_0010,0.7400919795036316,0.2233613282442093
factorial_0018,0.7075532674789429,0.04443526640534401
factorial_0026,0.017481926828622818,0.8598558306694031
factorial_0034,0.1108807921409607,0.8244279623031616
factorial_0042,0.012385102920234203,0.8930155634880066
factorial_0050,0.7189545631408691,0.03615323454141617
factorial_0058,0.8250390291213989,0.08968710154294968
factorial_0066,0.9559617042541504,0.12166251242160797
factorial_0074,0.9542369246482849,0.06188460811972618
factorial_0082,0.01264695543795824,0.9397868514060974
factorial_0090,0.04897376522421837,0.826762318611145
factorial_0098,0.00516581442207098,0.7514803409576416
factorial_0106,0.5360093116760254,0.7631000876426697
factorial_0114,0.8342581391334534,0.9247967004776001
factorial_0122,0.7067022323608398,0.826937735080719
factorial_0130,0.8142959475517273,0.908863365650177
factorial_0138,0.5324714183807373,0.8678352236747742
factorial_0146,0.8719549179077148,0.8945659399032593
factorial_0154,0.7378926873207092,0.9490023851394653
factorial_0162,0.2502913177013397,0.927265465259552
factorial_0170,0.7878304719924927,0.8367142677307129
factorial_0178,0.052825044840574265,0.9275950193405151
factorial_0186,0.682338297367096,0.8945862054824829
factorial_0194,0.7884058356285095,0.8968912959098816
factorial_0202,0.7075279951095581,0.8418733477592468
factorial_0210,0.8657578229904175,0.84346604347229
factorial_0218,0.8264233469963074,0.7716379165649414
factorial_0226,0.8621647953987122,0.7806463837623596
factorial_0234,0.7638442516326904,0.8195510506629944
factorial_0242,0.7271324992179871,0.9442786574363708
factorial_0250,0.8552166223526001,0.8306362628936768
factorial_0258,0.8396216630935669,0.9271271228790283
factorial_0266,0.7955293655395508,0.8832511305809021
factorial_0274,0.6370901465415955,0.8737112879753113
factorial_0282,0.6363265514373779,0.6510886549949646
factorial_0290,0.8878455758094788,0.7632567286491394
factorial_0298,0.8134835362434387,0.8491371273994446
factorial_0306,0.9078828692436218,0.8383832573890686
factorial_0314,0.8515599370002747,0.9037591814994812
factorial_0322,0.5304251909255981,0.9066177010536194
factorial_0330,0.7545334100723267,0.6515315175056458
factorial_0338,0.7506924867630005,0.9258358478546143
factorial_0346,0.7537218928337097,0.7028297185897827
factorial_0354,0.4667646884918213,0.925054132938385
factorial_0362,0.7135478854179382,0.7779738903045654
factorial_0370,0.7671545147895813,0.7080251574516296
factorial_0378,0.7291340231895447,0.9049072861671448
