MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS,REVIEW_REASON
FM_audioldm2_bTLgeqCaYMY,fmc:bTLgeqCaYMY,audioldm2,unmixed_dataset/eval/FM_audioldm2_bTLgeqCaYMY.wav,fb223f7829087c7a574c407b86720077a540364a59a8ed00d98fdc8be520326f,0.0007737394771538675,0.07809313386678696,0.07809313386678696,0.0007737394771538675,0.00012070406955899671,8.940421685110778e-05,6.055633639334701e-05,9.637240873416886e-05,0.00012939446605741978,1.989899465115741e-05,0.0004078640486113727,0.0003178622282575816,0.00024292577290907502,5.8384892327012494e-05,0.00046788385952822864,-17.19896413398422,-16.642739651138545,0.2,False,-1.5,False,True,
FM_audioldm2_F9LJIyqQFe8,fmc:F9LJIyqQFe8,audioldm2,unmixed_dataset/eval/FM_audioldm2_F9LJIyqQFe8.wav,05a3f6bdf1a7b9fff13c7b02be0fc510825a33288c9bc5049facb53ce0bfba59,0.0019589578732848167,0.06918187439441681,0.06918187439441681,0.0019589578732848167,0.00010703494626795873,6.33965028100647e-05,4.562907633953728e-05,6.024467074894346e-05,0.0002865938295144588,2.5554081730660982e-05,0.0004382748738862574,0.0003078686713706702,5.460271131596528e-05,0.00011086883750976995,0.00034158964990638196,-48.153598023013075,-47.39126008231047,0.2,False,-1.5,False,True,
FM_audioldm2_mOmYcOBqhwo,fmc:mOmYcOBqhwo,audioldm2,unmixed_dataset/eval/FM_audioldm2_mOmYcOBqhwo.wav,e523f66f7210adc7ba615c22d7ec4426a2a7f0efac11c21773f0dc68b94ee95d,0.00533838989213109,0.04042452201247215,0.04042452201247215,0.00533838989213109,0.0008944468572735786,0.0003542687918525189,0.00013914058217778802,0.00021171288972254843,0.0007647969177924097,0.00018012072541750968,0.0008636501734144986,0.0005526661407202482,5.962567956885323e-05,0.00021591648692265153,0.0009226126130670309,-46.7763629208542,-46.55129840555236,0.2,False,-1.5,False,True,
FM_stable_audio_open_UcS5U1mpbAE,fmc:UcS5U1mpbAE,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_UcS5U1mpbAE.wav,bee2c4c95c003c9e2bce0d3eb6ef7f683c695a86634a6e408374b84a6572d872,0.0026107807643711567,0.029913248494267464,0.029913248494267464,0.0026107807643711567,0.00023478188086301088,0.00033272732980549335,9.388393664266914e-05,0.0004491520521696657,0.0003910343802999705,7.432804522977676e-06,0.000154468507389538,0.00016974205209407955,3.998125248472206e-05,0.00011884530249517411,0.0004716405819635838,-14.93546103015614,-14.764193992357303,0.2,False,-1.5,False,True,
FM_audioldm2_qtnE1hnCD0M,fmc:qtnE1hnCD0M,audioldm2,unmixed_dataset/eval/FM_audioldm2_qtnE1hnCD0M.wav,bc7b5a414a0854c3cf2b3cc9c5c2b9fac3c659c8692eb0413a5422c372b34b3e,0.0033273231238126755,0.03013719990849495,0.03013719990849495,0.0033273231238126755,0.00018859306874219328,0.00015736017667222768,6.610520358663052e-05,5.449825039249845e-05,0.0005120350397191942,2.440491152810864e-05,0.00029455049661919475,0.00030762396636419,0.0001289073989028111,0.00021526751515921205,0.000379657547455281,-45.50267881415102,-45.44593229684626,0.2,False,-1.5,False,True,
FM_audioldm2_AAFsg91kje4,fmc:AAFsg91kje4,audioldm2,unmixed_dataset/eval/FM_audioldm2_AAFsg91kje4.wav,356dc8d12518771fa697e880ab255f1201db768b385c68b099ab6d24f138aaa9,0.002568515483289957,0.018610550090670586,0.018610550090670586,0.0021204897202551365,0.00025407547946088016,0.0001288726198254153,6.253743049455807e-05,0.00011132903455290943,0.00024877479881979525,2.02754217752954e-05,0.00022959054331295192,0.002568515483289957,5.832351962453686e-05,7.437940075760707e-05,0.00036873549106530845,-47.972286325932494,-47.96644360372687,0.2,False,-1.5,False,True,
FM_MusicGen_medium_AgJH6Ul1EFg,fmc:AgJH6Ul1EFg,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_AgJH6Ul1EFg.wav,ee396afc38a4ba24e5b7fa6b85486caa025fc0e23e3d21752acedec6fea9c8be,0.007879266515374184,0.026600778102874756,0.026600778102874756,0.007879266515374184,0.0007852790295146406,0.0012296675704419613,0.0005605021142400801,0.0001522085367469117,0.0041536809876561165,7.228872709674761e-05,0.00083663419354707,0.0006433875532820821,0.0011578514240682125,0.0058060018345713615,0.0006728813168592751,-51.402034348945975,-51.39170992798145,0.2,False,-1.5,False,True,
FM_MusicGen_medium_rsvHQCTgHvg,fmc:rsvHQCTgHvg,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_rsvHQCTgHvg.wav,fcee22944cbf80b6a4565cee7bc95af41b065de8db894ad4865042258a5274b8,0.004273338243365288,0.026788562536239624,0.026788562536239624,0.004273338243365288,0.0005819515790790319,0.0003581621858756989,0.0001879599003586918,0.00018492908566258848,0.00237020431086421,7.771939999656752e-05,0.001002008211798966,0.00026887989952228963,0.0005422012764029205,0.00300464010797441,0.0007444594521075487,-57.15555840579985,-57.11860213339054,0.2,False,-1.5,False,True,
FM_stable_audio_open_yrme-KRBvzk,fmc:yrme-KRBvzk,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_yrme-KRBvzk.wav,4b9f380981c9ad2ac713f97ffa8db606733a5153d4a58507f18373d163a01b7d,0.0039084674790501595,0.0351748913526535,0.0351748913526535,0.0039084674790501595,0.00026847695698961616,0.0004166773578617722,0.00017352726717945188,0.00018931932572741061,0.002511664293706417,0.0003439424035605043,0.0005872666952200234,0.0005348750855773687,0.0038649016059935093,0.0038300706073641777,0.0010528748389333487,-50.84057119694974,-50.83842943641837,0.2,False,-1.5,False,True,
FM_MusicGen_medium_fUC45bzOOJw,fmc:fUC45bzOOJw,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_fUC45bzOOJw.wav,fd6b9a5b3d906a0b2e6b052797d43877234bed6918b7851c2deffdb3411427d7,0.0015323873376473784,0.03449753671884537,0.03449753671884537,0.0015323873376473784,0.00022280539269559085,0.00030578882433474064,0.00015665742103010416,0.0005833357572555542,0.00024329108418896794,6.534002750413492e-05,0.00024993522674776614,0.00019013285054825246,0.000563614652492106,0.00012218343908898532,0.0002638635050971061,-30.718830652973374,-30.710026409455327,0.2,False,-1.5,False,True,
FM_audioldm2_V9jIsOTC1lY,fmc:V9jIsOTC1lY,audioldm2,unmixed_dataset/eval/FM_audioldm2_V9jIsOTC1lY.wav,7303633df9b2486bd764d3232bd42d52ad6b9ad81e6956f63144fd11679b46d0,0.015102935023605824,0.027760986238718033,0.027760986238718033,0.015102935023605824,0.0004304456524550915,0.0002646644425112754,0.00011484813876450062,0.0001329863880528137,0.0008735283045098186,7.375039422186092e-05,0.0003703156253322959,0.00034807142219506204,0.0001795337739167735,0.0003657650086097419,0.0003432247322052717,-48.178360531422285,-48.009753529997845,0.2,False,-1.5,False,True,
FM_stable_audio_open_4mC6K77Y_Ho,fmc:4mC6K77Y_Ho,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_4mC6K77Y_Ho.wav,6efe750cbf27643f3dfbde777e247efad1912ed0225c395c98b48c3115ae303a,0.0038919285871088505,0.5282691717147827,0.5282691717147827,0.0038919285871088505,0.0008168319473043084,0.0008489676984027028,0.00033678580075502396,0.0007636277587153018,0.00218154932372272,0.0010807531652972102,0.0006357853999361396,0.000564638408832252,0.002480595838278532,0.0004064953827764839,0.0033660063054412603,-43.168389185686415,-43.12590611874826,0.2,True,-1.5,False,False,panns
FM_MusicGen_medium_BBmXMoI9Qus,fmc:BBmXMoI9Qus,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_BBmXMoI9Qus.wav,088d1dd70f835c5f76ebb820d0a356a1adbd3687638a57390f744363582c887a,0.003982983063906431,0.023295899853110313,0.023295899853110313,0.003982983063906431,0.00027934458921663463,0.000492038088850677,0.00019699653785210103,0.00024843914434313774,0.001502480823546648,5.053929999121465e-05,0.000792293343693018,0.000439904339145869,0.0001661357091506943,0.00038043325184844434,0.0006090529495850205,-51.22630563079081,-51.21003458499516,0.2,False,-1.5,False,True,
FM_audioldm2_WKL40jfQD3g,fmc:WKL40jfQD3g,audioldm2,unmixed_dataset/eval/FM_audioldm2_WKL40jfQD3g.wav,4e1de72542d9da0eaaefb632265dd0eab8e8ad030b62951ed0e746dfb547c762,0.00936891045421362,0.02165028266608715,0.02165028266608715,0.005349006969481707,0.0006494750268757343,0.0007267631590366364,0.000503519841004163,0.0003752308839466423,0.002100553596392274,0.00010472907160874456,0.0023625518660992384,0.0006121171754784882,0.002861076733097434,0.00936891045421362,0.0011323898797854781,-50.11588046186407,-50.10170180454694,0.2,False,-1.5,False,True,
FM_stable_audio_open_-eDAoheZrY8,fmc:-eDAoheZrY8,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_-eDAoheZrY8.wav,02f9ba6929c52593b5153f3c5f0011a5ae8dd9d1c918de6f4b5df5f8f9ac63a6,0.003646272700279951,0.027564970776438713,0.027564970776438713,0.003646272700279951,0.0009270991431549191,0.0006691173766739666,0.00029388736584223807,0.0001980823726626113,0.0005985911702737212,0.00012392248027026653,0.00037110157427378,0.00038613463402725756,0.0013049967819824815,0.003028640989214182,0.0002758195041678846,-59.79662575962382,-59.83318464475285,0.2,False,-1.5,False,True,
