DATASET,MUSIC_WEIGHT,FILE_RATIO,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
dev,0.15,0.0,400,400,350,350,0.22472727272727272,0.2857142857142857,0.21714285714285717,0.9962285714285715,0.993257142857143,0.7653506493506494,0.9947428571428572,0.7882898701298703
dev,0.15,0.5,400,400,350,350,0.22472727272727272,0.2857142857142857,0.21714285714285717,0.9962285714285715,0.993257142857143,0.7653506493506494,0.9947428571428572,0.7882898701298703
dev,0.2,0.0,400,400,350,350,0.22472727272727272,0.2857142857142857,0.2114285714285714,0.9962285714285715,0.993257142857143,0.7670649350649351,0.9947428571428572,0.7898327272727274
dev,0.2,0.5,400,400,350,350,0.22472727272727272,0.2857142857142857,0.2114285714285714,0.9962285714285715,0.993257142857143,0.7670649350649351,0.9947428571428572,0.7898327272727274
dev,0.3,0.0,400,400,350,350,0.22472727272727272,0.2857142857142857,0.2114285714285714,0.9962285714285715,0.993257142857143,0.7670649350649351,0.9947428571428572,0.7898327272727274
dev,0.3,0.5,400,400,350,350,0.23054545454545455,0.2857142857142857,0.2114285714285714,0.9962285714285715,0.993257142857143,0.7641558441558441,0.9947428571428572,0.7872145454545455
factorial,0.0,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.22285714285714286,0.9928,0.9989142857142856,0.7694805194805194,0.9958571428571428,0.7921181818181818
factorial,0.0,0.5,400,400,350,350,0.23818181818181816,0.22285714285714286,0.22285714285714286,0.9928,0.9989142857142856,0.7694805194805194,0.9958571428571428,0.7921181818181818
factorial,0.025,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.21714285714285717,0.9928,0.9989142857142856,0.7711948051948052,0.9958571428571428,0.793661038961039
factorial,0.025,0.5,400,400,350,350,0.23818181818181816,0.22285714285714286,0.21714285714285717,0.9928,0.9989142857142856,0.7711948051948052,0.9958571428571428,0.793661038961039
factorial,0.05,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.22285714285714286,0.9928,0.9989142857142856,0.7694805194805194,0.9958571428571428,0.7921181818181818
factorial,0.05,0.5,400,400,350,350,0.23236363636363638,0.22285714285714286,0.22285714285714286,0.9928,0.9989142857142856,0.7723896103896104,0.9958571428571428,0.7947363636363637
factorial,0.075,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.21714285714285717,0.9928,0.9989142857142856,0.7711948051948052,0.9958571428571428,0.793661038961039
factorial,0.075,0.5,400,400,350,350,0.23236363636363638,0.22285714285714286,0.21714285714285717,0.9928,0.9989142857142856,0.7741038961038962,0.9958571428571428,0.7962792207792209
factorial,0.1,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.2114285714285714,0.9928,0.9989142857142856,0.7729090909090909,0.9958571428571428,0.7952038961038961
factorial,0.1,0.5,400,400,350,350,0.23236363636363638,0.22285714285714286,0.2114285714285714,0.9928,0.9989142857142856,0.7758181818181819,0.9958571428571428,0.7978220779220779
factorial,0.15,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7746233766233765,0.9958571428571428,0.7967467532467531
factorial,0.15,0.5,400,400,350,350,0.23236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7775324675324675,0.9958571428571428,0.7993649350649351
factorial,0.2,0.0,400,400,350,350,0.23818181818181816,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7746233766233765,0.9958571428571428,0.7967467532467531
factorial,0.2,0.5,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
factorial,0.3,0.0,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
factorial,0.3,0.5,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
phone,0.0,0.0,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,0.0,0.5,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,0.025,0.0,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,0.025,0.5,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8260714285714286,0.9703312500000001,0.8404974107142857
phone,0.05,0.0,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.1775,0.956603125,0.9840593750000001,0.8253214285714287,0.9703312500000001,0.8398224107142859
phone,0.05,0.5,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.1775,0.956603125,0.9840593750000001,0.8253214285714287,0.9703312500000001,0.8398224107142859
phone,0.075,0.0,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.18000000000000002,0.956603125,0.9840593750000001,0.8245714285714286,0.9703312500000001,0.8391474107142858
phone,0.075,0.5,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.18000000000000002,0.956603125,0.9840593750000001,0.8245714285714286,0.9703312500000001,0.8391474107142858
phone,0.1,0.0,1200,1200,800,800,0.17585714285714285,0.16749999999999998,0.18000000000000002,0.956603125,0.9840593750000001,0.8245714285714286,0.9703312500000001,0.8391474107142858
phone,0.1,0.5,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.18000000000000002,0.956603125,0.9840593750000001,0.8254285714285714,0.9703312500000001,0.8399188392857143
phone,0.15,0.0,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.1775,0.956603125,0.9840593750000001,0.8261785714285714,0.9703312500000001,0.8405938392857144
phone,0.15,0.5,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.1775,0.956603125,0.9840593750000001,0.8261785714285714,0.9703312500000001,0.8405938392857144
phone,0.2,0.0,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,0.2,0.5,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,0.3,0.0,1200,1200,800,800,0.17414285714285713,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8269285714285713,0.9703312500000001,0.8412688392857143
phone,0.3,0.5,1200,1200,800,800,0.1724285714285714,0.16749999999999998,0.17500000000000002,0.956603125,0.9840593750000001,0.8277857142857142,0.9703312500000001,0.8420402678571429
yue,0.0,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.0,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.025,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.025,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.05,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.05,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.075,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.075,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.1,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.1,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.15,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.15,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.16129032258064513,0.9837962962962963,,0.8805848235156615,,
yue,0.2,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.17741935483870966,0.9837962962962963,,0.8757461138382421,,
yue,0.2,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.17741935483870966,0.9837962962962963,,0.8757461138382421,,
yue,0.3,0.0,124,124,108,124,0.10122282608695654,0.10208333333333333,0.17741935483870966,0.9837962962962963,,0.8757461138382421,,
yue,0.3,0.5,124,124,108,124,0.10122282608695654,0.10208333333333333,0.17741935483870966,0.9837962962962963,,0.8757461138382421,,
