ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0003,0.8064394784,0.8064394784,0.4855834442,0.8151159883,0.0422026366
factorial_0011,0.0373138974,0.0373138974,0.4560530724,0.7845519781,0.0282449517
factorial_0019,0.03547032,0.03547032,0.602469673,0.7228425741,0.0965295359
factorial_0027,0.0015132109,0.8575569997,0.0015132109,0.0267275535,0.928031981
factorial_0035,0.3927296964,0.8735161053,0.3927296964,0.0373292603,0.9166929722
factorial_0043,0.2518039335,0.4956557939,0.2518039335,0.0288489629,0.9241657257
factorial_0051,0.9298266768,0.9298266768,0.4867038131,0.7666239738,0.0371566117
factorial_0059,0.9590548711,0.9590548711,0.6764193843,0.811350584,0.0382442884
factorial_0067,0.8499092463,0.8499092463,0.9424892161,0.8193144798,0.0271314532
factorial_0075,0.0140678148,0.9922633189,0.0140678148,0.4563522041,0.8983509541
factorial_0083,0.5013546893,0.6884654231,0.5013546893,0.0171200335,0.9400746822
factorial_0091,0.506429651,0.9111431034,0.506429651,0.1357008368,0.885627389
factorial_0099,0.0045725039,0.4366411449,0.0045725039,0.0831893086,0.8592317104
factorial_0107,0.0398822729,0.9892937,0.0398822729,0.4508200884,0.7826708555
factorial_0115,0.2712138246,0.9487979286,0.2712138246,0.3071887493,0.865824759
factorial_0123,0.0025982193,0.0012584707,0.0025982193,0.3608416319,0.8502720594
factorial_0131,0.9719203318,0.9719203318,0.7047346948,0.8851344585,0.9078776836
factorial_0139,0.5306532714,0.9200403871,0.5306532714,0.174256891,0.8981382847
factorial_0147,0.0129221206,0.8091007518,0.0129221206,0.5579349399,0.8567203283
factorial_0155,0.5328216585,0.986844082,0.5328216585,0.4535081983,0.9094677567
factorial_0163,0.6712911856,0.8070102519,0.6712911856,0.4915899038,0.8947132826
factorial_0171,0.0016753194,0.8462026949,0.0016753194,0.2341050655,0.8905546665
factorial_0179,0.9998604467,0.9998604467,0.8572510941,0.8686341643,0.8474419117
factorial_0187,0.9843556428,0.9843556428,0.9040672631,0.7659385204,0.0915698037
factorial_0195,0.0788971143,0.9984324727,0.0788971143,0.3203511536,0.9347920418
factorial_0203,0.6089964307,0.09355691,0.6089964307,0.861415565,0.8693524003
factorial_0211,0.8558091328,0.8558091328,0.5957710937,0.7359682322,0.8697304726
factorial_0219,0.837496431,0.837496431,0.0217274098,0.8104653955,0.8897845149
factorial_0227,0.623067286,0.4005527826,0.623067286,0.7336633205,0.9314761758
factorial_0235,0.6253722785,0.6466899003,0.6253722785,0.5498455167,0.6732925177
factorial_0243,0.7227287482,0.7227287482,0.5066127179,0.9016835093,0.8506841063
factorial_0251,0.8642767999,0.8225522624,0.8642767999,0.7186872363,0.8916078806
factorial_0259,0.9210818019,0.9210818019,0.8192383834,0.7144832611,0.9007636905
factorial_0267,0.9230134282,0.9230134282,0.4320064979,0.8290532827,0.8965083361
factorial_0275,0.7954952425,0.7954952425,0.7142149829,0.8412932158,0.9018134475
factorial_0283,0.8132855808,0.8132855808,0.5019975887,0.7486348152,0.8752905726
factorial_0291,0.7219757739,0.7219757739,0.3617782758,0.8463867307,0.8338882327
factorial_0299,0.7246428561,0.7246428561,0.3683447208,0.7607674003,0.79306072
factorial_0307,0.8083926027,0.7345121918,0.8083926027,0.7633671761,0.8695767522
factorial_0315,0.4369125191,0.2877388995,0.4369125191,0.5275532007,0.9044650793
factorial_0323,0.4157772928,0.2177703633,0.4157772928,0.6758562326,0.7420148253
factorial_0331,0.7281352085,0.7281352085,0.9644433783,0.8070423603,0.2740585208
factorial_0339,0.7330822121,0.7330822121,0.648415746,0.8041991591,0.9044388533
factorial_0347,0.552109164,0.552109164,0.3820839331,0.768206358,0.8768853545
factorial_0355,0.9424283254,0.9424283254,0.9346561004,0.8236383796,0.889752388
factorial_0363,0.7153462817,0.7153462817,0.3259404401,0.8163261414,0.9205185175
factorial_0371,0.8913697643,0.8913697643,0.5511587048,0.7049168348,0.8603314757
