ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0007,0.0002587194,0.0002587194,0.9474301605,0.8733542562,0.0375272036
factorial_0015,0.5471242368,0.5471242368,0.4603245706,0.7715478539,0.0443336666
factorial_0023,0.0014055377,0.0014055377,0.5942671385,0.8435899615,0.0349214561
factorial_0031,0.5008357085,0.7541220014,0.5008357085,0.076590538,0.8750189543
factorial_0039,0.0143490558,0.7568433659,0.0143490558,0.0153644187,0.7712974548
factorial_0047,0.0079923415,0.700295263,0.0079923415,0.0560555197,0.9084826112
factorial_0055,0.2251317955,0.2251317955,0.9602726673,0.8970239162,0.024390066
factorial_0063,0.9917701785,0.9917701785,0.5280461074,0.8752800822,0.0503556281
factorial_0071,0.9997920317,0.9997920317,0.508194148,0.7576971054,0.0338120088
factorial_0079,0.5032869462,0.7269251334,0.5032869462,0.0295610782,0.9329636097
factorial_0087,0.1376410556,0.5174466492,0.1376410556,0.0258489456,0.9518547058
factorial_0095,0.5051893879,0.3153054426,0.5051893879,0.0315574221,0.8915863633
factorial_0103,0.9971669586,0.9971669586,0.5007492941,0.8368338346,0.8698737025
factorial_0111,0.0022006246,0.2208666723,0.0022006246,0.5590901971,0.9078900218
factorial_0119,0.118798993,0.1338051461,0.118798993,0.3571353853,0.8949567676
factorial_0127,0.7560076996,0.61531101,0.7560076996,0.6502580047,0.6866960526
factorial_0135,0.1410767617,0.0015434728,0.1410767617,0.710503161,0.8415139318
factorial_0143,0.1351840048,0.5990598568,0.1351840048,0.6792547107,0.7794438004
factorial_0151,0.9989052377,0.9989052377,0.5051908533,0.9018161297,0.9189863205
factorial_0159,0.9857027426,0.9857027426,0.2075817467,0.804376483,0.8412413597
factorial_0167,0.0312651771,0.997600206,0.0312651771,0.4354503453,0.9258509874
factorial_0175,0.6856104898,0.6856104898,0.6236770216,0.8913214803,0.9168712497
factorial_0183,0.006482911,0.8623398954,0.006482911,0.3908511996,0.9109444022
factorial_0191,0.6032664196,0.6032664196,0.2330458242,0.9268644452,0.9287603498
factorial_0199,0.9995352606,0.9995352606,0.5727010706,0.856669426,0.8840073943
factorial_0207,0.3520054345,0.1060327677,0.3520054345,0.8988208771,0.8948643804
factorial_0215,0.6054094871,0.6054094871,0.4949311229,0.8467921019,0.9154191613
factorial_0223,0.5655390051,0.5655390051,0.5868651096,0.8170136809,0.2660557032
factorial_0231,0.4911043575,0.4911043575,0.1001316984,0.741424799,0.9384135008
factorial_0239,0.3125530038,0.1591574336,0.3125530038,0.7437568903,0.8362637162
factorial_0247,0.8984635577,0.8984635577,0.7180197756,0.7395120263,0.9287125468
factorial_0255,0.0472696309,0.7765995888,0.0472696309,0.5292269588,0.8839381933
factorial_0263,0.327261412,0.7739910875,0.327261412,0.6034604311,0.8351233006
factorial_0271,0.8755831144,0.8755831144,0.5377286085,0.7006543279,0.9281209707
factorial_0279,0.218288733,0.8086689342,0.218288733,0.5604454279,0.961951077
factorial_0287,0.2540730676,0.9191788584,0.2540730676,0.6825217009,0.8067097068
factorial_0295,0.9039576787,0.8689444999,0.9039576787,0.8401264548,0.894261539
factorial_0303,0.719915525,0.719915525,0.4215743113,0.8996292949,0.836617887
factorial_0311,0.5777641358,0.5777641358,0.5621751547,0.8368577957,0.8821457624
factorial_0319,0.5564110495,0.3751346662,0.5564110495,0.7361184359,0.8855686784
factorial_0327,0.5054527943,0.5054527943,0.4117629237,0.8520488739,0.7310732603
factorial_0335,0.8066025282,0.8066025282,0.7211737694,0.7571466565,0.0893899426
factorial_0343,0.9015158471,0.6476313039,0.9015158471,0.8949816227,0.8859234452
factorial_0351,0.8189322159,0.8189322159,0.4335698183,0.8081134558,0.9004895687
factorial_0359,0.8020864186,0.8020864186,0.6208129124,0.8118637204,0.9109558463
factorial_0367,0.9582897595,0.4864969963,0.9582897595,0.7759565711,0.7286797762
