ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0001,0.0014554164,0.0014554164,0.8881796669,0.8683835864,0.0412880257
factorial_0009,0.0046325776,0.0046325776,0.4311637757,0.875169456,0.0324419364
factorial_0017,0.0008118128,0.0008118128,0.3266461102,0.7970635295,0.0304066855
factorial_0025,0.5173814064,0.8898479965,0.5173814064,0.0243568085,0.891001761
factorial_0033,0.0123077152,0.3782648127,0.0123077152,0.0312968418,0.8265371919
factorial_0041,0.6332875727,0.6857387309,0.6332875727,0.0437483229,0.8881824613
factorial_0049,0.2531743705,0.0554359185,0.2531743705,0.1082477272,0.8879173398
factorial_0057,0.99852105,0.99852105,0.7455307872,0.7602738738,0.0517510362
factorial_0065,0.9776805359,0.9776805359,0.4795152559,0.8495728374,0.0295774974
factorial_0073,0.8499092463,0.8499092463,0.9424892161,0.8193144798,0.0271314532
factorial_0081,0.2345861052,0.7757908966,0.2345861052,0.0278360657,0.9275941849
factorial_0089,0.5457772224,0.8664444404,0.5457772224,0.1449501812,0.867090106
factorial_0097,0.5009696405,0.7738778148,0.5009696405,0.0195614006,0.9156245589
factorial_0105,0.0002715405,0.7837616531,0.0002715405,0.3187295198,0.9490351677
factorial_0113,0.084173102,0.6906303787,0.084173102,0.3008137047,0.9182465076
factorial_0121,0.5898935431,0.9973390654,0.5898935431,0.102339156,0.9171437621
factorial_0129,0.0013351686,0.0013351686,0.3387565704,0.8575062156,0.6984261274
factorial_0137,0.3608590078,0.8465637542,0.3608590078,0.519867897,0.8208418489
factorial_0145,0.6038456811,0.9968168495,0.6038456811,0.1347863525,0.904227674
factorial_0153,0.0025977773,0.8926438907,0.0025977773,0.2324248552,0.9144492745
factorial_0161,0.4980454478,0.999763834,0.4980454478,0.5570147634,0.8509473205
factorial_0169,0.5245525419,0.002826501,0.5245525419,0.6432421207,0.6898486614
factorial_0177,0.2302840145,0.0595056249,0.2302840145,0.7224627733,0.7551848292
factorial_0185,0.0110639153,0.0110639153,0.7436415677,0.7977237701,0.0664867163
factorial_0193,0.0042688132,0.0042688132,0.8229255334,0.7924336791,0.1187681556
factorial_0201,0.4881142385,0.4881142385,0.3242007969,0.8198698163,0.9244291782
factorial_0209,0.7951330606,0.7951330606,0.0868648558,0.7887606025,0.9264191985
factorial_0217,0.7661423144,0.6178323951,0.7661423144,0.7487775683,0.8834874034
factorial_0225,0.0285283143,0.8071052703,0.0285283143,0.5112802982,0.6600339413
factorial_0233,0.639329226,0.639329226,0.6051478095,0.7699764967,0.0847625509
factorial_0241,0.8624346129,0.3625715986,0.8624346129,0.806558609,0.8697054982
factorial_0249,0.8588037883,0.8588037883,0.2732661415,0.7917575836,0.7852760553
factorial_0257,0.9510336366,0.9510336366,0.0236572788,0.8324053288,0.932412982
factorial_0265,0.9307217576,0.9307217576,0.9109376833,0.8194659948,0.9181543589
factorial_0273,0.4075676248,0.2350815299,0.4075676248,0.8320029974,0.9678944945
factorial_0281,0.5825210585,0.943335761,0.5825210585,0.6414910555,0.916598022
factorial_0289,0.8370297496,0.8370297496,0.7986748531,0.783916831,0.91243577
factorial_0297,0.8420225542,0.8420225542,0.5124210533,0.8677105308,0.9319658875
factorial_0305,0.4637054961,0.0217144134,0.4637054961,0.4458273351,0.8742093444
factorial_0313,0.702545273,0.572146881,0.702545273,0.8326998353,0.8685107231
factorial_0321,0.6268793621,0.6268793621,0.5150400233,0.7716649175,0.8671295047
factorial_0329,0.8451420434,0.3383732911,0.8451420434,0.8175522685,0.8133879304
factorial_0337,0.9296734516,0.7518092261,0.9296734516,0.8295373917,0.8633602262
factorial_0345,0.6343109487,0.6343109487,0.3701176671,0.8699959517,0.9439859986
factorial_0353,0.9481595653,0.9481595653,0.4134688566,0.8472033739,0.86213094
factorial_0361,0.9169736448,0.8173150179,0.9169736448,0.8045853972,0.9123238325
factorial_0369,0.3881311826,0.3347837795,0.3881311826,0.7145297527,0.7585267425
factorial_0377,0.9017661509,0.9017661509,0.4054580368,0.8139626384,0.9387370944
factorial_0385,0.9121429541,0.8062542232,0.9121429541,0.8563816547,0.8707575202
factorial_0393,0.3854124959,0.9713887613,0.3854124959,0.5721629262,0.7112902999
factorial_0401,0.0005895744,0.0005895744,0.2991616269,0.7884164453,0.037467394
factorial_0409,0.250133483,0.250133483,0.8461295653,0.8447825313,0.0464484729
factorial_0417,0.0232568565,0.0232568565,0.7490842626,0.8473225832,0.1230762601
factorial_0425,0.0535195893,0.6367480372,0.0535195893,0.0364063345,0.8264459968
factorial_0433,0.2548555073,0.7866668669,0.2548555073,0.0526056327,0.9052119255
factorial_0441,0.0100806651,0.1101007163,0.0100806651,0.0211766995,0.6110124588
factorial_0449,0.2071648457,0.9828936514,0.2071648457,0.0417702608,0.8334668279
factorial_0457,0.9969943624,0.9969943624,0.4966649886,0.7941350937,0.0316956788
factorial_0465,0.9925454932,0.9925454932,0.717292799,0.6350958943,0.0467414223
factorial_0473,0.9427909162,0.9427909162,0.4769638743,0.7834768295,0.031087039
factorial_0481,0.4201572676,0.8887740289,0.4201572676,0.0423062928,0.8987916112
factorial_0489,0.9922920458,0.8521551629,0.9922920458,0.1511111557,0.9402737617
factorial_0497,0.079699265,0.8106181274,0.079699265,0.0305147525,0.8894590139
factorial_0505,0.1787853007,0.0455287619,0.1787853007,0.7195736766,0.8705919385
factorial_0513,0.5165451496,0.8991288949,0.5165451496,0.5509230494,0.8946683407
factorial_0521,0.0148249686,0.0226441889,0.0148249686,0.4856372774,0.8355124593
factorial_0529,0.4904606946,0.0722135709,0.4904606946,0.837726295,0.8167456985
factorial_0537,0.1339976451,0.1339976451,0.0026547868,0.9207323194,0.8887759447
factorial_0545,0.02252813,0.02252813,0.298177238,0.7418339252,0.5906163454
factorial_0553,0.0488120576,0.006186566,0.0488120576,0.7271697521,0.8923476934
factorial_0561,0.0049786867,0.805103893,0.0049786867,0.2184718549,0.8937785625
factorial_0569,0.0092983546,0.8352238756,0.0092983546,0.4505822062,0.8615843058
factorial_0577,0.329318725,0.93536835,0.329318725,0.6105589867,0.8621246219
factorial_0585,0.5016456011,0.9706498236,0.5016456011,0.0936691537,0.8518801928
factorial_0593,0.9692782114,0.9692782114,0.3312025076,0.7486374974,0.9362089038
factorial_0601,0.605328663,0.605328663,0.5173944877,0.8903211951,0.8900082111
factorial_0609,0.3920448765,0.9552989334,0.3920448765,0.2919665277,0.8762809634
factorial_0617,0.7510075834,0.7510075834,0.0806687842,0.7960441113,0.8705607653
factorial_0625,0.4452303817,0.7541507171,0.4452303817,0.6521344781,0.8916566968
factorial_0633,0.852846819,0.6400533138,0.852846819,0.8422079682,0.9215367436
factorial_0641,0.4609273193,0.4609273193,0.303599875,0.8779582381,0.8276557326
factorial_0649,0.9127376312,0.9127376312,0.6175604758,0.7469850183,0.9199287891
factorial_0657,0.9591065967,0.9591065967,0.3829895446,0.7940859199,0.7652581334
factorial_0665,0.938279442,0.938279442,0.2824721143,0.7369121313,0.9028052092
factorial_0673,0.9503813307,0.9503813307,0.58428202,0.8053275943,0.9055587053
factorial_0681,0.3696297005,0.9638896249,0.3696297005,0.6117888689,0.8606839776
factorial_0689,0.675934802,0.675934802,0.5141946139,0.8184776902,0.9052373171
factorial_0697,0.21748332,0.157640469,0.21748332,0.8565078378,0.8404532671
factorial_0705,0.7757628889,0.7757628889,0.2500493089,0.8270197511,0.8628550768
factorial_0713,0.7951095707,0.7951095707,0.4104054055,0.847685039,0.9089047313
factorial_0721,0.6479028351,0.6479028351,0.4394117917,0.8355084062,0.7897769809
factorial_0729,0.8697329129,0.8697329129,0.6534358183,0.7788737416,0.902972281
factorial_0737,0.6413949066,0.6413949066,0.4944544086,0.7870550752,0.8402026296
factorial_0745,0.3159558527,0.3098846419,0.3159558527,0.875295341,0.8537781835
factorial_0753,0.9425162424,0.9425162424,0.7786137807,0.8966820836,0.8873782754
factorial_0761,0.5617969216,0.5617969216,0.3580699837,0.7823038101,0.8450489044
factorial_0769,0.9315507174,0.9315507174,0.4201990695,0.7588813305,0.9319768548
factorial_0777,0.9560828006,0.9560828006,0.716595112,0.80305022,0.8995701671
factorial_0785,0.8353523495,0.8353523495,0.4441035944,0.7927256227,0.8455608487
factorial_0793,0.8469692751,0.8469692751,0.6750451608,0.7969927192,0.885099113
factorial_0801,0.0021146433,0.0021146433,0.4378265244,0.8258774877,0.0558503121
factorial_0809,0.001817963,0.001817963,0.4569747672,0.8001971245,0.0477623269
factorial_0817,0.0003843185,0.0003843185,0.9966243482,0.8114284873,0.035395734
factorial_0825,0.3441614117,0.7240377253,0.3441614117,0.0270765424,0.9129208922
factorial_0833,0.3571993653,0.7746271038,0.3571993653,0.0380962044,0.9087712169
factorial_0841,0.5009372189,0.8421202574,0.5009372189,0.0606149025,0.8533946872
factorial_0849,0.0006706337,0.8602019901,0.0006706337,0.0928934216,0.9443762302
factorial_0857,0.9941227443,0.9941227443,0.9057847977,0.8510788083,0.0485722013
factorial_0865,0.998089493,0.998089493,0.7428965918,0.7657758594,0.0369620025
factorial_0873,0.8107539554,0.8107539554,0.4806837575,0.8098214865,0.0561916828
factorial_0881,0.5200670112,0.9651035143,0.5200670112,0.0478193276,0.2799941301
factorial_0889,0.5144564314,0.0223581719,0.5144564314,0.1367375702,0.9129043818
factorial_0897,0.0264472641,0.7238804977,0.0264472641,0.0320435464,0.7164216042
factorial_0905,0.7666757936,0.7666757936,0.0067635182,0.7031077147,0.9280281663
factorial_0913,0.7195872949,0.7195872949,0.2979698197,0.8479743004,0.9279245734
factorial_0921,0.1808680339,0.9983353873,0.1808680339,0.1492913663,0.9286679029
factorial_0929,0.3543505347,0.7330076749,0.3543505347,0.6409370303,0.861497879
factorial_0937,0.5363498837,0.9621064533,0.5363498837,0.0643251166,0.8807598948
factorial_0945,0.0239187816,0.8541034414,0.0239187816,0.6190625429,0.920594275
factorial_0953,0.7339945569,0.7339945569,0.0010588585,0.7189275622,0.8821826577
factorial_0961,0.9064032239,0.9064032239,0.5063345881,0.8521056771,0.8841969371
factorial_0969,0.0017587057,0.1457364255,0.0017587057,0.3264600933,0.8857560754
factorial_0977,0.8946172368,0.2783440043,0.8946172368,0.6215574145,0.9115652442
factorial_0985,0.9104556414,0.9104556414,0.9829664397,0.8282881975,0.3011029959
factorial_0993,0.0282324592,0.9357533743,0.0282324592,0.1419849694,0.9269881845
factorial_1001,0.0220185014,0.3188653192,0.0220185014,0.4864256084,0.9338311553
factorial_1009,0.5018190599,0.7844057209,0.5018190599,0.3410935104,0.8586955667
factorial_1017,0.1146600532,0.8533646471,0.1146600532,0.6695011258,0.8885474801
factorial_1025,0.6844350492,0.4474821785,0.6844350492,0.881816268,0.8605915904
factorial_1033,0.7911028538,0.7911028538,0.2834565903,0.8322892785,0.8796835542
factorial_1041,0.3781809882,0.0771323217,0.3781809882,0.7698566914,0.741355896
factorial_1049,0.7668456359,0.7668456359,0.1355903513,0.7427686453,0.829261899
factorial_1057,0.8879104394,0.8879104394,0.7457512538,0.8225932717,0.8524886966
factorial_1065,0.937404881,0.937404881,0.1470026993,0.7880674005,0.932761848
factorial_1073,0.9706461772,0.9706461772,0.2871575692,0.719753921,0.9351360202
factorial_1081,0.8819218887,0.749313022,0.8819218887,0.7938064337,0.8764974475
factorial_1089,0.8244588865,0.8244588865,0.4116645239,0.7204104066,0.9197767973
factorial_1097,0.8212185173,0.8212185173,0.6154653725,0.7277002335,0.8249382973
factorial_1105,0.8686839861,0.8686839861,0.8347231041,0.7158051729,0.9136734009
factorial_1113,0.3456411698,0.1708641985,0.3456411698,0.78729105,0.9289057851
factorial_1121,0.176720538,0.0164115761,0.176720538,0.7876791954,0.8944823742
factorial_1129,0.9029365462,0.8229636229,0.9029365462,0.8203200698,0.8670759797
factorial_1137,0.8212464536,0.8212464536,0.4495987047,0.8498512506,0.1497934014
factorial_1145,0.8484091149,0.8484091149,0.7111873556,0.8779323101,0.8723682761
factorial_1153,0.9636222002,0.9636222002,0.9185858004,0.8729049563,0.9381356239
factorial_1161,0.5555060569,0.8934586356,0.5555060569,0.6952069998,0.9014872313
factorial_1169,0.8089644108,0.8089644108,0.2499037613,0.7501584888,0.7768791914
factorial_1177,0.8099905951,0.8099905951,0.723967568,0.8602640033,0.7557150126
factorial_1185,0.8199904368,0.8199904368,0.408573355,0.8411420584,0.9041042328
factorial_1193,0.9403839318,0.9403839318,0.4881615006,0.8193181157,0.911234498
