ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0002,0.6613638154,0.6613638154,0.506326325,0.7802861333,0.0292765349
factorial_0010,0.3360186452,0.3360186452,0.6018469783,0.7759622335,0.0308113992
factorial_0018,0.6075990726,0.6075990726,0.6317294103,0.8108869195,0.0560747869
factorial_0026,0.4219924942,0.7664086924,0.4219924942,0.029380193,0.8564543128
factorial_0034,0.0706296986,0.9170091545,0.0706296986,0.1428871155,0.8484607339
factorial_0042,0.0005200887,0.9928320734,0.0005200887,0.0249479022,0.8440470695
factorial_0050,0.86092059,0.86092059,0.4939512248,0.8081812859,0.0207718387
factorial_0058,0.9914040166,0.9914040166,0.3893133293,0.799741745,0.0316884406
factorial_0066,0.925223561,0.925223561,0.4953524697,0.8997251391,0.0415392146
factorial_0074,0.786279498,0.786279498,0.4980954536,0.8742064238,0.0482292436
factorial_0082,0.5252679502,0.926277294,0.5252679502,0.0168183614,0.9637944698
factorial_0090,0.5691944583,0.8354035499,0.5691944583,0.0475965887,0.915974617
factorial_0098,0.0356368463,0.6479602631,0.0356368463,0.0237775054,0.915491879
factorial_0106,0.0012243237,0.8534796549,0.0012243237,0.3599675298,0.9170504212
factorial_0114,0.0995667476,0.8735429909,0.0995667476,0.5865748525,0.8937488794
factorial_0122,0.2552980275,0.8478532355,0.2552980275,0.532106638,0.9148500562
factorial_0130,0.9011528833,0.9011528833,0.2492577994,0.7643197775,0.8135462403
factorial_0138,0.2621224247,0.9759184296,0.2621224247,0.5609628558,0.7688590884
factorial_0146,0.0185220447,0.0185220447,0.0025561659,0.8736357093,0.7853248715
factorial_0154,0.5490405228,0.9980113455,0.5490405228,0.2024508566,0.9063997269
factorial_0162,0.0291292437,0.991759589,0.0291292437,0.5383004546,0.9202305079
factorial_0170,0.7870370237,0.7870370237,0.0688771229,0.7885183692,0.8845909834
factorial_0178,0.3608032943,0.9988402329,0.3608032943,0.0406109318,0.9460604191
factorial_0186,0.541744789,0.779098591,0.541744789,0.3019079864,0.9005204439
factorial_0194,0.0578818878,0.8348415438,0.0578818878,0.6197477579,0.9209471941
factorial_0202,0.6354341184,0.6354341184,0.4000229712,0.7665588856,0.9021558762
factorial_0210,0.9482485012,0.9482485012,0.4140065347,0.8495109677,0.8547850251
factorial_0218,0.7797902062,0.7797902062,0.4031330463,0.8494261503,0.8741587996
factorial_0226,0.4115325004,0.0735163146,0.4115325004,0.8495621681,0.7908217311
factorial_0234,0.6212593714,0.6863305089,0.6212593714,0.2890175283,0.9003381133
factorial_0242,0.2323313562,0.9336569658,0.2323313562,0.5939651728,0.8992609978
factorial_0250,0.6829621287,0.6829621287,0.3868642378,0.7675991654,0.8876678944
factorial_0258,0.9174127413,0.8635206582,0.9174127413,0.7914019227,0.8990312815
factorial_0266,0.2337871423,0.0813375519,0.2337871423,0.832459867,0.8798587918
factorial_0274,0.8594313053,0.8594313053,0.6069608432,0.7935672998,0.8628209829
factorial_0282,0.3987704225,0.3987704225,0.0563690476,0.8179792762,0.8396474719
factorial_0290,0.7861480591,0.7861480591,0.4723301371,0.7013010979,0.832256496
factorial_0298,0.9155922893,0.9155922893,0.1891760232,0.7622698545,0.8358511329
factorial_0306,0.6884794809,0.6156858673,0.6884794809,0.9034551382,0.8664408922
