ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0005,0.0064682353,0.0064682353,0.5668856414,0.8655416369,0.0381855965
factorial_0013,0.0002473752,0.0002473752,0.7405337449,0.8600362539,0.0359227993
factorial_0021,0.0217307108,0.0217307108,0.7421675333,0.8425129056,0.0613170341
factorial_0029,0.2533021522,0.0357618209,0.2533021522,0.0231188852,0.8857507706
factorial_0037,0.5014044191,0.6816028867,0.5014044191,0.0378858037,0.8865557313
factorial_0045,0.001685835,0.025786444,0.001685835,0.0256699733,0.9402047396
factorial_0053,0.6897934737,0.6897934737,0.5372259677,0.7951475382,0.0905283019
factorial_0061,0.0235447716,0.0235447716,0.9621932059,0.8012632728,0.0361264087
factorial_0069,0.9930383173,0.9930383173,0.6221714543,0.8399290442,0.0486192368
factorial_0077,0.5369288645,0.3794473906,0.5369288645,0.0247188378,0.9075038433
factorial_0085,0.5019640695,0.5015870509,0.5019640695,0.021572521,0.8810940385
factorial_0093,0.1555302528,0.2977430342,0.1555302528,0.0233908556,0.9508891106
factorial_0101,0.3680828762,0.8581495575,0.3680828762,0.5367321968,0.8531823158
factorial_0109,0.503990759,0.4936767368,0.503990759,0.8012661934,0.9171832204
factorial_0117,0.6948405975,0.6948405975,0.0013742897,0.8386970162,0.8667495251
factorial_0125,0.2708399154,0.9709389466,0.2708399154,0.4064590633,0.8781963587
factorial_0133,0.65212732,0.65212732,0.5019209711,0.9185344577,0.9111987948
factorial_0141,0.3238069111,0.3238069111,0.498933296,0.8913733959,0.0378659852
factorial_0149,0.9976455289,0.9976455289,0.5045095465,0.7113793492,0.9134207964
factorial_0157,0.6917259467,0.9834784683,0.6917259467,0.280276835,0.8896149993
factorial_0165,0.2476552559,0.8670132309,0.2476552559,0.6033397317,0.818266809
factorial_0173,0.0005079877,0.9999035599,0.0005079877,0.156900987,0.9116228223
factorial_0181,0.0048936767,0.0048936767,0.9526014315,0.822345376,0.0513454154
factorial_0189,0.1942378326,0.1942378326,0.0086056763,0.7651946545,0.9342046976
