ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0006,0.0020696093,0.0020696093,0.4841971442,0.9064979553,0.0518834889
factorial_0014,0.001024239,0.001024239,0.6762676786,0.7829995751,0.1001114175
factorial_0022,0.4529917588,0.4529917588,0.5677924402,0.79543823,0.0314026996
factorial_0030,0.2645037459,0.6741720562,0.2645037459,0.0251458939,0.8520455956
factorial_0038,0.13159177,0.0497857422,0.13159177,0.0396832824,0.9216160178
factorial_0046,0.3358659189,0.4861385008,0.3358659189,0.086111933,0.4660122991
factorial_0054,0.9992381932,0.9992381932,0.6129822684,0.8660637736,0.0441203751
factorial_0062,0.9191105191,0.9191105191,0.4958534925,0.8675916195,0.0443400927
factorial_0070,0.0004038392,0.0004038392,0.7137223284,0.7802097201,0.0651048049
factorial_0078,0.1671335815,0.7137048659,0.1671335815,0.0198494457,0.658936739
factorial_0086,0.1907337925,0.2008633997,0.1907337925,0.0333374478,0.9298214316
factorial_0094,0.5728554789,0.1863362817,0.5728554789,0.0237300079,0.8395726681
factorial_0102,0.1134021364,0.9286256355,0.1134021364,0.2183965892,0.8886412382
factorial_0110,0.0469980223,0.0060575568,0.0469980223,0.6851763725,0.8153768778
factorial_0118,0.4849881489,0.0721876157,0.4849881489,0.715542078,0.8012359142
factorial_0126,0.0202698132,0.0202698132,0.5107763168,0.8452352285,0.0494999811
factorial_0134,0.0018829444,0.0039038547,0.0018829444,0.6194472313,0.7710202932
factorial_0142,0.495540568,0.9721247872,0.495540568,0.1471420676,0.948184371
factorial_0150,0.2217359609,0.2217359609,0.0136708695,0.7079712749,0.9092712402
factorial_0158,0.9999321314,0.9999321314,0.0448493729,0.823355794,0.9072645307
factorial_0166,0.0374831925,0.9041291234,0.0374831925,0.2711305022,0.9332591295
factorial_0174,0.0025250445,0.9012296921,0.0025250445,0.6397454143,0.8995947838
factorial_0182,0.2857201808,0.9910130871,0.2857201808,0.6490965486,0.8857862353
factorial_0190,0.7851756591,0.7851756591,0.3906285303,0.7496600151,0.7782529593
factorial_0198,0.3700883961,0.3700883961,0.1420330684,0.8120633364,0.8411347866
factorial_0206,0.6907208871,0.6907208871,0.3094523552,0.8385304213,0.8908966184
factorial_0214,0.6565499498,0.6565499498,0.6119295091,0.7881618142,0.8308515549
factorial_0222,0.2787061275,0.2787061275,0.0454469523,0.8027080894,0.9375193119
factorial_0230,0.8410830845,0.8410830845,0.2488438892,0.8010707498,0.8328000307
factorial_0238,0.8079473345,0.8079473345,0.4444381587,0.8112794757,0.886964798
