ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0004,0.0292940266,0.0292940266,0.789563597,0.927288115,0.0524725765
factorial_0012,0.7799497078,0.7799497078,0.6702869114,0.8207572699,0.0626950637
factorial_0020,0.0011537673,0.0011537673,0.4906033119,0.851441443,0.0374292396
factorial_0028,0.0721310317,0.8758483705,0.0721310317,0.0902771577,0.8977300525
factorial_0036,0.3043886766,0.3038935294,0.3043886766,0.0283565316,0.8723018169
factorial_0044,0.1071235683,0.8316329083,0.1071235683,0.0253131818,0.8981239796
factorial_0052,0.9973110151,0.9973110151,0.5004978465,0.8525601029,0.0237503313
factorial_0060,0.9859579372,0.9859579372,0.48527906,0.8230004311,0.0316343717
factorial_0068,0.9142108546,0.9142108546,0.4925028789,0.8240024447,0.0268945117
factorial_0076,0.5157705816,0.980637809,0.5157705816,0.0435836948,0.8916569948
factorial_0084,0.5476952098,0.8545929071,0.5476952098,0.0201866813,0.854947567
factorial_0092,0.0198604989,0.5249739593,0.0198604989,0.0321922079,0.8808470964
factorial_0100,0.0689104806,0.8400746935,0.0689104806,0.5454799533,0.7873860002
factorial_0108,0.1661228475,0.8624320798,0.1661228475,0.6564835906,0.7502610683
factorial_0116,0.8619044058,0.8619044058,0.027365262,0.7230865359,0.894759953
factorial_0124,0.1170878666,0.755682406,0.1170878666,0.4406935573,0.7997985482
factorial_0132,0.7884697014,0.7884697014,0.0783625827,0.8805292845,0.8718702197
factorial_0140,0.3576409963,0.9991953508,0.3576409963,0.6997214556,0.8842476606
factorial_0148,0.5054519397,0.9333728127,0.5054519397,0.5590449572,0.6437799931
factorial_0156,0.11298296,0.7490403445,0.11298296,0.4094307125,0.7263309956
factorial_0164,0.16528414,0.8621914588,0.16528414,0.6019366384,0.8013617992
factorial_0172,0.7831885429,0.7831885429,0.5692612262,0.8522917032,0.8573792577
factorial_0180,0.9225861923,0.9225861923,0.7201792834,0.845218122,0.2661694884
factorial_0188,0.9681516962,0.9681516962,0.3074959158,0.8352499604,0.8477477431
factorial_0196,0.9934092265,0.9934092265,0.5185213956,0.6686828136,0.0486871786
factorial_0204,0.7234749486,0.7234749486,0.4052722236,0.9081548452,0.8024656177
factorial_0212,0.4678850268,0.3027145359,0.4678850268,0.7173838615,0.8147658706
factorial_0220,0.7606787736,0.7606787736,0.3765024101,0.7777457237,0.9533813596
factorial_0228,0.7356124355,0.7356124355,0.3549245025,0.714638114,0.8399833441
factorial_0236,0.1696644947,0.1696644947,0.4145479221,0.8514495492,0.6473436356
factorial_0244,0.9046346142,0.9046346142,0.3059785878,0.7782257199,0.9119389057
factorial_0252,0.9462902596,0.9462902596,0.4817745564,0.870763123,0.8568990231
factorial_0260,0.8988239233,0.8988239233,0.4050367307,0.8202491999,0.9422858953
factorial_0268,0.5665294902,0.5665294902,0.1907820809,0.7587424517,0.8273849487
factorial_0276,0.2558226433,0.8297859995,0.2558226433,0.5520736575,0.8933626413
factorial_0284,0.8176780282,0.8176780282,0.4125721548,0.8624575734,0.8173311353
factorial_0292,0.3139704395,0.669231099,0.3139704395,0.5666178465,0.9220820069
factorial_0300,0.7607056508,0.7607056508,0.4690815932,0.7689375281,0.9228509665
factorial_0308,0.4631593331,0.4631593331,0.4399192299,0.8891737461,0.9336929321
factorial_0316,0.4098852304,0.034756212,0.4098852304,0.9116790891,0.9063001275
factorial_0324,0.7899294241,0.7899294241,0.5257639979,0.8230925798,0.8904143572
factorial_0332,0.4782563825,0.4782563825,0.4091168831,0.7416101098,0.5864673853
factorial_0340,0.6128618007,0.6128618007,0.3840588356,0.8553951383,0.8988400102
factorial_0348,0.8021718267,0.8021718267,0.5619995174,0.9006021023,0.2791753113
factorial_0356,0.8486891346,0.8486891346,0.393403961,0.805781126,0.6721087694
factorial_0364,0.9804209078,0.9804209078,0.1277317728,0.7954319715,0.8084566593
factorial_0372,0.8300979571,0.8300979571,0.3627086823,0.745536685,0.6783674359
factorial_0380,0.6713054711,0.6713054711,0.4575353694,0.7981934547,0.946010828
factorial_0388,0.9117648077,0.9117648077,0.428394853,0.7854827046,0.9278985262
factorial_0396,0.3659850673,0.8140903779,0.3659850673,0.6725676656,0.9334465861
factorial_0404,0.0051401385,0.0051401385,0.1550299937,0.8324725628,0.0453283489
factorial_0412,0.0003881037,0.0003881037,0.7954024057,0.6978513598,0.1107165292
factorial_0420,0.0622876756,0.0622876756,0.4288028943,0.6079267263,0.065429382
factorial_0428,0.3279908563,0.2197145949,0.3279908563,0.0479276851,0.8405728936
factorial_0436,0.5022630137,0.7894925024,0.5022630137,0.0425509624,0.8376552463
factorial_0444,0.2033643393,0.0355395258,0.2033643393,0.0235106349,0.8263455629
factorial_0452,0.9994008541,0.9994008541,0.6032041013,0.6678168178,0.0647785738
factorial_0460,0.9997680201,0.9997680201,0.9780117969,0.8843161464,0.0373515598
factorial_0468,0.9991569519,0.9991569519,0.7099557221,0.802791059,0.0362858623
factorial_0476,0.5860372132,0.2874486211,0.5860372132,0.0559180416,0.8938526511
factorial_0484,0.5923778456,0.7531097428,0.5923778456,0.0292134043,0.9611966014
factorial_0492,0.0975175622,0.2378115408,0.0975175622,0.0342692956,0.5380322933
factorial_0500,0.1389905345,0.1389905345,0.0071154993,0.7208673358,0.7690495849
factorial_0508,0.5109261734,0.6667405918,0.5109261734,0.3787312508,0.8713593483
factorial_0516,0.1886920892,0.6949170843,0.1886920892,0.0472916737,0.9501177073
factorial_0524,0.2536192029,0.0318949468,0.2536192029,0.6631350517,0.8893636465
factorial_0532,0.5129950809,0.0014710454,0.5129950809,0.6207342744,0.7470262647
factorial_0540,0.5155097502,0.0729176046,0.5155097502,0.6129677892,0.8530445695
factorial_0548,0.0397584865,0.0003064748,0.0397584865,0.8016009927,0.8659852147
factorial_0556,0.385645958,0.9184779354,0.385645958,0.5806817412,0.8090319037
factorial_0564,0.0073251579,0.104737546,0.0073251579,0.2858262658,0.8903703094
factorial_0572,0.0108179847,0.8697667739,0.0108179847,0.2686883509,0.8547036648
factorial_0580,0.9250960343,0.9250960343,0.5006098691,0.8332390785,0.8811556697
factorial_0588,0.1949927958,0.1949927958,0.1207500378,0.7895590663,0.7109271884
factorial_0596,0.3609139424,0.8601949303,0.3609139424,0.1475974917,0.8954181075
factorial_0604,0.7336482385,0.8370518572,0.7336482385,0.6184357405,0.8407277465
factorial_0612,0.0529892672,0.0151106995,0.0529892672,0.8074680567,0.9175674319
factorial_0620,0.6266369197,0.6266369197,0.2335008654,0.8628003001,0.9271703362
factorial_0628,0.8605610964,0.7577509107,0.8605610964,0.6691461205,0.9053424597
factorial_0636,0.1368624386,0.0314359702,0.1368624386,0.5141842365,0.9299644828
factorial_0644,0.7318220285,0.6551391446,0.7318220285,0.8175863028,0.9118228555
factorial_0652,0.8359747814,0.3637224852,0.8359747814,0.7307767272,0.9148651361
factorial_0660,0.9272797432,0.9272797432,0.3504924311,0.9047896266,0.9011375308
factorial_0668,0.8076018763,0.8076018763,0.1056854334,0.811306715,0.9180062413
factorial_0676,0.7698664244,0.4892913697,0.7698664244,0.6965279579,0.8981571198
factorial_0684,0.0465712212,0.7262383922,0.0465712212,0.5660306215,0.698248446
factorial_0692,0.9022196263,0.9022196263,0.5418896666,0.789693594,0.9038244486
factorial_0700,0.6948747903,0.6948747903,0.6772105925,0.8817617893,0.8693466783
factorial_0708,0.6167862745,0.6167862745,0.365056097,0.8660308123,0.9305468202
factorial_0716,0.6835083269,0.6835083269,0.3677966573,0.7851068377,0.897788465
factorial_0724,0.7940602133,0.7940602133,0.5411959606,0.8374958634,0.8718553185
factorial_0732,0.746414389,0.746414389,0.2857072505,0.8946552873,0.6403779984
factorial_0740,0.5975484172,0.4913054573,0.5975484172,0.8619114161,0.8447926044
factorial_0748,0.7653368871,0.6633458984,0.7653368871,0.8317996264,0.9113693237
factorial_0756,0.8565872919,0.8565872919,0.3485327207,0.8062558174,0.8768638968
factorial_0764,0.8955295306,0.8955295306,0.5538069725,0.885075748,0.839664638
