ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0400,0.0021890946143712994,0.0018579614391276839,0.7717632202360359,0.8317946196,0.045995295
factorial_0401,0.024024607240700668,0.00048089063963701966,0.27610526846095035,0.7884164453,0.037467394
factorial_0402,0.023119881336626086,0.018326382956965297,0.5234391941162195,0.6723293662,0.0835961848
factorial_0403,0.09414388083375157,0.013433537995250919,0.23494841612623793,0.8134131432,0.0517357029
factorial_0404,0.03222281714536809,0.006935900241223415,0.17568396323357766,0.8324725628,0.0453283489
factorial_0405,0.008956108513289315,0.0074495083451694465,0.39293460656313717,0.4835534692,0.1257816106
factorial_0406,0.09940291970358704,0.00022035848685581815,0.8247299833056201,0.8896062374,0.0499385558
factorial_0407,0.08472365034722133,0.006826368162742951,0.4337345040846697,0.7976140976,0.0632008165
factorial_0408,0.034095241837220645,0.0035377051704022677,0.4330061583955965,0.8504248857,0.059727475
factorial_0409,0.24292470114681117,0.23352208452337173,0.8367005444793721,0.8447825313,0.0464484729
factorial_0410,0.3307485763484189,0.17450745050892297,0.650757342489724,0.840297401,0.0300465804
factorial_0411,0.1364417396827772,0.0925291007040363,0.45616271755566046,0.7333369851,0.0963170752
factorial_0412,0.0011137118049183293,0.0003232364760554063,0.6995324606278277,0.6978513598,0.1107165292
factorial_0413,0.0003662727533243713,0.00017368194514754494,0.4652932418478596,0.8541229367,0.0433575399
factorial_0414,0.09310697591184228,0.004750151460155319,0.7446073206837718,0.8803533316,0.0790445581
factorial_0415,0.0006467106188331122,0.0005796460975103988,0.4790550226680586,0.8508554101,0.0462856553
factorial_0416,0.08642918566724209,6.582915762992696e-05,0.3256418903346703,0.9147114158,0.0441396795
factorial_0417,0.0895690894132783,0.0167917791147508,0.7607704910182408,0.8473225832,0.1230762601
factorial_0418,0.028691405299970423,0.0002463696987533762,0.6145250138805095,0.78008008,0.037347205
factorial_0419,0.0016499993608711126,0.0001232123309173396,0.3487279021860265,0.5440647006,0.049595587
factorial_0420,0.1477286580098578,0.05080814432472591,0.4415296298792803,0.6079267263,0.065429382
factorial_0421,0.05822908754435305,0.052699997617853434,0.3254984677748032,0.8623945713,0.0411652997
