ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
cmbv7_0000__clean,-1.7239583730697632,3.84375,3.624027542266378,3
cmbv7_0000__g711_ulaw,4.82421875,6.375,6.185961840333912,3
cmbv7_0000__g722_wb,-1.3932291269302368,4.078125,3.8584025422663784,3
cmbv7_0000__opus_nb_8k,8.354166984558105,8.90625,8.711519327000987,3
cmbv7_0000__transcode_g711_opus,7.697916507720947,8.84375,8.624105279082993,3
cmbv7_0001__clean,1.63421630859375,3.6484375,3.4287151558948614,3
cmbv7_0001__g711_ulaw,4.734375,5.03125,4.850851454203104,3
cmbv7_0001__g722_wb,0.2755330502986908,3.84375,3.6240275422999657,3
cmbv7_0001__opus_nb_8k,5.213541507720947,6.515625,6.295936344882359,3
cmbv7_0001__transcode_g711_opus,6.380208492279053,6.734375,6.56458279206211,3
cmbv7_0002__clean,-4.747395992279053,2.9921875,2.7724650422663784,3
cmbv7_0002__g711_ulaw,0.6979166865348816,3.25,3.03027873329859,3
cmbv7_0002__g722_wb,-6.227376461029053,0.56787109375,0.348148636016378,3
cmbv7_0002__opus_nb_8k,7.833333492279053,9.125,8.90530358420385,3
cmbv7_0002__transcode_g711_opus,7.885416507720947,8.40625,8.195013010065058,3
cmbv7_0003__clean,6.520833492279053,7.0,6.795034800498051,3
cmbv7_0003__g711_ulaw,7.375,7.5625,7.446836166474019,3
cmbv7_0003__g722_wb,6.765625,7.1875,6.996496858645304,3
cmbv7_0003__opus_nb_8k,7.453125,7.578125,7.483680534129041,3
cmbv7_0003__transcode_g711_opus,7.057291507720947,7.359375,7.202191321316233,3
cmbv7_0004__clean,-8.536458015441895,-6.078125,-6.297847380344274,3
cmbv7_0004__g711_ulaw,-5.6640625,-1.7578125,-1.9775349577322985,3
cmbv7_0004__g722_wb,-9.447916984558105,-7.8125,-8.032211758816945,3
cmbv7_0004__opus_nb_8k,6.59375,7.8125,7.606348741664877,3
cmbv7_0004__transcode_g711_opus,4.348958492279053,6.109375,5.889655513687519,3
cmbv7_0005__clean,-1.25,3.40625,3.1865275422663784,3
cmbv7_0005__g711_ulaw,-2.9583332538604736,4.296875,4.0771525422663775,3
cmbv7_0005__g722_wb,-0.1123046875,3.8984375,3.6787150519749345,3
cmbv7_0005__opus_nb_8k,0.7682291865348816,4.71875,4.499027542279373,3
cmbv7_0005__transcode_g711_opus,3.3307292461395264,5.859375,5.639685494293017,3
cmbv7_0006__clean,7.328125,7.703125,7.512856494621458,3
cmbv7_0006__g711_ulaw,7.557291507720947,7.859375,7.7229713005612926,3
cmbv7_0006__g722_wb,7.270833492279053,7.609375,7.42668230454832,3
cmbv7_0006__opus_nb_8k,6.598958492279053,7.171875,6.957784905390301,3
cmbv7_0006__transcode_g711_opus,6.677083492279053,6.984375,6.805382852071335,3
cmbv7_0007__clean,6.583333492279053,7.203125,6.990282436033395,3
cmbv7_0007__g711_ulaw,6.973958492279053,7.59375,7.380484979631338,3
cmbv7_0007__g722_wb,7.057291507720947,7.484375,7.28069414449502,3
cmbv7_0007__opus_nb_8k,7.739583492279053,8.171875,7.991413351998925,3
cmbv7_0007__transcode_g711_opus,7.34375,7.734375,7.539318987283336,3
cmbv7_0008__clean,0.6088053584098816,5.34375,5.124027542266384,3
cmbv7_0008__g711_ulaw,3.3837890625,5.796875,5.577179648260538,3
cmbv7_0008__g722_wb,-0.546875,5.484375,5.2646525422663775,3
cmbv7_0008__opus_nb_8k,7.692708492279053,8.171875,8.018521434231952,3
cmbv7_0008__transcode_g711_opus,8.130208015441895,8.84375,8.733842062719976,3
cmbv7_0009__clean,6.5,7.3125,7.095555216510914,3
cmbv7_0009__g711_ulaw,5.953125,6.8125,6.593556475978356,3
cmbv7_0009__g722_wb,5.895833492279053,6.015625,5.939392843865829,3
cmbv7_0009__opus_nb_8k,8.484375,9.4375,9.275557791221054,3
cmbv7_0009__transcode_g711_opus,7.963541507720947,8.96875,8.806807641373243,3
cmbv7_0010__clean,6.260416507720947,7.109375,6.900473377879381,3
cmbv7_0010__g711_ulaw,6.145833492279053,6.921875,6.704456147562881,3
cmbv7_0010__g722_wb,6.265625,7.125,6.909285345912099,3
cmbv7_0010__opus_nb_8k,7.557291507720947,8.15625,7.9720739946444255,3
cmbv7_0010__transcode_g711_opus,7.401041507720947,8.28125,8.072344614543592,3
cmbv7_0011__clean,3.16015625,5.140625,4.920902812017207,3
cmbv7_0011__g711_ulaw,3.5026042461395264,4.640625,4.42098657312865,3
cmbv7_0011__g722_wb,3.359375,4.921875,4.702322479130315,3
cmbv7_0011__opus_nb_8k,6.552083492279053,7.296875,7.078843079666273,3
cmbv7_0011__transcode_g711_opus,6.739583492279053,7.3125,7.106841206559148,3
cmbv7_0012__clean,5.390625,5.6875,5.5616371424159805,3
cmbv7_0012__g711_ulaw,4.682291507720947,6.59375,6.374288613971602,3
cmbv7_0012__g722_wb,5.213541507720947,5.734375,5.548017470104013,3
cmbv7_0012__opus_nb_8k,7.59375,8.21875,8.01620999001548,3
cmbv7_0012__transcode_g711_opus,7.338541507720947,7.46875,7.3953283329355575,3
cmbv7_0013__clean,4.3828125,6.265625,6.046031824868143,3
cmbv7_0013__g711_ulaw,5.0078125,5.78125,5.611918324306837,3
cmbv7_0013__g722_wb,3.2227401733398438,5.390625,5.170929648271384,3
cmbv7_0013__opus_nb_8k,7.083333492279053,7.1875,7.09779068637592,3
cmbv7_0013__transcode_g711_opus,8.520833015441895,9.8125,9.592812104926162,3
cmbv7_0014__clean,5.453125,6.5,6.280438989916161,3
cmbv7_0014__g711_ulaw,5.59375,6.3125,6.095172220417426,3
cmbv7_0014__g722_wb,5.614583492279053,6.296875,6.115240697689935,3
cmbv7_0014__opus_nb_8k,6.942708492279053,7.203125,7.033885531950583,3
cmbv7_0014__transcode_g711_opus,7.328125,7.8125,7.696258386972225,3
cmbv7_0015__clean,3.4599609375,6.15625,5.936527665855157,3
cmbv7_0015__g711_ulaw,3.185546875,6.0,5.780277571393279,3
cmbv7_0015__g722_wb,1.5919595956802368,5.78125,5.5615275422664485,3
cmbv7_0015__opus_nb_8k,8.489583015441895,9.3125,9.117434171099317,3
cmbv7_0015__transcode_g711_opus,9.036458015441895,9.875,9.668857884565503,3
cmbv7_0016__clean,5.46875,6.75,6.530307381713695,3
cmbv7_0016__g711_ulaw,5.544270992279053,6.125,5.991057776232926,3
cmbv7_0016__g722_wb,5.609375,6.9375,6.717803141807636,3
cmbv7_0016__opus_nb_8k,6.505208492279053,7.59375,7.374143569006757,3
cmbv7_0016__transcode_g711_opus,6.442708492279053,7.21875,7.000366046384239,3
cmbv7_0017__clean,8.640625,9.28125,9.127643806710848,3
cmbv7_0017__g711_ulaw,8.427083015441895,9.59375,9.381406127886425,3
cmbv7_0017__g722_wb,8.380208015441895,9.1875,8.992435722142947,3
cmbv7_0017__opus_nb_8k,9.244791984558105,9.9375,9.742469700922243,3
cmbv7_0017__transcode_g711_opus,9.364583015441895,9.9375,9.728480774776902,3
cmbv7_0018__clean,4.375325679779053,8.0625,7.842777553235431,3
cmbv7_0018__g711_ulaw,4.604166507720947,6.515625,6.296022111993741,3
cmbv7_0018__g722_wb,4.6162109375,7.859375,7.639657037134858,3
cmbv7_0018__opus_nb_8k,5.979166507720947,9.1875,8.96777755847759,3
cmbv7_0018__transcode_g711_opus,5.729166507720947,7.359375,7.1397073116184355,3
cmbv7_0019__clean,2.93359375,4.078125,3.858480813528564,3
cmbv7_0019__g711_ulaw,4.6171875,5.65625,5.43697681965716,3
cmbv7_0019__g722_wb,3.8111979961395264,4.859375,4.642811903462777,3
cmbv7_0019__opus_nb_8k,4.653645992279053,6.25,6.030352396686827,3
cmbv7_0019__transcode_g711_opus,3.59765625,5.125,4.906026191769013,3
cmbv7_0020__clean,6.109375,6.59375,6.387209364289158,3
cmbv7_0020__g711_ulaw,6.401041507720947,6.65625,6.489929883195951,3
cmbv7_0020__g722_wb,6.390625,6.640625,6.477999841543657,3
cmbv7_0020__opus_nb_8k,7.541666507720947,8.78125,8.56160161098646,3
cmbv7_0020__transcode_g711_opus,7.489583492279053,8.578125,8.358718331390307,3
cmbv7_0021__clean,2.4290363788604736,4.4375,4.231870709192225,3
cmbv7_0021__g711_ulaw,3.7552082538604736,4.109375,3.9168564662569465,3
cmbv7_0021__g722_wb,2.3522136211395264,4.203125,3.9862133436642084,3
cmbv7_0021__opus_nb_8k,6.552083492279053,7.546875,7.328993165668446,3
cmbv7_0021__transcode_g711_opus,6.625,7.265625,7.103712523096489,3
cmbv7_0022__clean,5.96875,6.109375,6.000440649221945,3
cmbv7_0022__g711_ulaw,5.739583492279053,6.0,5.881391383694568,3
cmbv7_0022__g722_wb,5.901041507720947,6.09375,5.959529708145878,3
cmbv7_0022__opus_nb_8k,7.604166507720947,8.90625,8.686551130637486,3
cmbv7_0022__transcode_g711_opus,8.0,8.875,8.655848576739999,3
cmbv7_0023__clean,4.440104007720947,5.625,5.405334100071034,3
cmbv7_0023__g711_ulaw,6.078125,6.171875,6.108916634353905,3
cmbv7_0023__g722_wb,5.041666507720947,5.796875,5.5788499836198415,3
cmbv7_0023__opus_nb_8k,6.3125,7.078125,6.859801022669345,3
cmbv7_0023__transcode_g711_opus,6.541666507720947,6.765625,6.6673116613984815,3
cmbv7_0024__clean,6.057291507720947,6.390625,6.231673731278887,3
cmbv7_0024__g711_ulaw,6.755208492279053,7.96875,7.749074917728713,3
cmbv7_0024__g722_wb,6.197916507720947,6.953125,6.7385169531667035,3
cmbv7_0024__opus_nb_8k,7.052083492279053,9.84375,9.624027542918391,3
cmbv7_0024__transcode_g711_opus,7.052083492279053,9.84375,9.624027542692886,3
cmbv7_0025__clean,2.6223957538604736,6.859375,6.645511716459514,3
cmbv7_0025__g711_ulaw,0.9322916865348816,6.453125,6.234180950410922,3
cmbv7_0025__g722_wb,1.25,6.203125,6.030412796122332,3
cmbv7_0025__opus_nb_8k,7.65625,8.578125,8.402240020465628,3
cmbv7_0025__transcode_g711_opus,7.630208492279053,8.125,7.991163171683385,3
cmbv7_0026__clean,3.5460612773895264,4.875,4.771839637954094,3
cmbv7_0026__g711_ulaw,2.5208332538604736,5.5625,5.353588321133822,3
cmbv7_0026__g722_wb,2.2682292461395264,5.546875,5.329856388084464,3
cmbv7_0026__opus_nb_8k,5.708333492279053,6.8125,6.592945630599774,3
cmbv7_0026__transcode_g711_opus,5.760416507720947,6.828125,6.608830164089743,3
cmbv7_0027__clean,4.015625,7.34375,7.124805950410922,3
cmbv7_0027__g711_ulaw,7.125,7.921875,7.703455926423722,3
cmbv7_0027__g722_wb,3.8958332538604736,7.296875,7.078301887739833,3
cmbv7_0027__opus_nb_8k,8.239583015441895,9.71875,9.49907836255551,3
cmbv7_0027__transcode_g711_opus,8.098958015441895,9.65625,9.43670424565576,3
cmbv7_0028__clean,2.7721354961395264,5.140625,4.978682514833968,3
cmbv7_0028__g711_ulaw,4.375650882720947,5.453125,5.357016722127874,3
cmbv7_0028__g722_wb,3.3580729961395264,5.265625,5.096288358535656,3
cmbv7_0028__opus_nb_8k,5.7265625,6.0,5.8261361423716185,3
cmbv7_0028__transcode_g711_opus,6.703125,7.34375,7.127398727908068,3
cmbv7_0029__clean,5.583333492279053,6.140625,6.024301448542017,3
cmbv7_0029__g711_ulaw,6.302083492279053,7.0625,6.849172419454996,3
cmbv7_0029__g722_wb,5.565104007720947,6.265625,6.081364308587656,3
cmbv7_0029__opus_nb_8k,8.109375,9.25,9.03038781629505,3
cmbv7_0029__transcode_g711_opus,8.286458015441895,9.75,9.530296520956764,3
cmbv7_0030__clean,6.130208492279053,6.8125,6.599810479079108,3
cmbv7_0030__g711_ulaw,6.151041507720947,6.421875,6.297211067702188,3
cmbv7_0030__g722_wb,5.885416507720947,6.203125,6.082268001009039,3
cmbv7_0030__opus_nb_8k,6.526041507720947,7.40625,7.188266788662558,3
cmbv7_0030__transcode_g711_opus,6.526041507720947,7.609375,7.391350881466162,3
cmbv7_0031__clean,-0.7350260615348816,4.953125,4.733402542869695,3
cmbv7_0031__g711_ulaw,2.91796875,5.234375,5.021485860794557,3
cmbv7_0031__g722_wb,-1.130859375,4.84375,4.6240275422666635,3
cmbv7_0031__opus_nb_8k,5.270833492279053,5.4375,5.308598012775137,3
cmbv7_0031__transcode_g711_opus,4.549479007720947,5.6875,5.472081328574704,3
cmbv7_0032__clean,1.125,6.296875,6.077159185215688,3
cmbv7_0032__g711_ulaw,2.2708332538604736,5.640625,5.482719226353753,3
cmbv7_0032__g722_wb,0.1666666716337204,6.375,6.1552775561325594,3
cmbv7_0032__opus_nb_8k,6.296875,6.890625,6.677284549029665,3
cmbv7_0032__transcode_g711_opus,6.755208492279053,8.203125,7.983417062615869,3
cmbv7_0033__clean,1.5546875,5.984375,5.7646525561325594,3
cmbv7_0033__g711_ulaw,1.484375,5.5,5.2805190059119145,3
cmbv7_0033__g722_wb,0.6354166865348816,5.296875,5.077152632685222,3
cmbv7_0033__opus_nb_8k,5.333333492279053,6.53125,6.397267681745989,3
cmbv7_0033__transcode_g711_opus,7.005208492279053,7.890625,7.708963716184694,3
cmbv7_0034__clean,5.489583492279053,6.09375,5.88254134085179,3
cmbv7_0034__g711_ulaw,5.0,5.6875,5.584344326203078,3
cmbv7_0034__g722_wb,4.458333492279053,5.65625,5.440214333986809,3
cmbv7_0034__opus_nb_8k,7.229166507720947,9.46875,9.249027600667898,3
cmbv7_0034__transcode_g711_opus,7.526041507720947,9.71875,9.499027649943354,3
cmbv7_0035__clean,0.4895833432674408,6.125,5.905997557282824,3
cmbv7_0035__g711_ulaw,1.625,6.640625,6.456340699414341,3
cmbv7_0035__g722_wb,0.578125,6.421875,6.20306229460086,3
cmbv7_0035__opus_nb_8k,8.421875,10.8125,10.592777556902707,3
cmbv7_0035__transcode_g711_opus,8.078125,10.3125,10.092777576227075,3
