ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
cmbv6_0000__clean,3.00390625,6.359375,6.142154456321613,3
cmbv6_0000__g711_ulaw,5.838541507720947,6.46875,6.257364437971578,3
cmbv6_0000__g722_wb,4.0546875,5.84375,5.678000226339324,3
cmbv6_0000__opus_nb_8k,6.65625,8.546875,8.327152830627659,3
cmbv6_0000__transcode_g711_opus,6.828125,8.671875,8.452157045811898,3
cmbv6_0001__clean,6.34375,6.421875,6.353795955110018,3
cmbv6_0001__g711_ulaw,7.197916507720947,7.234375,7.199716966613988,3
cmbv6_0001__g722_wb,6.510416507720947,6.8125,6.643550494950179,3
cmbv6_0001__opus_nb_8k,7.333333492279053,7.546875,7.397048367822978,3
cmbv6_0001__transcode_g711_opus,6.942708492279053,7.140625,7.000431196329887,3
cmbv6_0002__clean,-8.833333015441895,-7.5625,-7.782069928110323,3
cmbv6_0002__g711_ulaw,-0.7776692509651184,2.90625,2.6865275443415393,3
cmbv6_0002__g722_wb,-8.182291984558105,-6.03125,-6.250972087715877,3
cmbv6_0002__opus_nb_8k,4.596354007720947,5.625,5.410703717620718,3
cmbv6_0002__transcode_g711_opus,6.447916507720947,6.78125,6.592015315516396,3
cmbv6_0003__clean,5.744791507720947,7.265625,7.046125891893238,3
cmbv6_0003__g711_ulaw,6.505208492279053,6.84375,6.662819439427094,3
cmbv6_0003__g722_wb,5.901041507720947,6.96875,6.749524069929885,3
cmbv6_0003__opus_nb_8k,7.145833492279053,7.875,7.659740918392723,3
cmbv6_0003__transcode_g711_opus,7.270833492279053,8.5625,8.342908014962159,3
cmbv6_0004__clean,-1.8522135019302368,5.28125,5.061527542266381,3
cmbv6_0004__g711_ulaw,-0.0078125,4.484375,4.264685494292977,3
cmbv6_0004__g722_wb,-0.41796875,5.609375,5.389652543677375,3
cmbv6_0004__opus_nb_8k,7.744791507720947,8.8125,8.595700982984733,3
