ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0400,0.0021890946143712,0.0018579614391276,0.7684864949799772,0.8317946196,0.045995295
factorial_0401,0.0240246072407006,0.000480890639637,0.2789305924416622,0.7884164453,0.037467394
factorial_0402,0.17315400259944094,0.0183263829569652,0.4063793970197541,0.6723293662,0.0835961848
factorial_0403,0.0941438808337515,0.0134335379952509,0.2375968254227433,0.8134131432,0.0517357029
factorial_0404,0.032222817145368,0.0069359002412234,0.1806555234295046,0.8324725628,0.0453283489
factorial_0405,0.0089561085132893,0.0074495083451694,0.3564317342844515,0.4835534692,0.1257816106
factorial_0406,0.099402919703587,0.0002203584868558,0.8101440934231318,0.8896062374,0.0499385558
factorial_0407,0.0847236503472213,0.0068263681627429,0.4290071926347996,0.7976140976,0.0632008165
factorial_0408,0.8086104689247698,0.0035377051704022,0.04172999536902067,0.8504248857,0.059727475
factorial_0409,0.2429247011468111,0.2335220845233717,0.8302969992104203,0.8447825313,0.0464484729
factorial_0410,0.3307485763484189,0.1745074505089229,0.6550538499521511,0.840297401,0.0300465804
factorial_0411,0.1364417396827772,0.0925291007040363,0.4522834556181541,0.7333369851,0.0963170752
factorial_0412,0.0011137118049183,0.0003232364760554,0.6678057911823675,0.6978513598,0.1107165292
factorial_0413,0.0003662727533243,0.0001736819451475,0.426524882723208,0.8541229367,0.0433575399
factorial_0414,0.9643238087829938,0.0047501514601553,0.6928969165977209,0.8803533316,0.0790445581
factorial_0415,0.0006467106188331,0.0005796460975103,0.4424772748750897,0.8508554101,0.0462856553
factorial_0416,0.086429185667242,6.582915762992696e-05,0.29922058724876,0.9147114158,0.0441396795
factorial_0417,0.0895690894132783,0.0167917791147508,0.7480746838746655,0.8473225832,0.1230762601
factorial_0418,0.0286914052999704,0.0002463696987533,0.6067103982570348,0.78008008,0.037347205
factorial_0419,0.0016499993608711,0.0001232123309173,0.3121327933704236,0.5440647006,0.049595587
factorial_0420,0.1834975972539111,0.0508081443247259,0.04647881728898057,0.6079267263,0.065429382
factorial_0421,0.058229087544353,0.0526999976178534,0.3321433841262201,0.8623945713,0.0411652997
factorial_0422,0.1354625982265346,0.0026895458398072,0.2862811408684557,0.7934914231,0.0312298406
factorial_0423,0.0927546250662749,0.0009650170172975,0.4199829709865163,0.8318300247,0.1249557883
factorial_0424,0.2951701369810717,0.2199957212492588,0.9399690506279104,0.8877949119,0.0540837087
factorial_0425,0.1092925541719117,0.6264537348598114,0.0528915123711699,0.0364063345,0.8264459968
factorial_0426,0.6065234619987077,0.4663641798381228,0.2525811346109901,0.0206877925,0.6073236465
factorial_0427,0.3333242617270984,0.9008773908515446,0.2241748355210301,0.1152413264,0.8696725965
factorial_0428,0.3647152244682592,0.2386696127693401,0.2423237344003023,0.0479276851,0.8405728936
factorial_0429,0.5385109506554372,0.2565109568551609,0.4771044326713523,0.0451188236,0.1329930276
factorial_0430,0.5066663521954538,0.0183453114738129,0.4794007510080368,0.0316995382,0.8508201241
factorial_0431,0.0363707061680922,0.6381187321654043,0.0268469429963565,0.0336343683,0.8242228627
factorial_0432,0.5396115304977657,0.0192223672224957,0.018755041483675034,0.1066806912,0.9215633869
factorial_0433,0.2534369798510383,0.7725563813293389,0.1909945755903988,0.0526056327,0.9052119255
factorial_0434,0.3768496381356692,0.9523273910803616,0.2613814819290318,0.0297066923,0.9118412137
factorial_0435,0.522382708366689,0.7773488481731161,0.3726887022034055,0.2136826515,0.8388293386
factorial_0436,0.4706947990102339,0.7884455232265515,0.3858869047474895,0.0425509624,0.8376552463
factorial_0437,0.3267503844204181,0.8271434052801823,0.2407156904552235,0.2861935198,0.8925943375
factorial_0438,0.11877757863721353,0.0198892667564585,0.07086836808551324,0.0387907326,0.1639321446
