ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
suite_0002_mp3_64k,0.809865415096283,0.01414082944393158
suite_0005_clean,0.7792885303497314,0.012266912497580051
suite_0007_telephone,0.9289725422859192,0.01711815595626831
suite_0010_mp3_64k,0.8645294308662415,0.028333667665719986
suite_0013_clean,0.8485616445541382,0.010496299713850021
suite_0015_telephone,0.8508175015449524,0.010863036848604679
suite_0018_mp3_64k,0.8789887428283691,0.008601154200732708
suite_0021_clean,0.9117096662521362,0.011017834767699242
suite_0023_telephone,0.8242836594581604,0.01210460439324379
suite_0026_mp3_64k,0.8734498620033264,0.03154561668634415
suite_0029_clean,0.7462400794029236,0.026264073327183723
suite_0031_telephone,0.835580050945282,0.030189109966158867
suite_0034_mp3_64k,0.7910683751106262,0.03627980127930641
suite_0037_clean,0.8198606371879578,0.019142426550388336
suite_0039_telephone,0.8353468179702759,0.03863302618265152
suite_0042_mp3_64k,0.7519582509994507,0.01215868815779686
suite_0045_clean,0.7860261797904968,0.011954625137150288
suite_0047_telephone,0.7802925109863281,0.0312642939388752
suite_0050_mp3_64k,0.7330179810523987,0.03048534132540226
suite_0053_clean,0.8145577907562256,0.04490753635764122
suite_0055_telephone,0.6472650170326233,0.026366526260972023
suite_0058_mp3_64k,0.6989621520042419,0.014983955770730972
suite_0061_clean,0.6697455048561096,0.04563523083925247
suite_0063_telephone,0.7088790535926819,0.018784742802381516
suite_0066_mp3_64k,0.892668604850769,0.023705821484327316
suite_0069_clean,0.783555269241333,0.01880488358438015
suite_0071_telephone,0.752117395401001,0.022007426247000694
suite_0074_mp3_64k,0.9346798658370972,0.017723171040415764
suite_0077_clean,0.8740664720535278,0.025901414453983307
suite_0079_telephone,0.8331338167190552,0.005115755368024111
suite_0082_mp3_64k,0.8089820742607117,0.018415937200188637
suite_0085_clean,0.7789039015769958,0.024498725309967995
suite_0087_telephone,0.7929657101631165,0.008096578530967236
suite_0090_mp3_64k,0.945084810256958,0.0616266094148159
suite_0093_clean,0.8158621191978455,0.12362422794103622
suite_0095_telephone,0.8520194888114929,0.01736331172287464
suite_0098_mp3_64k,0.745040237903595,0.04991251230239868
suite_0101_clean,0.7513419985771179,0.018032388761639595
suite_0103_telephone,0.8057584762573242,0.04112273082137108
suite_0106_mp3_64k,0.8020884394645691,0.05864386633038521
suite_0109_clean,0.7583590149879456,0.02745339646935463
suite_0111_telephone,0.765628457069397,0.0545465350151062
suite_0114_mp3_64k,0.7990722060203552,0.07445395737886429
suite_0117_clean,0.7759934663772583,0.04728500545024872
suite_0119_telephone,0.8084746599197388,0.008961888961493969
suite_0122_mp3_64k,0.9209650158882141,0.9444809556007385
suite_0125_clean,0.010841956362128258,0.9183874726295471
suite_0127_telephone,0.00999908335506916,0.541151762008667
suite_0130_mp3_64k,0.9324910044670105,0.9111913442611694
suite_0133_clean,0.016476048156619072,0.8240081071853638
suite_0135_telephone,0.025494731962680817,0.7485932111740112
suite_0138_mp3_64k,0.1093849316239357,0.8111315965652466
suite_0141_clean,0.03346892446279526,0.43124517798423767
suite_0143_telephone,0.034008510410785675,0.8432567715644836
suite_0146_mp3_64k,0.2714480757713318,0.8748061656951904
suite_0149_clean,0.026381175965070724,0.7820809483528137
suite_0151_telephone,0.025082290172576904,0.9264293313026428
suite_0154_mp3_64k,0.006603301502764225,0.8260326981544495
suite_0157_clean,0.11279410868883133,0.4407002627849579
suite_0159_telephone,0.10767392814159393,0.7365514636039734
suite_0162_mp3_64k,0.02799026481807232,0.8611862063407898
suite_0165_clean,0.2234676629304886,0.7487624287605286
suite_0167_telephone,0.012769365683197975,0.8454890251159668
suite_0170_mp3_64k,0.014270378276705742,0.856291651725769
suite_0173_clean,0.060282472521066666,0.9328888058662415
suite_0175_telephone,0.02566567249596119,0.8617354035377502
suite_0178_mp3_64k,0.020745327696204185,0.6640378832817078
suite_0181_clean,0.024257253855466843,0.8560841679573059
suite_0183_telephone,0.2998986542224884,0.964607834815979
suite_0186_mp3_64k,0.010550225153565407,0.8746854662895203
suite_0189_clean,0.015732841566205025,0.9067131280899048
suite_0191_telephone,0.027457013726234436,0.768369734287262
suite_0194_mp3_64k,0.010497215203940868,0.8955945372581482
suite_0197_clean,0.16579961776733398,0.8979894518852234
suite_0199_telephone,0.01264137215912342,0.9591559171676636
suite_0202_mp3_64k,0.06186729297041893,0.7672179937362671
suite_0205_clean,0.044771142303943634,0.5232829451560974
suite_0207_telephone,0.008181681856513023,0.9469959735870361
suite_0210_mp3_64k,0.15337592363357544,0.8928124904632568
suite_0213_clean,0.010285296477377415,0.46497228741645813
suite_0215_telephone,0.05891375616192818,0.859707236289978
suite_0218_mp3_64k,0.015657996758818626,0.9653381705284119
suite_0221_clean,0.022112196311354637,0.9008870720863342
suite_0223_telephone,0.021196937188506126,0.6813343167304993
suite_0226_mp3_64k,0.08035185933113098,0.931944727897644
suite_0229_clean,0.024942463263869286,0.685629665851593
suite_0231_telephone,0.10554484277963638,0.9332993030548096
suite_0234_mp3_64k,0.07161639630794525,0.9273985028266907
suite_0237_clean,0.015714215114712715,0.5701468586921692
suite_0239_telephone,0.027661016210913658,0.7996205687522888
suite_0242_mp3_64k,0.39961740374565125,0.940601110458374
suite_0245_clean,0.021009979769587517,0.7544954419136047
suite_0247_telephone,0.02091076783835888,0.8275662660598755
suite_0250_mp3_64k,0.01340558286756277,0.7070276737213135
suite_0253_clean,0.013696091249585152,0.9190047383308411
suite_0255_telephone,0.010706084780395031,0.9475035667419434
suite_0258_mp3_64k,0.011626148596405983,0.9330414533615112
suite_0261_clean,0.010328732430934906,0.8357530236244202
suite_0263_telephone,0.012572186067700386,0.8051637411117554
suite_0266_mp3_64k,0.007980331778526306,0.9754098057746887
suite_0269_clean,0.030441731214523315,0.7019336223602295
suite_0271_telephone,0.022366704419255257,0.832676351070404
suite_0274_mp3_64k,0.011967180296778679,0.9645296335220337
suite_0277_clean,0.03025202639400959,0.823976993560791
suite_0279_telephone,0.05690629035234451,0.39421772956848145
suite_0282_mp3_64k,0.11021169275045395,0.6567227244377136
suite_0285_clean,0.4621478319168091,0.7338674068450928
suite_0287_telephone,0.037493858486413956,0.8260164856910706
suite_0290_mp3_64k,0.25027036666870117,0.9386700391769409
suite_0293_clean,0.01479948777705431,0.7875095009803772
suite_0295_telephone,0.015030947513878345,0.7514569759368896
suite_0298_mp3_64k,0.004885917995125055,0.9689484238624573
suite_0301_clean,0.01370800007134676,0.8856092691421509
suite_0303_telephone,0.012807744555175304,0.8589344620704651
suite_0306_mp3_64k,0.5040724873542786,0.915539026260376
suite_0309_clean,0.052867718040943146,0.7992389798164368
suite_0311_telephone,0.011873004026710987,0.8405166268348694
suite_0314_mp3_64k,0.057173795998096466,0.9617925882339478
suite_0317_clean,0.04184819012880325,0.5911796689033508
suite_0319_telephone,0.0085745295509696,0.8432419300079346
suite_0322_mp3_64k,0.8600863814353943,0.6287136077880859
suite_0325_clean,0.5496019721031189,0.7095735669136047
suite_0327_telephone,0.5350819230079651,0.5999494194984436
suite_0330_mp3_64k,0.1410423368215561,0.9453692436218262
suite_0333_clean,0.5798240303993225,0.6617860198020935
suite_0335_telephone,0.5444941520690918,0.042695362120866776
