ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
suite_0001_clean,0.5917373895645142,0.02075551077723503
suite_0003_telephone,0.8469077944755554,0.009365127421915531
suite_0006_mp3_64k,0.7971740961074829,0.019818417727947235
suite_0009_clean,0.742563009262085,0.020256729796528816
suite_0011_telephone,0.7484980821609497,0.05040361359715462
suite_0014_mp3_64k,0.7241211533546448,0.014982772059738636
suite_0017_clean,0.8261926174163818,0.023121267557144165
suite_0019_telephone,0.8788254857063293,0.008050494827330112
suite_0022_mp3_64k,0.7016324400901794,0.018275175243616104
suite_0025_clean,0.8272646069526672,0.10798418521881104
suite_0027_telephone,0.8441762328147888,0.0558013990521431
suite_0030_mp3_64k,0.8111338019371033,0.01269114576280117
suite_0033_clean,0.7060465216636658,0.013271995820105076
suite_0035_telephone,0.7811770439147949,0.014021770097315311
suite_0038_mp3_64k,0.7379360795021057,0.07776582986116409
suite_0041_clean,0.7520730495452881,0.029802421107888222
suite_0043_telephone,0.852327823638916,0.009918716736137867
suite_0046_mp3_64k,0.7795818448066711,0.05857942998409271
suite_0049_clean,0.7714571952819824,0.016831589862704277
suite_0051_telephone,0.833987295627594,0.01566036231815815
suite_0054_mp3_64k,0.8473877310752869,0.052627891302108765
suite_0057_clean,0.7939336895942688,0.030275242403149605
suite_0059_telephone,0.820594847202301,0.009558270685374737
suite_0062_mp3_64k,0.7713122963905334,0.0191794503480196
suite_0065_clean,0.7831323146820068,0.019814087077975273
suite_0067_telephone,0.6652252674102783,0.05143360421061516
suite_0070_mp3_64k,0.5982518792152405,0.030666304752230644
suite_0073_clean,0.715982973575592,0.018830450251698494
suite_0075_telephone,0.7337932586669922,0.015596152283251286
suite_0078_mp3_64k,0.7735505700111389,0.032328151166439056
suite_0081_clean,0.7704759240150452,0.02455657161772251
suite_0083_telephone,0.7747622132301331,0.009781455621123314
suite_0086_mp3_64k,0.8405959606170654,0.019333573058247566
suite_0089_clean,0.862561047077179,0.0277525894343853
suite_0091_telephone,0.9034938812255859,0.017086977139115334
suite_0094_mp3_64k,0.5895274877548218,0.020919863134622574
suite_0097_clean,0.7726710438728333,0.01803894154727459
suite_0099_telephone,0.7908340096473694,0.029148129746317863
suite_0102_mp3_64k,0.6475881934165955,0.06518612802028656
suite_0105_clean,0.8755035996437073,0.015955954790115356
suite_0107_telephone,0.874481737613678,0.007312670350074768
suite_0110_mp3_64k,0.9513953924179077,0.09044967591762543
suite_0113_clean,0.7112554311752319,0.03846736624836922
suite_0115_telephone,0.6386514902114868,0.031226374208927155
suite_0118_mp3_64k,0.8166167140007019,0.04959489032626152
suite_0121_clean,0.018034854903817177,0.789670467376709
suite_0123_telephone,0.09169036149978638,0.8544569611549377
suite_0126_mp3_64k,0.005311232525855303,0.6576778292655945
suite_0129_clean,0.02939494140446186,0.9404163360595703
suite_0131_telephone,0.1924019455909729,0.7376586198806763
suite_0134_mp3_64k,0.022737974300980568,0.8628360629081726
suite_0137_clean,0.014596686698496342,0.8278176188468933
suite_0139_telephone,0.13023585081100464,0.7877891659736633
suite_0142_mp3_64k,0.1424328237771988,0.9547557234764099
suite_0145_clean,0.01578747294843197,0.7694852948188782
suite_0147_telephone,0.009974699467420578,0.8340035676956177
suite_0150_mp3_64k,0.02061738818883896,0.9719752669334412
suite_0153_clean,0.023732658475637436,0.9548948407173157
suite_0155_telephone,0.04372984915971756,0.7945439219474792
suite_0158_mp3_64k,0.11266610771417618,0.8867588043212891
suite_0161_clean,0.009219212457537651,0.879628598690033
suite_0163_telephone,0.017058609053492546,0.6117925047874451
suite_0166_mp3_64k,0.6462011933326721,0.9667741060256958
suite_0169_clean,0.017628932371735573,0.8446968197822571
suite_0171_telephone,0.013617088086903095,0.8182864785194397
suite_0174_mp3_64k,0.0588553324341774,0.933364748954773
suite_0177_clean,0.02273400127887726,0.9138771295547485
suite_0179_telephone,0.015484962612390518,0.7559615969657898
suite_0182_mp3_64k,0.10329041630029678,0.953412652015686
suite_0185_clean,0.023418782278895378,0.8637856841087341
suite_0187_telephone,0.07120944559574127,0.7902782559394836
suite_0190_mp3_64k,0.12233035266399384,0.9232155680656433
suite_0193_clean,0.011400112882256508,0.7604255080223083
suite_0195_telephone,0.019330820068717003,0.5365874171257019
suite_0198_mp3_64k,0.00962220411747694,0.9493246078491211
suite_0201_clean,0.027338087558746338,0.8660606741905212
suite_0203_telephone,0.014095379039645195,0.8019549250602722
suite_0206_mp3_64k,0.020810479298233986,0.9527353644371033
suite_0209_clean,0.05746305361390114,0.7233505249023438
suite_0211_telephone,0.2666451334953308,0.8465490937232971
suite_0214_mp3_64k,0.31440526247024536,0.8798038959503174
suite_0217_clean,0.055652469396591187,0.9126015901565552
suite_0219_telephone,0.02116146869957447,0.8790550827980042
suite_0222_mp3_64k,0.011300629004836082,0.2772742509841919
suite_0225_clean,0.6224830746650696,0.9498031139373779
suite_0227_telephone,0.27388617396354675,0.8528807163238525
suite_0230_mp3_64k,0.027094757184386253,0.9081907272338867
suite_0233_clean,0.050555527210235596,0.9552938342094421
suite_0235_telephone,0.010754361748695374,0.8039060235023499
suite_0238_mp3_64k,0.014094079844653606,0.7349985241889954
suite_0241_clean,0.029136897996068,0.7920255064964294
suite_0243_telephone,0.12962870299816132,0.6539016962051392
suite_0246_mp3_64k,0.24150148034095764,0.9075711965560913
suite_0249_clean,0.0570598766207695,0.7669881582260132
