ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
suite_0002_clean,0.7443691492080688,0.017358340322971344
suite_0004_telephone,0.7742399573326111,0.027922283858060837
suite_0007_mp3_64k,0.8800821900367737,0.015679264441132545
suite_0010_clean,0.8577855825424194,0.031039033085107803
suite_0012_telephone,0.7734174132347107,0.03838743269443512
suite_0015_mp3_64k,0.7237454652786255,0.013687294907867908
suite_0018_clean,0.8799384236335754,0.009446720592677593
suite_0020_telephone,0.632326066493988,0.019777055829763412
suite_0023_mp3_64k,0.7945196032524109,0.015179736539721489
suite_0026_clean,0.8780525922775269,0.029803579673171043
suite_0028_telephone,0.6987689733505249,0.015169602818787098
suite_0031_mp3_64k,0.7838877439498901,0.025537783280014992
suite_0034_clean,0.7371988892555237,0.039590898901224136
suite_0036_telephone,0.7669062614440918,0.013639607466757298
suite_0039_mp3_64k,0.8275633454322815,0.03729941323399544
suite_0042_clean,0.7497652173042297,0.014464646577835083
suite_0044_telephone,0.7931225299835205,0.009039279073476791
suite_0047_mp3_64k,0.7712181806564331,0.017236443236470222
suite_0050_clean,0.7195960879325867,0.03242912143468857
suite_0052_telephone,0.882358729839325,0.010002987459301949
suite_0055_mp3_64k,0.5481820106506348,0.030331872403621674
suite_0058_clean,0.698030948638916,0.016651863232254982
suite_0060_telephone,0.7903872728347778,0.04374478757381439
suite_0063_mp3_64k,0.7387956380844116,0.03179005905985832
suite_0066_clean,0.8979905843734741,0.023725342005491257
suite_0068_telephone,0.7306827306747437,0.007928874343633652
suite_0071_mp3_64k,0.8164457678794861,0.02815989777445793
suite_0074_clean,0.9477465748786926,0.013731344603002071
suite_0076_telephone,0.7143227458000183,0.028589632362127304
suite_0079_mp3_64k,0.8230162262916565,0.006367651745676994
suite_0082_clean,0.8075274229049683,0.018903588876128197
suite_0084_telephone,0.8492125272750854,0.017489414662122726
suite_0087_mp3_64k,0.9124823212623596,0.009139449335634708
suite_0090_clean,0.9558678269386292,0.053039584308862686
suite_0092_telephone,0.8446667790412903,0.010973763652145863
suite_0095_mp3_64k,0.7844496965408325,0.018101386725902557
suite_0098_clean,0.6783552169799805,0.05311265215277672
suite_0100_telephone,0.5923624038696289,0.058053288608789444
suite_0103_mp3_64k,0.7033979296684265,0.06904957443475723
suite_0106_clean,0.6478452682495117,0.056215837597846985
suite_0108_telephone,0.9104885458946228,0.01961454004049301
suite_0111_mp3_64k,0.6803176403045654,0.0773078203201294
suite_0114_clean,0.7847163081169128,0.07130057364702225
suite_0116_telephone,0.8319258689880371,0.007362270262092352
suite_0119_mp3_64k,0.8045001029968262,0.012645763345062733
suite_0122_clean,0.9104409217834473,0.9328249096870422
suite_0124_telephone,0.02956833690404892,0.9011184573173523
suite_0127_mp3_64k,0.014406812377274036,0.5144806504249573
suite_0130_clean,0.926037609577179,0.8975693583488464
suite_0132_telephone,0.08255212008953094,0.8992836475372314
suite_0135_mp3_64k,0.05665626376867294,0.7435511350631714
suite_0138_clean,0.09192682057619095,0.7925912141799927
suite_0140_telephone,0.07064472883939743,0.9250717759132385
suite_0143_mp3_64k,0.03633687272667885,0.8444870114326477
suite_0146_clean,0.27636146545410156,0.8609735369682312
suite_0148_telephone,0.008578896522521973,0.8714680075645447
suite_0151_mp3_64k,0.02656613290309906,0.9460516571998596
suite_0154_clean,0.006681251805275679,0.7989107370376587
suite_0156_telephone,0.8542577624320984,0.2925017178058624
suite_0159_mp3_64k,0.10962725430727005,0.7032193541526794
suite_0162_clean,0.02619301527738571,0.8486649394035339
suite_0164_telephone,0.5421437621116638,0.6246985793113708
suite_0167_mp3_64k,0.008422051556408405,0.5490175485610962
suite_0170_clean,0.014969478361308575,0.8290974497795105
suite_0172_telephone,0.0199250690639019,0.7761688828468323
suite_0175_mp3_64k,0.024927711114287376,0.8492593765258789
suite_0178_clean,0.023603953421115875,0.6610185503959656
suite_0180_telephone,0.012707156129181385,0.8743777871131897
suite_0183_mp3_64k,0.2292988896369934,0.9404023289680481
suite_0186_clean,0.009935287758708,0.8599973917007446
suite_0188_telephone,0.015044650062918663,0.9692118167877197
