ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
suite_0000_telephone,0.7940223813056946,0.027257656678557396
suite_0003_mp3_64k,0.7447620034217834,0.012653892859816551
suite_0006_clean,0.7907798290252686,0.018721075728535652
suite_0008_telephone,0.8627771735191345,0.011094728484749794
suite_0011_mp3_64k,0.8393733501434326,0.044400233775377274
suite_0014_clean,0.7218402624130249,0.015536864288151264
suite_0016_telephone,0.8670080304145813,0.03329959511756897
suite_0019_mp3_64k,0.9262524247169495,0.00930506270378828
suite_0022_clean,0.6811231374740601,0.017808042466640472
suite_0024_telephone,0.8756415247917175,0.00862300768494606
suite_0027_mp3_64k,0.7425490617752075,0.06919197738170624
suite_0030_clean,0.8081409335136414,0.014933576807379723
suite_0032_telephone,0.7092049717903137,0.025530753657221794
suite_0035_mp3_64k,0.6978061199188232,0.018379271030426025
suite_0038_clean,0.7344133257865906,0.08757096529006958
suite_0040_telephone,0.7016251683235168,0.01901688054203987
suite_0043_mp3_64k,0.7161059379577637,0.01099494006484747
suite_0046_clean,0.6312083601951599,0.05694316327571869
suite_0048_telephone,0.8114094138145447,0.036872051656246185
suite_0051_mp3_64k,0.7901204824447632,0.02071356400847435
suite_0054_clean,0.8297576904296875,0.04606562480330467
suite_0056_telephone,0.7405276298522949,0.016291363164782524
suite_0059_mp3_64k,0.740942656993866,0.011361912824213505
suite_0062_clean,0.7803471088409424,0.01916566863656044
suite_0064_telephone,0.8370950222015381,0.064738430082798
suite_0067_mp3_64k,0.5845343470573425,0.05057687312364578
suite_0070_clean,0.5229743123054504,0.027894988656044006
suite_0072_telephone,0.6864895224571228,0.028697000816464424
suite_0075_mp3_64k,0.670950174331665,0.019810939207673073
suite_0078_clean,0.7529948949813843,0.03522378206253052
suite_0080_telephone,0.6560112833976746,0.03643104434013367
suite_0083_mp3_64k,0.836053729057312,0.014196903444826603
suite_0086_clean,0.7690385580062866,0.020107893273234367
suite_0088_telephone,0.8645077347755432,0.05379876866936684
suite_0091_mp3_64k,0.9186608195304871,0.03165367990732193
suite_0094_clean,0.5674692988395691,0.03281513974070549
suite_0096_telephone,0.8446617722511292,0.010084172710776329
suite_0099_mp3_64k,0.7190725207328796,0.032694410532712936
suite_0102_clean,0.6805211305618286,0.05692986398935318
suite_0104_telephone,0.8475252985954285,0.058772630989551544
suite_0107_mp3_64k,0.8816230297088623,0.0071335830725729465
suite_0110_clean,0.9513051509857178,0.08859533071517944
suite_0112_telephone,0.7463992238044739,0.012673551216721535
suite_0115_mp3_64k,0.6421517133712769,0.031141458079218864
suite_0118_clean,0.7936097979545593,0.044659990817308426
suite_0120_telephone,0.664596676826477,0.9419258832931519
suite_0123_mp3_64k,0.12922637164592743,0.792987048625946
suite_0126_clean,0.005076705012470484,0.651832640171051
suite_0128_telephone,0.43038684129714966,0.9728524684906006
suite_0131_mp3_64k,0.3487820625305176,0.7589337229728699
suite_0134_clean,0.0239630788564682,0.8735364675521851
suite_0136_telephone,0.007246293593198061,0.8556445240974426
suite_0139_mp3_64k,0.19536946713924408,0.805722177028656
suite_0142_clean,0.09157618880271912,0.9529920816421509
suite_0144_telephone,0.1409795880317688,0.8896562457084656
suite_0147_mp3_64k,0.015449097380042076,0.8434742093086243
suite_0150_clean,0.025270935148000717,0.9609472155570984
suite_0152_telephone,0.013108878396451473,0.9514545202255249
suite_0155_mp3_64k,0.05430467799305916,0.8502366542816162
suite_0158_clean,0.16499832272529602,0.8691800832748413
suite_0160_telephone,0.3725907504558563,0.9185483455657959
suite_0163_mp3_64k,0.01591857708990574,0.6782266497612
suite_0166_clean,0.7003414034843445,0.961334228515625
suite_0168_telephone,0.10828202217817307,0.9236148595809937
suite_0171_mp3_64k,0.008165962994098663,0.8692007064819336
suite_0174_clean,0.04871660843491554,0.9115412831306458
suite_0176_telephone,0.012386263348162174,0.80865079164505
suite_0179_mp3_64k,0.017254400998353958,0.8221514225006104
suite_0182_clean,0.10686500370502472,0.943904459476471
suite_0184_telephone,0.13952641189098358,0.9726961851119995
suite_0187_mp3_64k,0.04746553674340248,0.740702211856842
suite_0190_clean,0.12457927316427231,0.9243547320365906
suite_0192_telephone,0.2328224778175354,0.8257650136947632
suite_0195_mp3_64k,0.019187049940228462,0.47497308254241943
suite_0198_clean,0.012048885226249695,0.9449668526649475
suite_0200_telephone,0.012679792940616608,0.8660866618156433
suite_0203_mp3_64k,0.009141527116298676,0.845136284828186
suite_0206_clean,0.020794138312339783,0.954733669757843
suite_0208_telephone,0.012453987263143063,0.7482032775878906
suite_0211_mp3_64k,0.1763046830892563,0.8343279957771301
suite_0214_clean,0.3285588324069977,0.87711101770401
suite_0216_telephone,0.8231369853019714,0.963649332523346
suite_0219_mp3_64k,0.008614810183644295,0.8955006003379822
suite_0222_clean,0.011285780929028988,0.3291102647781372
suite_0224_telephone,0.7573760151863098,0.9034780859947205
suite_0227_mp3_64k,0.1751905083656311,0.8126901984214783
suite_0230_clean,0.02669350616633892,0.9050874710083008
suite_0232_telephone,0.7633158564567566,0.9351987242698669
suite_0235_mp3_64k,0.007538184989243746,0.7177717685699463
suite_0238_clean,0.01620246097445488,0.7823966145515442
