ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
yue_000_music_real,0.10340079999326131,0.8964635276995958,0.04690123705486471,0.0191921033,0.9332732558
yue_000_music_fake,0.8488459851170019,0.48044536355296524,0.8321193030221824,0.0267653242,0.7624858022
yue_000_concurrent_v0_m0,0.2091296743498624,0.8393580271771258,0.06590806159511214,0.5403392315,0.799308002
yue_000_concurrent_v1_m0,0.15441151884162735,0.9986594254723025,0.057244507893035625,0.6796685457,0.835570395
yue_000_concurrent_v0_m1,0.8009392863688367,0.8358043019221663,0.044163494233277895,0.8384611011,0.8653297424
yue_000_concurrent_v1_m1,0.9873922329767092,0.9872916243077021,0.16006992653719654,0.822401762,0.8536097407
yue_000_partial_overlap_v0_m0,0.5164187863606386,0.6156151642644468,0.29607347455770155,0.8211165667,0.9277127981
yue_000_partial_overlap_v1_m0,0.9827899188804808,0.987044709320392,0.42029055591679615,0.8079230189,0.9204823375
yue_000_partial_overlap_v0_m1,0.4929800971695257,0.40943888745392365,0.3859861099092877,0.8894128799,0.8486981392
yue_000_partial_overlap_v1_m1,0.9555383764939303,0.9596416627097131,0.6703494760600065,0.8723022342,0.8021512032
yue_000_sequential_v0_m0,0.5574498487927616,0.5819751546563436,0.2515525449280071,0.8653355837,0.9381827116
yue_000_sequential_v1_m0,0.9643304026973759,0.9868193764339144,0.4397545939584869,0.8354840875,0.9364717603
yue_000_sequential_v0_m1,0.823322176710476,0.15012458279878527,0.7744332658267093,0.8596439958,0.8265473843
yue_000_sequential_v1_m1,0.9408134219599228,0.8775519988552392,0.8428423879065945,0.8625023961,0.7308998108
yue_000_native_vocal_real_music,0.634370364545717,0.9406575688138078,0.49836275882947073,0.1345920265,0.9280366898
yue_000_native_vocal_fake_music,0.8994277610064242,0.9035575524918927,0.8717696421129464,0.2288462371,0.8379743099
yue_001_music_real,0.17313923443379836,0.24770518965865734,0.02164393599062826,0.0305294935,0.3316148818
yue_001_music_fake,0.9482887968586801,0.806616805915618,0.926406461619616,0.0229316,0.5792899728
yue_001_concurrent_v0_m0,0.40049914493966204,0.46905565246657666,0.15292300088769387,0.7329149842,0.7957020998
yue_001_concurrent_v1_m0,0.3720801517939007,0.9916462645125815,0.10935255949327363,0.6448981166,0.7501705289
yue_001_concurrent_v0_m1,0.20760103782160907,0.01238188099324544,0.2723605424915568,0.8295103312,0.7276319265
yue_001_concurrent_v1_m1,0.9791797218358403,0.9973341805582536,0.7553129966830375,0.7131509781,0.7095922828
yue_001_partial_overlap_v0_m0,0.4076170497620585,0.4259822508591611,0.1686984579764264,0.8666638136,0.79010427
yue_001_partial_overlap_v1_m0,0.9334284581165129,0.9316815098573601,0.32362210235625666,0.8327677846,0.7008349299
yue_001_partial_overlap_v0_m1,0.6189581990579442,0.3767959273738224,0.5907812999150707,0.8589490652,0.5746535063
yue_001_partial_overlap_v1_m1,0.9812537419777542,0.9682314537940538,0.9013817081197832,0.8345456719,0.5617835522
yue_001_sequential_v0_m0,0.3168430459067073,0.3753836919955416,0.1476943861281459,0.8282145262,0.4272185564
yue_001_sequential_v1_m0,0.8934728341853718,0.9064302145207553,0.1703837791241747,0.8321882486,0.3625602126
yue_001_sequential_v0_m1,0.8810209379274749,0.46339919227239723,0.8249733053574779,0.8593736887,0.4791094661
yue_001_sequential_v1_m1,0.9935764518193744,0.9795367183640875,0.8355245652153522,0.8327789903,0.5927594304
yue_001_native_vocal_real_music,0.7473458566225586,0.9248142837081068,0.41014601533087375,0.1582334638,0.5520893335
yue_001_native_vocal_fake_music,0.9626622834946085,0.9349944751371003,0.9419887851257713,0.1343683451,0.7836008072
yue_002_music_real,0.40641787727224404,0.8562119249760544,0.18442729964274832,0.0892433673,0.9036827087
yue_002_music_fake,0.7617383752165081,0.36471689256406076,0.7701684989866555,0.0229006633,0.77536273
yue_002_concurrent_v0_m0,0.39538023268997313,0.08712584947650709,0.13489443899081988,0.862418294,0.8968608975
yue_002_concurrent_v1_m0,0.39745788738896826,0.8145837768551347,0.12680544588633594,0.6695441008,0.878610611
yue_002_concurrent_v0_m1,0.5457736409427436,0.4138433384752667,0.17884735977225716,0.8333665729,0.8988723159
yue_002_concurrent_v1_m1,0.24444611888329607,0.9945952763023749,0.09344560846880473,0.6800826192,0.823266089
yue_002_partial_overlap_v0_m0,0.31373700496856505,0.3213419447505286,0.19598682507779733,0.8824287057,0.8452506661
yue_002_partial_overlap_v1_m0,0.7368384046124945,0.8643234222996671,0.309119924826016,0.8417316675,0.8474943042
yue_002_partial_overlap_v0_m1,0.6619862603241334,0.3547591024205511,0.6298839400494366,0.8017346263,0.7970314622
yue_002_partial_overlap_v1_m1,0.9408263814886068,0.9142843370005174,0.5986968589632037,0.8511767983,0.73559165
yue_002_sequential_v0_m0,0.4511689661176464,0.48078222807385396,0.2808735575739845,0.8920571208,0.8436847329
yue_002_sequential_v1_m0,0.9042495804027121,0.9942992728859799,0.31695757487896314,0.859118104,0.8335356712
yue_002_sequential_v0_m1,0.772200229899103,0.1888254513819831,0.8146292044797953,0.881875813,0.7686407566
yue_002_sequential_v1_m1,0.9427674398065196,0.8579958936574886,0.789670640902423,0.8661986589,0.7349910736
yue_003_music_real,0.10415595075438915,0.12095217297367612,0.05026483581459903,0.1618533134,0.9120861888
yue_003_music_fake,0.9069263374607038,0.9315632563434496,0.8889283709355424,0.0217360314,0.6509529352
yue_003_concurrent_v0_m0,0.22179281156369834,0.031884637585031565,0.03446047813543903,0.6282625198,0.878240943
yue_003_concurrent_v1_m0,0.2853984943946681,0.17469461896300637,0.19334223879466442,0.1742729545,0.8402609229
yue_003_concurrent_v0_m1,0.6364551438719763,0.11305523994596409,0.6425847755865944,0.7912551761,0.8472141027
yue_003_concurrent_v1_m1,0.8027768434959544,0.8279257427840351,0.7783598423251978,0.6789271832,0.7315917611
yue_003_partial_overlap_v0_m0,0.3475227544067943,0.02022618793782723,0.20494705894256812,0.8742207289,0.8799260855
yue_003_partial_overlap_v1_m0,0.7186344042408487,0.755535619967966,0.5635035047844331,0.4588930011,0.8205284476
yue_003_partial_overlap_v0_m1,0.8165229896302639,0.5679110392354474,0.5984770371677766,0.8573770523,0.7500470281
yue_003_partial_overlap_v1_m1,0.9936746674869498,0.9696588015660031,0.9288030950036206,0.393597275,0.3097707629
yue_003_sequential_v0_m0,0.3466655999048044,0.06100414931874574,0.22540226355652138,0.8051406145,0.8918325305
yue_003_sequential_v1_m0,0.5932850706803457,0.6838244979314881,0.5444523341127506,0.680623889,0.874766171
yue_003_sequential_v0_m1,0.9533411643914723,0.6725451948689156,0.8536249238239105,0.8949502707,0.6765983701
yue_003_sequential_v1_m1,0.9386325729355893,0.9239478146579986,0.9261681516244877,0.487149328,0.6392326951
yue_003_native_vocal_real_music,0.1286885018402986,0.10122569519064101,0.0668456542169622,0.2642498612,0.9066929221
yue_003_native_vocal_fake_music,0.9687222726601192,0.9870408173226519,0.9676097915271364,0.1245657578,0.7203577757
yue_004_music_real,0.35667599844095926,0.6994441249952236,0.11226594179337228,0.0492422916,0.9585790634
yue_004_music_fake,0.9607848359629024,0.7366521957949181,0.9606510429643697,0.0184358992,0.7139784694
yue_004_concurrent_v0_m0,0.3524710137608694,0.0018876129676380737,0.08537643034726249,0.8998963833,0.9557609558
yue_004_concurrent_v1_m0,0.6088936071334339,0.8025540178960433,0.005295066301962041,0.8264581561,0.9106492996
yue_004_concurrent_v0_m1,0.8851878255685478,0.7618119950938734,0.5175724772173528,0.7810194492,0.4524582326
yue_004_concurrent_v1_m1,0.9829952298771463,0.9990974783582501,0.3682571831124977,0.7548530698,0.841886878
yue_004_partial_overlap_v0_m0,0.42897373219637863,0.4652179687420688,0.15184721982593893,0.8947715163,0.9343567491
yue_004_partial_overlap_v1_m0,0.7175256375669313,0.8822711182748246,0.15219151239846654,0.8459286094,0.9370387793
yue_004_partial_overlap_v0_m1,0.6802891132804366,0.3143972954026188,0.6382309324729114,0.8500367999,0.7510433793
yue_004_partial_overlap_v1_m1,0.970332709532024,0.9357194725389232,0.6090189385043128,0.7878117561,0.7276533842
yue_004_sequential_v0_m0,0.5965028160279335,0.5551866652759466,0.25080827037930564,0.8635945916,0.9555355906
yue_004_sequential_v1_m0,0.8867673332202503,0.9062664885024535,0.14847176226203024,0.82510221,0.9589643478
yue_004_sequential_v0_m1,0.9006590611922572,0.5285244978881879,0.8607209096907478,0.8705602288,0.7371641397
yue_004_sequential_v1_m1,0.9701505970685089,0.8556752397548901,0.7817225577465016,0.8158961535,0.7208115458
yue_004_native_vocal_real_music,0.16661531436822885,0.7835429216493303,0.04823049667633548,0.0333468206,0.8941848874
yue_004_native_vocal_fake_music,0.9693274913688329,0.7676806300440104,0.9682224471724598,0.0208159313,0.7572712302
yue_005_music_real,0.43297318341831503,0.032483033222070745,0.34374367746723067,0.1339021623,0.9267174006
yue_005_music_fake,0.897053178638137,0.5292450562176235,0.861665740681408,0.024984071,0.7476059198
yue_005_concurrent_v0_m0,0.3633079604017569,0.001588712157391017,0.10325415949177233,0.8101862669,0.8623757958
yue_005_concurrent_v1_m0,0.5404975328325444,0.7118728501395206,0.04966059782576346,0.8959142566,0.9158656001
yue_005_concurrent_v0_m1,0.3357716720900324,0.8772986156360164,0.07521387451838421,0.3151922226,0.4903031886
yue_005_concurrent_v1_m1,0.9805448882117115,0.9991583687500092,0.22671701963306384,0.7692047954,0.8536200523
yue_005_partial_overlap_v0_m0,0.318634509571514,0.025815758344794944,0.20818486375967418,0.8294235468,0.9001390934
yue_005_partial_overlap_v1_m0,0.6891559185284206,0.6982121321648247,0.14743541663114482,0.8814668655,0.9183400869
yue_005_partial_overlap_v0_m1,0.16196642299459954,0.09280287408976781,0.4878094734605765,0.8037286997,0.6839699149
yue_005_partial_overlap_v1_m1,0.8644853906788859,0.8142466272012167,0.5913399431509193,0.8566436768,0.7715491652
yue_005_sequential_v0_m0,0.5812645213893909,0.01976987635835006,0.5098749977905823,0.8575892448,0.9403226376
yue_005_sequential_v1_m0,0.7704286297296244,0.6826377005662713,0.5047469210277827,0.849203825,0.933624506
yue_005_sequential_v0_m1,0.8748599465272908,0.3644590989239671,0.9173469729624452,0.852592051,0.7265572548
yue_005_sequential_v1_m1,0.9522935095096469,0.8024781746292979,0.9286208749937988,0.8630453944,0.706638813
yue_005_native_vocal_real_music,0.5513684043025081,0.7146544435953283,0.47548282161300476,0.2061461955,0.9083608389
yue_005_native_vocal_fake_music,0.901030319018458,0.7563673985829732,0.8692825455505695,0.156066522,0.765068233
yue_006_music_real,0.5920940576078969,0.08931297351193898,0.46935215342988323,0.0335017517,0.7853377461
yue_006_music_fake,0.8867325157262926,0.4173824638767342,0.8676165333700172,0.0311259292,0.7521062493
yue_006_concurrent_v0_m0,0.4055322286129273,0.5185025518946547,0.08384060125167021,0.8611203432,0.7264244556
yue_006_concurrent_v1_m0,0.7211642117628524,0.7258200405150441,0.3014333537548442,0.7506842017,0.7113791704
yue_006_concurrent_v0_m1,0.3409538881605828,0.026688982107563174,0.3311803285765911,0.7599030733,0.7310820818
yue_006_concurrent_v1_m1,0.890521014171208,0.802638672897283,0.6111091467352755,0.7524050474,0.8252481818
yue_006_partial_overlap_v0_m0,0.3210129311709542,0.16639467966788782,0.32586605679053465,0.794560194,0.7608214021
yue_006_partial_overlap_v1_m0,0.8445425586675759,0.7656307862205985,0.7537304483574901,0.8289110661,0.7708665729
yue_006_partial_overlap_v0_m1,0.6756729197128505,0.012846633728702874,0.7079850006038206,0.7457944751,0.7277923822
yue_006_partial_overlap_v1_m1,0.9641270018110003,0.819414109310577,0.9206737452062084,0.8409448862,0.7833340764
yue_006_sequential_v0_m0,0.4505035589631123,0.17942140324154596,0.37835551414265073,0.8460956216,0.7451440096
yue_006_sequential_v1_m0,0.9272267982668324,0.8222482519443437,0.8057081784082204,0.8275775909,0.7848267555
yue_006_sequential_v0_m1,0.778773903017185,0.1096968080943104,0.7812451472400412,0.773352921,0.7601931095
yue_006_sequential_v1_m1,0.9529054173226438,0.6402256628370456,0.9508601176316516,0.8243303299,0.7949207425
yue_006_native_vocal_real_music,0.6861364398411005,0.6580607220845307,0.5303158378870527,0.2369617224,0.6943546534
yue_006_native_vocal_fake_music,0.8894411249664298,0.8302911360607709,0.8835740290128186,0.1827563196,0.7497615218
yue_007_music_real,0.2066863555134954,0.6854426342391813,0.10952187201514592,0.1383123696,0.8639545441
yue_007_music_fake,0.8945590592560076,0.43828076887911566,0.8773207261446181,0.0180585086,0.7704093456
yue_007_concurrent_v0_m0,0.8565908256541719,0.9910764106048598,0.07661508725693215,0.824703455,0.5446739197
yue_007_concurrent_v1_m0,0.6882113711706642,0.8506313756760873,0.05394719799258942,0.7878637314,0.6381062865
yue_007_concurrent_v0_m1,0.529668134696355,0.6031493135432541,0.09614459980337235,0.8121570945,0.6966423988
yue_007_concurrent_v1_m1,0.711014896470716,0.8994559948986721,0.6747405552613291,0.5930815935,0.6934482455
yue_007_partial_overlap_v0_m0,0.4582087651895011,0.5968358046415985,0.08544846326080613,0.8424009085,0.7530547976
yue_007_partial_overlap_v1_m0,0.8045690270613196,0.8139743062209395,0.18983547400959386,0.8420767188,0.7803718448
yue_007_partial_overlap_v0_m1,0.5480982046085232,0.4866562460900751,0.4766029555361914,0.8347428441,0.6339741349
yue_007_partial_overlap_v1_m1,0.9236363090741839,0.7685215243163149,0.8043990091604935,0.8422499299,0.63128829
yue_007_sequential_v0_m0,0.41898763434554204,0.20292527031442792,0.163372333098975,0.8345358968,0.8601467013
yue_007_sequential_v1_m0,0.8519809141352394,0.8636247045290429,0.37437189470741444,0.8563994169,0.8399653435
yue_007_sequential_v0_m1,0.7697910019193868,0.5048995991774998,0.7282014444621845,0.7888975739,0.7526251078
yue_007_sequential_v1_m1,0.9393141053799997,0.6237889087707316,0.9350898212704959,0.8610416651,0.6342512965
