ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0000__phonefact_resample8k,0.011437378662715759,0.0366979477675016,0.001723801993432805,0.5323446393,0.9110135436
sdxeq_0000__phonefact_g711_ulaw,0.09731064034664426,0.003486990893287901,0.0062459295886262,0.241244778,0.9061893821
sdxeq_0000__phonefact_g726_24k,0.03195098524132538,0.0018570724411306916,0.007362654833935672,0.1500979513,0.8862662315
sdxeq_0000__phonefact_opus_nb_8k,0.2564936010895707,0.6576509524407226,0.12612304357583126,0.3116358519,0.6087170839
sdxeq_0001__phonefact_resample8k,0.05047345300845,0.0019764957715224215,0.00270307331204436,0.23558788,0.8659823537
sdxeq_0001__phonefact_g711_ulaw,0.16256874401747454,0.002167705123079403,0.0023221484227360675,0.242637068,0.8605758548
sdxeq_0001__phonefact_g726_24k,0.12309871235979772,0.002660565469569697,0.007131134561335972,0.2765360475,0.8852334023
sdxeq_0001__phonefact_opus_nb_8k,0.41520953220999113,0.14569559706819632,0.3766467843805464,0.5885133743,0.9230715036
sdxeq_0002__phonefact_resample8k,0.2250406123997795,0.0005354036904693122,0.19727317676210665,0.8903000355,0.8782942891
sdxeq_0002__phonefact_g711_ulaw,0.24009500237637252,0.0021737187077310156,0.09099166062125923,0.8634935021,0.8760774732
sdxeq_0002__phonefact_g726_24k,0.378022807315534,0.0024145899093169928,0.21684784789962713,0.88853544,0.8892965317
sdxeq_0002__phonefact_opus_nb_8k,0.8570651467287254,0.7860729163380791,0.287889214747119,0.8874368668,0.8468379378
sdxeq_0003__phonefact_resample8k,0.2872093088941919,0.0006175822740524725,0.26534697713063476,0.7684936523,0.8873010278
sdxeq_0003__phonefact_g711_ulaw,0.48166291361084834,0.002276689997681646,0.4363046455665393,0.7383102775,0.8356904984
sdxeq_0003__phonefact_g726_24k,0.4238517522487489,0.006638087041498519,0.3981086054850847,0.7094259262,0.8072729111
sdxeq_0003__phonefact_opus_nb_8k,0.4237249254102258,0.9862674279094841,0.3774575922929463,0.6572563052,0.6670254469
sdxeq_0004__phonefact_resample8k,0.09240048954213483,0.007810506799867095,0.0035902442165011705,0.397341162,0.867120862
sdxeq_0004__phonefact_g711_ulaw,0.13412252155195054,0.10805109459625085,0.0029792025019037484,0.2718406618,0.907489121
sdxeq_0004__phonefact_g726_24k,0.2778609893501998,0.03498821590367911,0.09134155775791411,0.3976961374,0.8888418078
sdxeq_0004__phonefact_opus_nb_8k,0.17659387827892392,0.9340621176830491,0.15633822897535263,0.371573478,0.9009535313
sdxeq_0005__phonefact_resample8k,0.09938427993841031,0.0008840639842515486,0.0084831777740566,0.6807053089,0.7717582583
sdxeq_0005__phonefact_g711_ulaw,0.16819845703318684,0.0017038632671552633,0.02342242132930522,0.8126754165,0.7006671429
