ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,VOICE_FAKE_PROB
FS-FM_LA_D_9022440_vvfs2TUj-D4,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9022440,vvfs2TUj-D4,ASVspoof2019-LA,musicldm,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9022440_vvfs2TUj-D4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9022440_vvfs2TUj-D4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.29090359807014465
FS-FM_LA_D_9075341_ZEuY5HnECuo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9075341,ZEuY5HnECuo,ASVspoof2019-LA,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9075341_ZEuY5HnECuo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9075341_ZEuY5HnECuo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,1.0
FS-FM_LA_D_9125336_HAEoz3VbaP8,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9125336,HAEoz3VbaP8,ASVspoof2019-LA,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9125336_HAEoz3VbaP8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9125336_HAEoz3VbaP8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.21785534918308258
FS-FM_LA_D_9125336_fake_41056_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9125336,fake_41056_udio_1,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9125336_fake_41056_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9125336_fake_41056_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,1.0
FS-FM_LA_D_9156289_AT_076RUWPs,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9156289,AT_076RUWPs,ASVspoof2019-LA,mustango,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9156289_AT_076RUWPs.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9156289_AT_076RUWPs.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9999386072158813
FS-FM_LA_D_9166719_ctJI7pCbxAo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9166719,ctJI7pCbxAo,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9166719_ctJI7pCbxAo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9166719_ctJI7pCbxAo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9999994039535522
FS-FM_LA_D_9167498_fake_10569_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9167498,fake_10569_udio_1,ASVspoof2019-LA,udio,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9167498_fake_10569_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9167498_fake_10569_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9376348257064819
FS-FM_LA_D_9190511_ZahBai58_Ec,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9190511,ZahBai58_Ec,ASVspoof2019-LA,musicldm,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9190511_ZahBai58_Ec.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9190511_ZahBai58_Ec.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9999998807907104
FS-FM_LA_D_9216213_T5YZwhC7Br8,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9216213,T5YZwhC7Br8,ASVspoof2019-LA,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9216213_T5YZwhC7Br8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9216213_T5YZwhC7Br8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9996695518493652
FS-FM_LA_D_9218810_Qt8Ze-k2h2o,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9218810,Qt8Ze-k2h2o,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9218810_Qt8Ze-k2h2o.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9218810_Qt8Ze-k2h2o.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9815694093704224
FS-FM_LA_D_9218810_xVab_CbwecE,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9218810,xVab_CbwecE,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9218810_xVab_CbwecE.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9218810_xVab_CbwecE.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9719492197036743
FS-FM_LA_D_9269691_kVuG_F3qCuY,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9269691,kVuG_F3qCuY,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9269691_kVuG_F3qCuY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9269691_kVuG_F3qCuY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9997333884239197
FS-FM_LA_D_9301839_-r2-9oyIzkQ,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9301839,-r2-9oyIzkQ,ASVspoof2019-LA,audioldm2,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9301839_-r2-9oyIzkQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9301839_-r2-9oyIzkQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.1451713740825653
FS-FM_LA_D_9301839_kUQ1xfK82Q0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9301839,kUQ1xfK82Q0,ASVspoof2019-LA,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9301839_kUQ1xfK82Q0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9301839_kUQ1xfK82Q0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.6820081472396851
FS-FM_LA_D_9328186_DOb8htND5_o,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9328186,DOb8htND5_o,ASVspoof2019-LA,mustango,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9328186_DOb8htND5_o.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9328186_DOb8htND5_o.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.45050710439682007
FS-FM_LA_D_9328186_fake_25085_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9328186,fake_25085_udio_0,ASVspoof2019-LA,udio,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9328186_fake_25085_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9328186_fake_25085_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9554169774055481
FS-FM_LA_D_9339036_fake_10991_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9339036,fake_10991_suno_0,ASVspoof2019-LA,suno,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9339036_fake_10991_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9339036_fake_10991_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9965692758560181
FS-FM_LA_D_9417739_GHyUAl9Yaos,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9417739,GHyUAl9Yaos,ASVspoof2019-LA,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9417739_GHyUAl9Yaos.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9417739_GHyUAl9Yaos.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.989264190196991
FS-FM_LA_D_9417739_fake_22882_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9417739,fake_22882_udio_1,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9417739_fake_22882_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9417739_fake_22882_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9954429864883423
FS-FM_LA_D_9417739_jhQpTVVUQ9E,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9417739,jhQpTVVUQ9E,ASVspoof2019-LA,musicldm,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9417739_jhQpTVVUQ9E.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9417739_jhQpTVVUQ9E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.8639023303985596
FS-FM_LA_D_9455279_joLyjgORwDo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9455279,joLyjgORwDo,ASVspoof2019-LA,musicldm,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9455279_joLyjgORwDo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9455279_joLyjgORwDo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9999990463256836
FS-FM_LA_D_9477430_fake_35199_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9477430,fake_35199_suno_0,ASVspoof2019-LA,suno,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9477430_fake_35199_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9477430_fake_35199_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,1.0
FS-FM_LA_D_9497637_atWaDoSyGgY,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9497637,atWaDoSyGgY,ASVspoof2019-LA,mustango,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9497637_atWaDoSyGgY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9497637_atWaDoSyGgY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.3985179364681244
FS-FM_LA_D_9573599_BjqhHeJD28U,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9573599,BjqhHeJD28U,ASVspoof2019-LA,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9573599_BjqhHeJD28U.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9573599_BjqhHeJD28U.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9999998807907104
FS-FM_LA_D_9573599_eyY6f4iQDH4,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9573599,eyY6f4iQDH4,ASVspoof2019-LA,mustango,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9573599_eyY6f4iQDH4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9573599_eyY6f4iQDH4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9999995231628418
FS-FM_LA_D_9630382__MjbdUaJcik,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9630382,_MjbdUaJcik,ASVspoof2019-LA,mustango,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9630382__MjbdUaJcik.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9630382__MjbdUaJcik.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9999089241027832
FS-FM_LA_D_9630382_fake_34969_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9630382,fake_34969_suno_0,ASVspoof2019-LA,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9630382_fake_34969_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9630382_fake_34969_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9999998807907104
FS-FM_LA_D_9661221_dSs4xfvATjc,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9661221,dSs4xfvATjc,ASVspoof2019-LA,mustango,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9661221_dSs4xfvATjc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9661221_dSs4xfvATjc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9999998807907104
FS-FM_LA_D_9674319_fake_43143_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9674319,fake_43143_suno_1,ASVspoof2019-LA,suno,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9674319_fake_43143_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9674319_fake_43143_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.96525639295578
FS-FM_LA_D_9674319_fake_53987_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9674319,fake_53987_udio_0,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9674319_fake_53987_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9674319_fake_53987_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,1.0
FS-FM_LA_D_9700502_TEWYFkjH2jc,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9700502,TEWYFkjH2jc,ASVspoof2019-LA,musicldm,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9700502_TEWYFkjH2jc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9700502_TEWYFkjH2jc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9988094568252563
FS-FM_LA_D_9714255_xyXQ7Z1vX7E,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9714255,xyXQ7Z1vX7E,ASVspoof2019-LA,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9714255_xyXQ7Z1vX7E.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9714255_xyXQ7Z1vX7E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,1.0
FS-FM_LA_D_9733347_fake_46124_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9733347,fake_46124_udio_1,ASVspoof2019-LA,udio,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9733347_fake_46124_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9733347_fake_46124_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9948346614837646
FS-FM_LA_D_9798493_VrqBeY3kfKI,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9798493,VrqBeY3kfKI,ASVspoof2019-LA,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9798493_VrqBeY3kfKI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9798493_VrqBeY3kfKI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.518917441368103
FS-FM_LA_D_9798493_kX5bTiq5eBo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9798493,kX5bTiq5eBo,ASVspoof2019-LA,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9798493_kX5bTiq5eBo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9798493_kX5bTiq5eBo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,1.0
FS-FM_LA_D_9840993_fake_47101_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9840993,fake_47101_udio_0,ASVspoof2019-LA,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9840993_fake_47101_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9840993_fake_47101_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9999818801879883
FS-FM_LA_D_9840993_w9CxACZ5Oi0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9840993,w9CxACZ5Oi0,ASVspoof2019-LA,audioldm2,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9840993_w9CxACZ5Oi0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9840993_w9CxACZ5Oi0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.11155043542385101
FS-FM_LA_D_9863362_DkZ1Or_D-g8,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9863362,DkZ1Or_D-g8,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9863362_DkZ1Or_D-g8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9863362_DkZ1Or_D-g8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.8299273252487183
FS-FM_LA_D_9863362_ROM--1yVra8,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9863362,ROM--1yVra8,ASVspoof2019-LA,MusicGen_medium,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9863362_ROM--1yVra8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9863362_ROM--1yVra8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.8123777508735657
FS-FM_LA_D_9863362_SxYnb9_qDtk,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9863362,SxYnb9_qDtk,ASVspoof2019-LA,MusicGen_medium,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9863362_SxYnb9_qDtk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9863362_SxYnb9_qDtk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.936514139175415
FS-FM_LA_D_9916763_99ZgIQwLC60,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9916763,99ZgIQwLC60,ASVspoof2019-LA,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9916763_99ZgIQwLC60.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9916763_99ZgIQwLC60.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9999011754989624
FS-FM_LA_D_9916763_sJzb2AhqkSg,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9916763,sJzb2AhqkSg,ASVspoof2019-LA,audioldm2,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_9916763_sJzb2AhqkSg.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_9916763_sJzb2AhqkSg.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.9998070597648621
