ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
cmbv5_0000__clean,-2.1197917461395264,-1.5625,-1.7754120535973112,3
cmbv5_0000__g711_ulaw,-1.7447916269302368,-1.5390625,-1.6792550480081327,3
cmbv5_0000__g722_wb,-2.1041667461395264,-1.578125,-1.7895581649771857,3
cmbv5_0000__opus_nb_8k,-1.1953125,-0.5234375,-0.7405357271633141,3
cmbv5_0000__transcode_g711_opus,-0.7005208134651184,-0.4140625,-0.5421685876830168,3
cmbv5_0001__clean,-2.7864582538604736,-2.3125,-2.52069482716579,3
cmbv5_0001__g711_ulaw,-2.0989582538604736,-1.859375,-1.9520478478103942,3
cmbv5_0001__g722_wb,-2.859375,-2.625,-2.7854278377911306,3
cmbv5_0001__opus_nb_8k,-0.3958333432674408,0.5078125,0.343938861489002,3
cmbv5_0001__transcode_g711_opus,0.1529947966337204,0.84765625,0.6490533989836262,3
cmbv5_0002__clean,-1.2005208730697632,-1.15625,-1.1952767357102208,3
cmbv5_0002__g711_ulaw,-1.3177083730697632,-1.2265625,-1.2998193711324173,3
cmbv5_0002__g722_wb,-1.1315103769302368,-0.98046875,-1.0681385468502318,3
cmbv5_0002__opus_nb_8k,1.0013021230697632,1.0234375,1.0029376186674388,3
cmbv5_0002__transcode_g711_opus,0.7434895634651184,0.8671875,0.7925144031179869,3
cmbv5_0003__clean,-1.53515625,-0.77734375,-0.9956437785336707,3
cmbv5_0003__g711_ulaw,0.5491536259651184,0.75,0.6407821720362147,3
cmbv5_0003__g722_wb,-1.5481771230697632,-0.66796875,-0.8869461651425248,3
cmbv5_0003__opus_nb_8k,0.548828125,0.890625,0.7064195596949905,3
cmbv5_0003__transcode_g711_opus,0.1588541716337204,0.921875,0.7035091563970696,3
cmbv5_0004__clean,-2.140625,-1.765625,-1.957213763596215,3
cmbv5_0004__g711_ulaw,-1.5260416269302368,-1.0703125,-1.274368607966639,3
cmbv5_0004__g722_wb,-1.9817708730697632,-1.703125,-1.8566649258554313,3
cmbv5_0004__opus_nb_8k,-1.1666666269302368,-1.078125,-1.1562110081205854,3
cmbv5_0004__transcode_g711_opus,0.0690104141831398,0.41015625,0.27247679349346166,3
cmbv5_0005__clean,-0.62890625,0.5546875,0.3351793603359561,3
cmbv5_0005__g711_ulaw,-0.2721354067325592,0.54296875,0.3246240653489484,3
cmbv5_0005__g722_wb,-0.6171875,0.5078125,0.2884806116503983,3
cmbv5_0005__opus_nb_8k,0.859375,1.0078125,0.9118763426081126,3
cmbv5_0005__transcode_g711_opus,0.7916666865348816,0.98828125,0.8446095827183994,3
cmbv5_0006__clean,-2.6614582538604736,-2.625,-2.655261066442087,3
cmbv5_0006__g711_ulaw,-2.578125,-2.484375,-2.5589190567557822,3
cmbv5_0006__g722_wb,-2.7083332538604736,-2.609375,-2.6863701729817087,3
cmbv5_0006__opus_nb_8k,-2.0520832538604736,-1.984375,-2.0393701202141483,3
cmbv5_0006__transcode_g711_opus,-1.6302083730697632,-1.4453125,-1.5833473338793205,3
cmbv5_0007__clean,-0.3678385317325592,-0.337890625,-0.36499931435668465,3
cmbv5_0007__g711_ulaw,-0.8216145634651184,-0.73046875,-0.8104316905465698,3
cmbv5_0007__g722_wb,-0.333984375,-0.201171875,-0.30444181570419476,3
cmbv5_0007__opus_nb_8k,-0.4173177182674408,-0.0859375,-0.2630180066780087,3
cmbv5_0007__transcode_g711_opus,-0.9674479365348816,-0.74609375,-0.9011996843320604,3
cmbv5_0008__clean,0.9166666865348816,1.03125,0.9616888035687516,3
cmbv5_0008__g711_ulaw,0.5416666865348816,0.55859375,0.5423276871421204,3
cmbv5_0008__g722_wb,0.9192708134651184,1.03125,0.9598225897399881,3
cmbv5_0008__opus_nb_8k,0.4973958432674408,0.73828125,0.5801490026399574,3
cmbv5_0008__transcode_g711_opus,0.6282551884651184,0.9296875,0.7590492843046681,3
cmbv5_0009__clean,0.3837890625,0.546875,0.42694565188057343,3
cmbv5_0009__g711_ulaw,-0.390625,-0.142578125,-0.3069592762832908,3
cmbv5_0009__g722_wb,0.1782633513212204,0.380859375,0.23763080043303572,3
cmbv5_0009__opus_nb_8k,0.560546875,0.97265625,0.7721573482975617,3
cmbv5_0009__transcode_g711_opus,0.9739583134651184,1.03125,0.9851729057496644,3
cmbv5_0010__clean,0.8470051884651184,1.0390625,0.959960671101882,3
cmbv5_0010__g711_ulaw,-0.833984375,0.333984375,0.11432468794057597,3
cmbv5_0010__g722_wb,0.89453125,1.0390625,0.9627670025881349,3
cmbv5_0010__opus_nb_8k,-1.5755208730697632,-1.28125,-1.4426546409966936,3
cmbv5_0010__transcode_g711_opus,-0.3294270932674408,0.8671875,0.6475446939471684,3
cmbv5_0011__clean,0.3444010317325592,0.423828125,0.35356123575530185,3
cmbv5_0011__g711_ulaw,0.4537760317325592,0.494140625,0.457516210524036,3
cmbv5_0011__g722_wb,0.6419270634651184,0.74609375,0.6599486387719511,3
cmbv5_0011__opus_nb_8k,-0.0359293632209301,-0.0198974609375,-0.03559620871013364,3
cmbv5_0011__transcode_g711_opus,-0.6256510615348816,-0.3359375,-0.4674273287386653,3
cmbv5_0012__clean,-1.5911458730697632,-1.4921875,-1.573379179448554,3
cmbv5_0012__g711_ulaw,-1.5703125,-1.4140625,-1.5164285655617393,3
cmbv5_0012__g722_wb,-1.6302083730697632,-1.515625,-1.6125808411511813,3
cmbv5_0012__opus_nb_8k,-1.9036458730697632,-1.6953125,-1.8395501384035313,3
cmbv5_0012__transcode_g711_opus,-1.8046875,-1.734375,-1.7971902731132776,3
cmbv5_0013__clean,0.52734375,1.0390625,0.8292288518906702,3
cmbv5_0013__g711_ulaw,0.4036458432674408,1.0390625,0.924295735903294,3
cmbv5_0013__g722_wb,0.4466145932674408,1.03125,0.8165411804574951,3
cmbv5_0013__opus_nb_8k,0.4453125,1.03125,0.9197221369111324,3
cmbv5_0013__transcode_g711_opus,0.1822916716337204,1.03125,0.9148856860651161,3
cmbv5_0014__clean,0.9088541865348816,1.03125,0.9309827197999565,3
cmbv5_0014__g711_ulaw,0.0572916679084301,0.9296875,0.7105430380364001,3
cmbv5_0014__g722_wb,0.8177083134651184,1.03125,0.8817417967429847,3
cmbv5_0014__opus_nb_8k,0.3567708432674408,0.9765625,0.7702837040331174,3
cmbv5_0014__transcode_g711_opus,0.48046875,0.7421875,0.593857791537056,3
cmbv5_0015__clean,-1.4947916269302368,-1.3828125,-1.474071401977276,3
cmbv5_0015__g711_ulaw,-1.6354166269302368,-1.546875,-1.615746823607666,3
cmbv5_0015__g722_wb,-1.3567708730697632,-1.2890625,-1.342496928572153,3
cmbv5_0015__opus_nb_8k,-1.8515625,-1.796875,-1.8398832954395334,3
cmbv5_0015__transcode_g711_opus,-1.7760416269302368,-1.7265625,-1.7691450595395612,3
cmbv5_0016__clean,-0.7239583134651184,0.95703125,0.7373227778069653,3
cmbv5_0016__g711_ulaw,-1.2317708730697632,1.0234375,0.8037151447278414,3
cmbv5_0016__g722_wb,-0.8919270634651184,0.97265625,0.7529371541614038,3
cmbv5_0016__opus_nb_8k,-0.0338541679084301,1.015625,0.8498752981215301,3
cmbv5_0016__transcode_g711_opus,-0.59375,1.015625,0.7962882642987288,3
cmbv5_0017__clean,-1.56640625,-0.58984375,-0.8085837891506381,3
cmbv5_0017__g711_ulaw,-1.0331217050552368,0.033447265625,-0.17976943070390075,3
cmbv5_0017__g722_wb,-1.5690103769302368,-0.63671875,-0.8555440027973615,3
cmbv5_0017__opus_nb_8k,-0.1751302033662796,0.09765625,-0.06002244988574461,3
cmbv5_0017__transcode_g711_opus,-0.7213541865348816,0.78125,0.5615442542948053,3
cmbv5_0018__clean,-1.2447916269302368,-0.14453125,-0.3594210929395952,3
cmbv5_0018__g711_ulaw,-1.8177083730697632,-1.359375,-1.5081414528351522,3
cmbv5_0018__g722_wb,-1.2444661855697632,-0.1669921875,-0.380169806075891,3
cmbv5_0018__opus_nb_8k,-1.6796875,-1.4453125,-1.5535876102031776,3
cmbv5_0018__transcode_g711_opus,-1.390625,-0.890625,-1.09332800846076,3
cmbv5_0019__clean,-1.1806640625,-0.0419921875,-0.258632207483794,3
cmbv5_0019__g711_ulaw,-0.6197916865348816,0.255859375,0.16899301238096961,3
cmbv5_0019__g722_wb,-1.220703125,-0.048828125,-0.2654232150680723,3
cmbv5_0019__opus_nb_8k,0.1067708358168602,0.98046875,0.8843607164162928,3
cmbv5_0019__transcode_g711_opus,0.9361979365348816,1.0078125,0.9466648286100728,3
cmbv5_0020__clean,-1.4518228769302368,0.73828125,0.518558851650529,3
cmbv5_0020__g711_ulaw,-0.8736979365348816,0.83984375,0.6201793523156636,3
cmbv5_0020__g722_wb,-1.3815103769302368,0.63671875,0.4169968982356343,3
cmbv5_0020__opus_nb_8k,0.3741048276424408,0.66015625,0.5182217000128972,3
cmbv5_0020__transcode_g711_opus,-0.1731770783662796,0.8203125,0.7224128808211969,3
cmbv5_0021__clean,-0.4871419370174408,0.7734375,0.5585355216078177,3
cmbv5_0021__g711_ulaw,-0.6783854365348816,0.56640625,0.3469312767746521,3
cmbv5_0021__g722_wb,-0.4280599057674408,0.7578125,0.5465674988062621,3
cmbv5_0021__opus_nb_8k,-0.2578125,0.1064453125,-0.05678791542180959,3
cmbv5_0021__transcode_g711_opus,-0.59765625,-0.294921875,-0.4031571200081948,3
cmbv5_0022__clean,-0.2135416716337204,0.8359375,0.6666009375562556,3
cmbv5_0022__g711_ulaw,-0.052734375,0.86328125,0.6646318211857255,3
cmbv5_0022__g722_wb,-0.0924479141831398,0.9765625,0.7984240250304613,3
cmbv5_0022__opus_nb_8k,0.0598958320915699,0.6953125,0.543936515586114,3
cmbv5_0022__transcode_g711_opus,-0.0970865860581398,0.65234375,0.4411869690401401,3
cmbv5_0023__clean,-1.5553385019302368,0.458984375,0.2392621721665767,3
cmbv5_0023__g711_ulaw,-1.322265625,0.267578125,0.047858370201821154,3
cmbv5_0023__g722_wb,-1.6653646230697632,0.37890625,0.15918395805042085,3
cmbv5_0023__opus_nb_8k,0.0859375,0.73046875,0.5295365961432482,3
cmbv5_0023__transcode_g711_opus,-0.0989583358168602,1.0390625,0.8194207698028084,3
cmbv5_0024__clean,0.9049479365348816,1.03125,0.936298178830717,3
cmbv5_0024__g711_ulaw,0.4479166567325592,1.0390625,0.8536575736970725,3
cmbv5_0024__g722_wb,0.9348958134651184,1.03125,0.9509001732048674,3
cmbv5_0024__opus_nb_8k,0.0651041641831398,1.0390625,0.8500248079887653,3
cmbv5_0024__transcode_g711_opus,0.27734375,0.8515625,0.7072847413056251,3
cmbv5_0025__clean,0.140625,1.0390625,0.8244705522488924,3
cmbv5_0025__g711_ulaw,0.609375,1.0078125,0.8122182313903025,3
cmbv5_0025__g722_wb,0.1315104216337204,1.0390625,0.82341273618599,3
cmbv5_0025__opus_nb_8k,0.24609375,1.0390625,0.8360458552326365,3
cmbv5_0025__transcode_g711_opus,0.3723958432674408,1.015625,0.9090612697534896,3
cmbv5_0026__clean,0.9231770634651184,1.0390625,0.945865421596628,3
cmbv5_0026__g711_ulaw,0.3821614682674408,0.80078125,0.6190197631309857,3
cmbv5_0026__g722_wb,0.8424479365348816,1.0390625,0.8952231059690566,3
cmbv5_0026__opus_nb_8k,0.7184244990348816,1.0078125,0.928017838750973,3
cmbv5_0026__transcode_g711_opus,0.7356770634651184,1.015625,0.9162482953068842,3
cmbv5_0027__clean,-0.125,1.03125,0.8116043961460455,3
cmbv5_0027__g711_ulaw,-0.6484375,1.0078125,0.7880928036460911,3
cmbv5_0027__g722_wb,-0.08203125,1.03125,0.8116276923098887,3
cmbv5_0027__opus_nb_8k,-0.6171875,1.0390625,0.8193422867594645,3
cmbv5_0027__transcode_g711_opus,-0.3307291567325592,1.0390625,0.8194215442965959,3
cmbv5_0028__clean,1.0143228769302368,1.0234375,1.01473177906094,3
cmbv5_0028__g711_ulaw,0.9661458134651184,1.0390625,0.9756017081263959,3
cmbv5_0028__g722_wb,1.01171875,1.0234375,1.012391430032511,3
cmbv5_0028__opus_nb_8k,0.8385416865348816,1.0390625,0.8930011836313364,3
cmbv5_0028__transcode_g711_opus,0.6263020634651184,1.0390625,0.8435410987849711,3
cmbv5_0029__clean,1.0104166269302368,1.0390625,1.0133688496240278,3
cmbv5_0029__g711_ulaw,0.8841145634651184,0.98828125,0.9193217011700433,3
cmbv5_0029__g722_wb,1.0065103769302368,1.0390625,1.0104282611508029,3
cmbv5_0029__opus_nb_8k,0.75390625,1.03125,0.9089661608255062,3
cmbv5_0029__transcode_g711_opus,0.6907551884651184,0.9765625,0.8003425487478883,3
cmbv5_0030__clean,0.7682291865348816,1.046875,0.9128736247857876,3
cmbv5_0030__g711_ulaw,0.1038411483168602,0.66796875,0.46021655115986004,3
cmbv5_0030__g722_wb,0.7262369990348816,1.0390625,0.922784081757308,3
cmbv5_0030__opus_nb_8k,0.5618489384651184,1.03125,0.9425953338488606,3
cmbv5_0030__transcode_g711_opus,0.7415364384651184,1.0078125,0.9229465980124256,3
cmbv5_0031__clean,1.0208333730697632,1.0390625,1.021279042593128,3
cmbv5_0031__g711_ulaw,0.40234375,1.015625,0.8961627609226598,3
cmbv5_0031__g722_wb,1.01171875,1.0390625,1.0128211932349012,3
cmbv5_0031__opus_nb_8k,0.6227213740348816,1.0234375,0.8324269714175921,3
cmbv5_0031__transcode_g711_opus,0.2799479067325592,1.015625,0.8139222764331722,3
cmbv5_0032__clean,-1.59765625,-0.70703125,-0.916141086240937,3
cmbv5_0032__g711_ulaw,-1.9244791269302368,-1.265625,-1.4534826879355953,3
cmbv5_0032__g722_wb,-1.7578125,-1.0859375,-1.2569638703680635,3
cmbv5_0032__opus_nb_8k,-1.4518228769302368,-0.94921875,-1.1516949404452024,3
cmbv5_0032__transcode_g711_opus,-1.7838541269302368,-1.5703125,-1.721587548491831,3
cmbv5_0033__clean,-1.8697916269302368,-1.4765625,-1.5650074593362013,3
cmbv5_0033__g711_ulaw,-1.1341146230697632,0.30078125,0.08112185042842901,3
cmbv5_0033__g722_wb,-1.6966146230697632,-0.84765625,-1.0550233419754875,3
cmbv5_0033__opus_nb_8k,-0.9322916865348816,-0.5234375,-0.7250785389565981,3
cmbv5_0033__transcode_g711_opus,-1.3125,-1.109375,-1.2500551827781714,3
cmbv5_0034__clean,-1.2200521230697632,0.64453125,0.42481375398702215,3
cmbv5_0034__g711_ulaw,-1.0774739980697632,0.306640625,0.08702803035701825,3
cmbv5_0034__g722_wb,-1.21875,0.6484375,0.42871990801982507,3
cmbv5_0034__opus_nb_8k,-1.0462239980697632,0.251953125,0.03247036892391626,3
cmbv5_0034__transcode_g711_opus,-1.0491536855697632,-0.0927734375,-0.31072763653477276,3
cmbv5_0035__clean,-1.6041666269302368,0.2890625,0.06934265084659588,3
cmbv5_0035__g711_ulaw,-1.4365234375,0.2060546875,-0.01364303341605395,3
cmbv5_0035__g722_wb,-1.4921875,0.4140625,0.19434374378261393,3
cmbv5_0035__opus_nb_8k,-1.7708333730697632,-1.390625,-1.581250489692058,3
cmbv5_0035__transcode_g711_opus,-1.5338541269302368,-1.3046875,-1.4154641667990249,3
cmbv5_0036__clean,-0.9322916865348816,0.73046875,0.5110636318783566,3
cmbv5_0036__g711_ulaw,-1.2327474355697632,-0.1044921875,-0.3237705825410394,3
cmbv5_0036__g722_wb,-0.9856770634651184,0.6484375,0.42903863668307646,3
cmbv5_0036__opus_nb_8k,-0.94921875,-0.53125,-0.6289043351105402,3
cmbv5_0036__transcode_g711_opus,-1.1458333730697632,-0.69140625,-0.8708692709423846,3
cmbv5_0037__clean,-0.5397135615348816,0.86328125,0.6514491110841247,3
cmbv5_0037__g711_ulaw,-0.5322265625,0.8046875,0.5934424241084708,3
cmbv5_0037__g722_wb,-0.5618489384651184,0.85546875,0.6434869131498584,3
cmbv5_0037__opus_nb_8k,-0.8837890625,0.1767578125,-0.04196176606160029,3
cmbv5_0037__transcode_g711_opus,-0.67578125,0.267578125,0.05216554465706032,3
cmbv5_0038__clean,-0.41015625,1.0078125,0.8296739490670884,3
cmbv5_0038__g711_ulaw,-0.3528645932674408,0.9375,0.8432020407777554,3
cmbv5_0038__g722_wb,-0.3932291567325592,0.99609375,0.8469847110340647,3
cmbv5_0038__opus_nb_8k,-0.2317708283662796,0.96875,0.7832176909638099,3
cmbv5_0038__transcode_g711_opus,-0.1536458283662796,0.94140625,0.8603132357298311,3
cmbv5_0039__clean,-1.1588541269302368,0.796875,0.5771554696305952,3
cmbv5_0039__g711_ulaw,-0.80078125,0.94140625,0.7216862275163702,3
cmbv5_0039__g722_wb,-1.1744791269302368,0.75,0.5302812427943353,3
cmbv5_0039__opus_nb_8k,0.25390625,0.89453125,0.7913803586811353,3
cmbv5_0039__transcode_g711_opus,0.3697102963924408,0.5546875,0.46788618296431367,3
cmbv5_0040__clean,0.82421875,1.0390625,0.911297867041772,3
cmbv5_0040__g711_ulaw,0.115478515625,1.046875,0.8285648741643822,3
cmbv5_0040__g722_wb,0.7630208134651184,1.0390625,0.898344942179121,3
cmbv5_0040__opus_nb_8k,-0.609375,1.0390625,0.8193433237441594,3
cmbv5_0040__transcode_g711_opus,-0.0078125,1.0390625,0.8431005552424999,3
cmbv5_0041__clean,0.0364583320915699,1.03125,0.873344360441467,3
cmbv5_0041__g711_ulaw,-0.5182291865348816,1.0078125,0.7881014952330809,3
cmbv5_0041__g722_wb,0.0911458358168602,1.03125,0.9246767478727678,3
cmbv5_0041__opus_nb_8k,-0.734375,1.046875,0.8271544978556922,3
cmbv5_0041__transcode_g711_opus,-0.671875,1.0078125,0.788092916260304,3
cmbv5_0042__clean,0.2981770932674408,1.03125,0.8254010356688513,3
cmbv5_0042__g711_ulaw,-0.0755208358168602,1.046875,0.8278752526335402,3
cmbv5_0042__g722_wb,0.1188151016831398,1.03125,0.8143138403904869,3
cmbv5_0042__opus_nb_8k,-0.3131510317325592,1.0390625,0.8194544603683003,3
cmbv5_0042__transcode_g711_opus,-0.431640625,1.03125,0.8116802403895363,3
cmbv5_0043__clean,-0.0703125,1.0234375,0.8417749294746679,3
cmbv5_0043__g711_ulaw,-0.49609375,1.046875,0.8271849668981701,3
cmbv5_0043__g722_wb,-0.014322916977107525,1.03125,0.8476053381900808,3
cmbv5_0043__opus_nb_8k,-0.4674479067325592,1.0390625,0.8194107042949937,3
cmbv5_0043__transcode_g711_opus,-0.5247395634651184,1.0390625,0.8194106541767774,3
cmbv5_0044__clean,0.9075520634651184,1.03125,0.9456727657197084,3
cmbv5_0044__g711_ulaw,0.7662760615348816,1.0390625,0.8878183404379911,3
cmbv5_0044__g722_wb,0.9127604365348816,1.03125,0.9517782750056119,3
cmbv5_0044__opus_nb_8k,0.859375,1.0390625,0.940917917441895,3
cmbv5_0044__transcode_g711_opus,0.87109375,1.03125,0.9338727997827014,3
cmbv5_0045__clean,0.9479166865348816,1.03125,0.9604111649629503,3
cmbv5_0045__g711_ulaw,0.90625,1.0390625,0.9434901537417335,3
cmbv5_0045__g722_wb,0.9153645634651184,1.03125,0.9437021699603585,3
cmbv5_0045__opus_nb_8k,-0.0625,1.03125,0.8116395668428193,3
cmbv5_0045__transcode_g711_opus,-0.0716145858168602,1.03125,0.8121359766459207,3
cmbv5_0046__clean,0.9856770634651184,1.03125,0.9893074600728612,3
cmbv5_0046__g711_ulaw,0.89453125,0.9765625,0.9075633719222005,3
cmbv5_0046__g722_wb,0.984375,1.03125,0.9883097857002937,3
cmbv5_0046__opus_nb_8k,0.8216145634651184,1.046875,0.8909327557399639,3
cmbv5_0046__transcode_g711_opus,0.9140625,0.96484375,0.9214054025314236,3
cmbv5_0047__clean,0.7565104365348816,1.0390625,0.9362706827232248,3
cmbv5_0047__g711_ulaw,-0.0045572915114462376,0.99609375,0.7847292917638535,3
cmbv5_0047__g722_wb,0.7408854365348816,1.03125,0.9249594410159716,3
cmbv5_0047__opus_nb_8k,0.736328125,0.98046875,0.8892912890978701,3
cmbv5_0047__transcode_g711_opus,0.330078125,0.9375,0.727934734672365,3
