PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0000,g711_ulaw,FILE,0,0.4186444741666686,0.8434468981901756,0.424802424023507,-0.424802424023507
cmbv5_0001,g711_ulaw,FILE,0,0.2673604514343998,0.270105477669506,0.002745026235106196,-0.002745026235106196
cmbv5_0002,g711_ulaw,FILE,0,0.329889823784444,0.2383140007168347,-0.09157582306760928,0.09157582306760928
cmbv5_0003,g711_ulaw,FILE,0,0.2249168690623254,0.2542858773714868,0.029369008309161393,-0.029369008309161393
cmbv5_0004,g711_ulaw,FILE,1,0.7246463377889664,0.3301143879603187,-0.39453194982864764,-0.39453194982864764
cmbv5_0005,g711_ulaw,FILE,1,0.94092755273603,0.9173859860420664,-0.023541566693963567,-0.023541566693963567
cmbv5_0006,g711_ulaw,FILE,1,0.2329680666151516,0.3303877255823539,0.09741965896720231,0.09741965896720231
cmbv5_0007,g711_ulaw,FILE,1,0.8703132288954321,0.5839562155679464,-0.28635701332748564,-0.28635701332748564
cmbv5_0008,g711_ulaw,FILE,1,0.896736680720154,0.9471679712895238,0.05043129056936979,0.05043129056936979
cmbv5_0009,g711_ulaw,FILE,1,0.927872026214134,0.6776439547700133,-0.25022807144412074,-0.25022807144412074
cmbv5_0010,g711_ulaw,FILE,1,0.9720425158445422,0.9108475593886796,-0.06119495645586259,-0.06119495645586259
cmbv5_0011,g711_ulaw,FILE,1,0.8802096994676353,0.5289396208527786,-0.3512700786148567,-0.3512700786148567
cmbv5_0012,g711_ulaw,FILE,1,0.798332466059859,0.5974511695118527,-0.20088129654800624,-0.20088129654800624
cmbv5_0013,g711_ulaw,FILE,1,0.997595349426206,0.9827930407728868,-0.014802308653319218,-0.014802308653319218
cmbv5_0014,g711_ulaw,FILE,1,0.9788540653917236,0.9845367482063768,0.005682682814653228,0.005682682814653228
cmbv5_0015,g711_ulaw,FILE,1,0.9465601705673616,0.5728276555503812,-0.37373251501698046,-0.37373251501698046
cmbv5_0016,g711_ulaw,FILE,0,0.768362977320167,0.7075666616833025,-0.060796315636864495,0.060796315636864495
cmbv5_0017,g711_ulaw,FILE,0,0.6621563818835268,0.7066377442517705,0.04448136236824374,-0.04448136236824374
cmbv5_0018,g711_ulaw,FILE,0,0.6737575460742066,0.5077035999173609,-0.16605394615684566,0.16605394615684566
cmbv5_0019,g711_ulaw,FILE,0,0.2755658831285024,0.2711958472537683,-0.004370035874734113,0.004370035874734113
cmbv5_0020,g711_ulaw,FILE,1,0.9402804529314602,0.7431831862239654,-0.19709726670749483,-0.19709726670749483
cmbv5_0021,g711_ulaw,FILE,1,0.6343893476604858,0.6616975219400204,0.02730817427953458,0.02730817427953458
cmbv5_0022,g711_ulaw,FILE,1,0.7173546914862707,0.6070504818360926,-0.11030420965017818,-0.11030420965017818
cmbv5_0023,g711_ulaw,FILE,1,0.9551377907413748,0.7138391095944652,-0.24129868114690967,-0.24129868114690967
cmbv5_0024,g711_ulaw,FILE,1,0.9652369065925264,0.9696594750926544,0.00442256850012801,0.00442256850012801
cmbv5_0025,g711_ulaw,FILE,1,0.9723519172553524,0.9640678826437336,-0.008284034611618862,-0.008284034611618862
cmbv5_0026,g711_ulaw,FILE,1,0.9538028753962984,0.649771423387181,-0.3040314520091174,-0.3040314520091174
cmbv5_0027,g711_ulaw,FILE,1,0.9676545411545404,0.9731458984298804,0.005491357275340003,0.005491357275340003
cmbv5_0028,g711_ulaw,FILE,1,0.98008361491211,0.956740422322074,-0.023343192590036033,-0.023343192590036033
cmbv5_0029,g711_ulaw,FILE,1,0.9619245605775818,0.9785533724151068,0.01662881183752496,0.01662881183752496
cmbv5_0030,g711_ulaw,FILE,1,0.9743143180773012,0.949265321168824,-0.025048996908477172,-0.025048996908477172
cmbv5_0031,g711_ulaw,FILE,1,0.9768437294024028,0.9707762573406332,-0.006067472061769608,-0.006067472061769608
