PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0000,g711_ulaw,FILE,0,0.6655054092,0.9474990368,0.2819936276,-0.2819936276
cmbv5_0001,g711_ulaw,FILE,0,0.3873454928,0.3098473251,-0.07749816770000001,0.07749816770000001
cmbv5_0002,g711_ulaw,FILE,0,0.4499514103,0.2638728321,-0.1860785782,0.1860785782
cmbv5_0003,g711_ulaw,FILE,0,0.2852571309,0.3431070149,0.05784988400000002,-0.05784988400000002
cmbv5_0004,g711_ulaw,FILE,1,0.8591790795,0.5304282904,-0.3287507891000001,-0.3287507891000001
cmbv5_0005,g711_ulaw,FILE,1,0.9683332443,0.9730399847,0.004706740399999965,0.004706740399999965
cmbv5_0006,g711_ulaw,FILE,1,0.4197342992,0.4218948185,0.0021605192999999967,0.0021605192999999967
cmbv5_0007,g711_ulaw,FILE,1,0.8926555514,0.7228997946,-0.1697557568,-0.1697557568
cmbv5_0008,g711_ulaw,FILE,1,0.8973659873,0.9745705128,0.07720452550000001,0.07720452550000001
cmbv5_0009,g711_ulaw,FILE,1,0.9743365645,0.8382344842,-0.13610208029999993,-0.13610208029999993
cmbv5_0010,g711_ulaw,FILE,1,0.9861867428,0.9525476694,-0.03363907339999994,-0.03363907339999994
cmbv5_0011,g711_ulaw,FILE,1,0.9537494779,0.6583181024,-0.2954313755,-0.2954313755
cmbv5_0012,g711_ulaw,FILE,1,0.8281787634,0.6572779417,-0.17090082169999998,-0.17090082169999998
cmbv5_0013,g711_ulaw,FILE,1,0.9988985062,0.9944749475,-0.0044235586999999965,-0.0044235586999999965
cmbv5_0014,g711_ulaw,FILE,1,0.9740633368,0.9900632501,0.015999913299999946,0.015999913299999946
cmbv5_0015,g711_ulaw,FILE,1,0.9504072666,0.6851360202,-0.2652712464,-0.2652712464
cmbv5_0016,g711_ulaw,FILE,0,0.8821055889,0.8659056425,-0.016199946399999998,0.016199946399999998
cmbv5_0017,g711_ulaw,FILE,0,0.7941618562,0.8034276962,0.00926583999999997,-0.00926583999999997
cmbv5_0018,g711_ulaw,FILE,0,0.7688693404,0.3772518039,-0.3916175365,0.3916175365
cmbv5_0019,g711_ulaw,FILE,0,0.3815110326,0.3303575814,-0.05115345120000003,0.05115345120000003
cmbv5_0020,g711_ulaw,FILE,1,0.9797269106,0.9133192301,-0.0664076804999999,-0.0664076804999999
cmbv5_0021,g711_ulaw,FILE,1,0.8198696375,0.7543747425,-0.06549489499999994,-0.06549489499999994
cmbv5_0022,g711_ulaw,FILE,1,0.8510500789,0.7054738998,-0.14557617909999998,-0.14557617909999998
cmbv5_0023,g711_ulaw,FILE,1,0.9610823989,0.8032329082,-0.15784949069999998,-0.15784949069999998
cmbv5_0024,g711_ulaw,FILE,1,0.9885571003,0.9907721281,0.0022150278000000467,0.0022150278000000467
cmbv5_0025,g711_ulaw,FILE,1,0.9869989753,0.9829120636,-0.004086911699999973,-0.004086911699999973
cmbv5_0026,g711_ulaw,FILE,1,0.9861958027,0.5251323581,-0.4610634445999999,-0.4610634445999999
cmbv5_0027,g711_ulaw,FILE,1,0.9773572087,0.9844446182,0.007087409499999975,0.007087409499999975
cmbv5_0028,g711_ulaw,FILE,1,0.9947215319,0.9775688052,-0.01715272670000001,-0.01715272670000001
cmbv5_0029,g711_ulaw,FILE,1,0.988959074,0.9906627536,0.0017036795999999521,0.0017036795999999521
cmbv5_0030,g711_ulaw,FILE,1,0.9865000844,0.9808806181,-0.005619466299999987,-0.005619466299999987
cmbv5_0031,g711_ulaw,FILE,1,0.9877938628,0.9823173285,-0.005476534300000058,-0.005476534300000058
cmbv5_0032,g711_ulaw,FILE,0,0.7547562122,0.3965975642,-0.358158648,0.358158648
cmbv5_0033,g711_ulaw,FILE,0,0.8431344628,0.8946146965,0.05148023369999999,-0.05148023369999999
cmbv5_0034,g711_ulaw,FILE,0,0.8377276063,0.5983124971,-0.23941510919999998,0.23941510919999998
cmbv5_0035,g711_ulaw,FILE,0,0.7851513624,0.774443388,-0.010707974400000042,0.010707974400000042
cmbv5_0036,g711_ulaw,FILE,1,0.957854569,0.9259172082,-0.03193736079999998,-0.03193736079999998
cmbv5_0037,g711_ulaw,FILE,1,0.8500545025,0.8030094504,-0.047045052099999984,-0.047045052099999984
