ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
voice_0000__telephone8k,-1.6064453125,-0.3037109375,-0.5229287393307263,3
voice_0002__telephone8k,-16.78125,-14.0625,-14.282222457160369,3
voice_0004__telephone8k,1.275390625,4.03125,3.811527584894929,3
voice_0005__telephone8k,-14.302083015441895,-12.21875,-12.438295770535072,3
voice_0006__telephone8k,-10.061686515808105,0.12744140625,-0.09228105148362195,3
voice_0007__telephone8k,-11.658854484558105,-2.8203125,-3.0400349577336216,3
voice_0008__telephone8k,-13.4375,-12.375,-12.592578325299893,3
voice_0009__telephone8k,5.807291507720947,8.09375,7.8740281798603515,3
voice_0011__telephone8k,-18.54166603088379,-18.125,-18.32767990506259,3
voice_0012__telephone8k,-14.15625,-8.34375,-8.56347245773362,3
voice_0013__telephone8k,-0.4680989682674408,0.3203125,0.10591355864643748,3
voice_0014__telephone8k,-0.6783854365348816,1.2265625,1.0068427530956534,3
voice_0015__telephone8k,-10.6875,-10.6875,-10.6875,3
voice_0016__telephone8k,-17.32291603088379,-16.34375,-16.55180704810723,3
voice_0017__telephone8k,-19.72916603088379,-19.65625,-19.714057624607097,3
voice_0018__telephone8k,-2.1099853515625,-0.0350341796875,-0.2503293360856264,3
voice_0019__telephone8k,-2.9635417461395264,-2.09375,-2.304863237512346,3
voice_0020__telephone8k,-1.0402425527572632,-0.0777587890625,-0.297154186991171,3
voice_0021__telephone8k,-15.041666984558105,-13.9375,-14.141444366496682,3
voice_0022__telephone8k,-14.640625,-9.140625,-9.36034745773362,3
voice_0023__telephone8k,-4.442708492279053,-3.3359375,-3.5553894569299525,3
voice_0024__telephone8k,-16.97916603088379,-13.34375,-13.563472457731212,3
voice_0025__telephone8k,-17.73958396911621,-17.3125,-17.456338017807212,3
voice_0026__telephone8k,-4.049153804779053,-0.4599609375,-0.6796833838831697,3
voice_0027__telephone8k,-10.11328125,-2.18359375,-2.4033162077336216,3
voice_0028__telephone8k,-11.223958015441895,-6.890625,-7.1103473915817785,3
