ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
yue_000_music_real,0.09485026918569513,0.9220250941578643,0.055028681877865034,0.0191921033,0.9332732558
yue_000_music_fake,0.7785333205066864,0.5785912168759697,0.7606308626632463,0.0267653242,0.7624858022
yue_000_concurrent_v0_m0,0.24110192723836765,0.892401921148388,0.09650205123130039,0.5403392315,0.799308002
yue_000_concurrent_v1_m0,0.16158578724179634,0.9993964939800054,0.08629506270731258,0.6796685457,0.835570395
yue_000_concurrent_v0_m1,0.8488532424962513,0.8857056916288404,0.05007248551159957,0.8384611011,0.8653297424
yue_000_concurrent_v1_m1,0.9924156461317991,0.9929508545155171,0.18819601610339787,0.822401762,0.8536097407
yue_000_partial_overlap_v0_m0,0.6081716295000126,0.7099704022528186,0.415895647645272,0.8211165667,0.9277127981
yue_000_partial_overlap_v1_m0,0.9864028488365636,0.9902744107111467,0.5729705875456012,0.8079230189,0.9204823375
yue_000_partial_overlap_v0_m1,0.547629099777109,0.4749750432985013,0.446188073050047,0.8894128799,0.8486981392
yue_000_partial_overlap_v1_m1,0.9641158123497255,0.9675784225045675,0.7703528801573868,0.8723022342,0.8021512032
yue_000_sequential_v0_m0,0.6299032384046155,0.6646803450472009,0.3012787492602437,0.8653355837,0.9381827116
yue_000_sequential_v1_m0,0.9696718328975176,0.9899969839563993,0.5326371138924914,0.8354840875,0.9364717603
yue_000_sequential_v0_m1,0.8241670148228463,0.18842302826015353,0.757047231275572,0.8596439958,0.8265473843
yue_000_sequential_v1_m1,0.9390919008207858,0.8931333755927057,0.8605469211040927,0.8625023961,0.7308998108
yue_000_native_vocal_real_music,0.6214750734237059,0.9555447505173529,0.4808317309652698,0.1345920265,0.9280366898
yue_000_native_vocal_fake_music,0.8044033815340159,0.9149473633500921,0.7667606463526266,0.2288462371,0.8379743099
yue_001_music_real,0.15025225244617066,0.22947434956489132,0.03206438882664872,0.0305294935,0.3316148818
yue_001_music_fake,0.9326509808079749,0.8271674573104494,0.9209568965668651,0.0229316,0.5792899728
yue_001_concurrent_v0_m0,0.49710863374368197,0.5587828689039758,0.19978588332184483,0.7329149842,0.7957020998
yue_001_concurrent_v1_m0,0.34845508594015717,0.9943236938714113,0.1274967274326937,0.6448981166,0.7501705289
yue_001_concurrent_v0_m1,0.2155270006235832,0.014638766539083803,0.27541510231431965,0.8295103312,0.7276319265
